-----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
Configuration          | Term      |   J |    g |                      Level (eV)   |     Uncertainty (eV) |     Landé | Leading percentages                                 | Reference
                       |           |   2 |    5 |           7.31256608              |          0.00000025  |           |                                                     |          
                       |           |     |      |                                   |                      |           |                                                     |           
3d7.(4F<9/2>).4f       | 2[11/2]*  |   6 |   13 |           7.27793940              |          0.00000025  |           |                                                     |          
                       |           |   5 |   11 |           7.27797585              |          0.00000025  |           |                                                     |          
                       |           |     |      |                                   |                      |           |                                                     |           
3d7.(4F<9/2>).4f       | 2[13/2]*  |   6 |   13 |           7.27820485              |          0.00000025  |           |                                                     |          
                       |           |   7 |   15 |           7.27862478              |          0.00000025  |           |                                                     |          
                       |           |     |      |                                   |                      |           |                                                     |           
3d7.(4F<9/2>).4f       | 2[9/2]*   |   4 |    9 |           7.27848158              |          0.00000025  |           |                                                     |          
                       |           |   5 |   11 |           7.2787878               |          0.0000004   |           |                                                     |          
                       |           |     |      |                                   |                      |           |                                                     |           
3d7.(4F).5d            | 5H        |   7 |   15 |           7.279213                |          0.000006    |           |                                                     |          
                       |           |     |      |                                   |                      |           |                                                     |           
3d7.(4F<9/2>).4f       | 2[7/2]*   |   4 |    9 |           7.2792669               |          0.0000004   |           |                                                     |          
                       |           |   3 |    7 |           7.27968857              |          0.00000025  |           |                                                     |          
                       |           |     |      |                                   |                      |           |                                                     |           
3d7.(4F<9/2>).4f       | 2[15/2]*  |   8 |   17 |           7.2801659               |          0.0000004   |           |                                                     |          
                       |           |   7 |   15 |           7.2806700               |          0.0000004   |           |                                                     |          
                       |           |     |      |                                   |                      |           |                                                     |           
3d7.(4F<9/2>).4f       | 2[5/2]*   |   3 |    7 |           7.28023311              |          0.00000025  |           |                                                     |          
                       |           |   2 |    5 |           7.28075992              |          0.00000025  |           |                                                     |          
                       |           |     |      |                                   |                      |           |                                                     |           
3d6.(3H).4s.4p.(1P*)   | 3I*       |   7 |   15 |           7.28931061              |          0.00000025  |           |                                                     |          
                       |           |   6 |   13 |           7.3084633               |          0.0000004   |           |                                                     |          
                       |           |   5 |   11 |           7.3257089               |          0.0000004   |           |                                                     |          
                       |           |     |      |                                   |                      |           |                                                     |           
3d7.(4F).5d            | 3G        |   5 |   11 |           7.291761                |          0.000006    |           |                                                     |          
                       |           |   4 |    9 |           7.340389                |          0.000006    |           |                                                     |          
                       |           |     |      |                                   |                      |           |                                                     |           
                       | 58831e    |   3 |    7 |           7.2941429               |          0.0000004   |           |                                                     |          
                       |           |     |      |                                   |                      |           |                                                     |           
                       | 58906e    |   4 |    9 |           7.30346725              |          0.00000025  |           |                                                     |          
                       |           |     |      |                                   |                      |           |                                                     |           
3d6.4s.(4D).4d         | 5S        |   2 |    5 |           7.3053924               |          0.0000004   |           |                                                     |          
                       |           |     |      |                                   |                      |           |                                                     |           
                       | 59077e    |   1 |    3 |           7.3246249               |          0.0000004   |           |                                                     |          
                       |           |     |      |                                   |                      |           |                                                     |           
3d6.4s.(6D<9/2>).6d    | 2[11/2]   |   6 |   13 |           7.3304509               |          0.0000017   |           |                                                     |          
                       |           |   5 |   11 |           7.3377221               |          0.0000025   |           |                                                     |          
                       |           |     |      |                                   |                      |           |                                                     |           
3d6.4s.(6D<9/2>).6d    | 2[9/2]    |   5 |   11 |           7.3307827               |          0.0000025   |           |                                                     |          
                       |           |   4 |    9 |           7.331633                |          0.000004    |           |                                                     |          
                       |           |     |      |                                   |                      |           |                                                     |           
3d6.4s.(6D<9/2>).6d    | 2[13/2]   |   6 |   13 |           7.3332153               |          0.0000025   |           |                                                     |          
                       |           |   7 |   15 |           7.3372775               |          0.0000012   |           |                                                     |          
                       |           |     |      |                                   |                      |           |                                                     |           
3d6.4s.(4D).4d         | 3S        |   1 |    3 |           7.3342434               |          0.0000009   |           |                                                     |          
                       |           |     |      |                                   |                      |           |                                                     |           
3d6.4s.(6D<9/2>).6d    | 2[5/2]    |   3 |    7 |           7.3419976               |          0.0000014   |           |                                                     |          
                       |           |     |      |                                   |                      |           |                                                     |           
3d6.4s.(6D<9/2>).6d    | 2[7/2]    |   4 |    9 |           7.344264                |          0.000006    |           |                                                     |          
                       |           |   3 |    7 |           7.3462361               |          0.0000025   |           |                                                     |          
                       |           |     |      |                                   |                      |           |                                                     |           
3d7.(4F<7/2>).4f       | 2[9/2]*   |   4 |    9 |           7.34758864              |          0.00000025  |           |                                                     |          
                       |           |   5 |   11 |           7.34790914              |          0.00000025  |           |                                                     |          
                       |           |     |      |                                   |                      |           |                                                     |           
3d7.(4F<7/2>).4f       | 2[11/2]*  |   6 |   13 |           7.3477900               |          0.0000004   |           |                                                     |          
                       |           |   5 |   11 |           7.34792662              |          0.00000025  |           |                                                     |          
                       |           |     |      |                                   |                      |           |                                                     |           
3d7.(4F<7/2>).4f       | 2[7/2]*   |   3 |    7 |           7.34798266              |          0.00000025  |           |                                                     |          
                       |           |   4 |    9 |           7.34801576              |          0.00000025  |           |                                                     |          
                       |           |     |      |                                   |                      |           |                                                     |           
3d7.(4F<7/2>).4f       | 2[5/2]*   |   2 |    5 |           7.34856303              |          0.00000025  |           |                                                     |          
                       |           |   3 |    7 |           7.3487069               |          0.0000004   |           |                                                     |          
                       |           |     |      |                                   |                      |           |                                                     |           
3d7.(4F<7/2>).4f       | 2[13/2]*  |   7 |   15 |           7.3487778               |          0.0000005   |           |                                                     |          
                       |           |   6 |   13 |           7.3489321               |          0.0000005   |           |                                                     |          
                       |           |     |      |                                   |                      |           |                                                     |           
3d6.4s.(6D<9/2>).5f    | 2[11/2]*  |   6 |   13 |           7.3491091               |          0.0000004   |           |                                                     |          
                       |           |     |      |                                   |                      |           |                                                     |           
3d6.4s.(6D<9/2>).5f    | 2[13/2]*  |   6 |   13 |           7.3492730               |          0.0000004   |           |                                                     |          
                       |           |   7 |   15 |           7.3494681               |          0.0000004   |           |                                                     |          
                       |           |     |      |                                   |                      |           |                                                     |           
3d7.(4F<7/2>).4f       | 2[3/2]*   |   2 |    5 |           7.3493170               |          0.0000004   |           |                                                     |          
                       |           |     |      |                                   |                      |           |                                                     |           
3d6.4s.(6D<9/2>).5f    | 2[15/2]*  |   7 |   15 |           7.3510690               |          0.0000025   |           |                                                     |          
                       |           |   8 |   17 |           7.3510758               |          0.0000004   |           |                                                     |          
                       |           |     |      |                                   |                      |           |                                                     |           
3d6.4s.(4D).4d         | 3F        |   4 |    9 |           7.3524990               |          0.0000011   |           |                                                     |          
                       |           |   3 |    7 |           7.3798760               |          0.0000004   |           |                                                     |          
                       |           |   2 |    5 |           7.4161840               |          0.0000004   |           |                                                     |          
                       |           |     |      |                                   |                      |           |                                                     |           
3d6.4s.(6D<9/2>).5g    | 2[13/2]   |   6 |   13 |           7.3559386               |          0.0000005   |           |                                                     |          
                       |           |   7 |   15 |           7.3559390               |          0.0000005   |           |                                                     |          
                       |           |     |      |                                   |                      |           |                                                     |           
3d6.4s.(6D<9/2>).5g    | 2[11/2]   |   5 |   11 |           7.3559695               |          0.0000004   |           |                                                     |          
                       |           |   6 |   13 |           7.3559696               |          0.0000005   |           |                                                     |          
                       |           |     |      |                                   |                      |           |                                                     |           
3d6.4s.(6D<9/2>).5g    | 2[15/2]   |   8 |   17 |           7.3561403               |          0.0000006   |           |                                                     |          
                       |           |   7 |   15 |           7.3561404               |          0.0000005   |           |                                                     |          
                       |           |     |      |                                   |                      |           |                                                     |           
3d6.4s.(6D<9/2>).5g    | 2[9/2]    |   5 |   11 |           7.3561424               |          0.0000005   |           |                                                     |          
                       |           |   4 |    9 |           7.3561426               |          0.0000005   |           |                                                     |          
                       |           |     |      |                                   |                      |           |                                                     |           
3d6.4s.(6D<9/2>).5g    | 2[7/2]    |   4 |    9 |           7.3563866               |          0.0000005   |           |                                                     |          
                       |           |   3 |    7 |           7.3563868               |          0.0000005   |           |                                                     |          
                       |           |     |      |                                   |                      |           |                                                     |           
3d6.4s.(6D<9/2>).5g    | 2[5/2]    |   3 |    7 |           7.3566421               |          0.0000004   |           |                                                     |          
                       |           |   2 |    5 |           7.3566422               |          0.0000006   |           |                                                     |          
                       |           |     |      |                                   |                      |           |                                                     |           
3d6.4s.(6D<9/2>).5g    | 2[17/2]   |   8 |   17 |           7.3566917               |          0.0000025   |           |                                                     |          
                       |           |   9 |   19 |           7.3566929               |          0.0000025   |           |                                                     |          
                       |           |     |      |                                   |                      |           |                                                     |           
3d6.4s.(6D<9/2>).5g    | 2[3/2]    |   1 |    3 |           7.3568605               |          0.0000006   |           |                                                     |          
                       |           |   2 |    5 |           7.3568609               |          0.0000006   |           |                                                     |          
                       |           |     |      |                                   |                      |           |                                                     |           
3d6.4s.(6D<9/2>).5g    | 2[1/2]    |   1 |    3 |           7.3570065               |          0.0000009   |           |                                                     |          
                       |           |   0 |    1 |           7.3570083               |          0.0000019   |           |                                                     |          
                       |           |     |      |                                   |                      |           |                                                     |           
                       | 59390e    |   3 |    7 |           7.3635064               |          0.0000009   |           |                                                     |          
                       |           |     |      |                                   |                      |           |                                                     |           
3d6.4s.(6D<7/2>).6d    | 2[9/2]    |   5 |   11 |           7.3725361               |          0.0000016   |           |                                                     |          
                       |           |   4 |    9 |           7.381131                |          0.000004    |           |                                                     |          
                       |           |     |      |                                   |                      |           |                                                     |           
3d6.4s.(6D<7/2>).6d    | 2[7/2]    |   4 |    9 |           7.374038                |          0.000004    |           |                                                     |          
                       |           |   3 |    7 |           7.3795772               |          0.0000014   |           |                                                     |          
                       |           |     |      |                                   |                      |           |                                                     |           
3d6.(3P2).4s.4p.(1P*)  | 3S*       |   1 |    3 |           7.3771377               |          0.0000004   |           |  71             :    19  3d7.(2P).4s           3S*  |          
                       |           |     |      |                                   |                      |           |                                                     |           
3d6.4s.(6D<7/2>).6d    | 2[5/2]    |   2 |    5 |           7.378812                |          0.000004    |           |                                                     |          
                       |           |   3 |    7 |           7.3818449               |          0.0000019   |           |                                                     |          
                       |           |     |      |                                   |                      |           |                                                     |           
3d6.(5D).4p2.(3P)      | 7F        |   5 |   11 |           7.380021                |          0.000006    |           |                                                     |          
                       |           |   4 |    9 |           7.3974805               |          0.0000021   |           |                                                     |          
                       |           |   2 |    5 |           7.5051495               |          0.0000012   |           |                                                     |          
                       |           |     |      |                                   |                      |           |                                                     |           
3d6.4s.(6D<7/2>).6d    | 2[11/2]   |   6 |   13 |           7.3821585               |          0.0000019   |           |                                                     |          
                       |           |   5 |   11 |           7.384043                |          0.000004    |           |                                                     |          
                       |           |     |      |                                   |                      |           |                                                     |           
3d6.4s.(6D<7/2>).6d    | 2[3/2]    |   2 |    5 |           7.3856611               |          0.0000022   |           |                                                     |          
                       |           |   1 |    3 |           7.388324                |          0.000005    |           |                                                     |          
                       |           |     |      |                                   |                      |           |                                                     |           
3d6.4s.(6D<7/2>).5f    | 2[11/2]*  |   5 |   11 |           7.3973888               |          0.0000004   |           |                                                     |          
                       |           |     |      |                                   |                      |           |                                                     |           
3d6.4s.(6D<7/2>).5f    | 2[13/2]*  |   7 |   15 |           7.3980136               |          0.0000004   |           |                                                     |          
                       |           |   6 |   13 |           7.3981475               |          0.0000011   |           |                                                     |          
                       |           |     |      |                                   |                      |           |                                                     |           
3d7.(4F<5/2>).4f       | 2[7/2]*   |   4 |    9 |           7.39831901              |          0.00000025  |           |                                                     |          
                       |           |   3 |    7 |           7.3983804               |          0.0000006   |           |                                                     |          
                       |           |     |      |                                   |                      |           |                                                     |           
3d7.(4F<5/2>).4f       | 2[9/2]*   |   5 |   11 |           7.3983355               |          0.0000004   |           |                                                     |          
                       |           |   4 |    9 |           7.3985231               |          0.0000004   |           |                                                     |          
                       |           |     |      |                                   |                      |           |                                                     |           
3d7.(4F<5/2>).4f       | 2[5/2]*   |   3 |    7 |           7.39928211              |          0.00000025  |           |                                                     |          
                       |           |   2 |    5 |           7.3994149               |          0.0000006   |           |                                                     |          
                       |           |     |      |                                   |                      |           |                                                     |           
3d7.(4F<5/2>).4f       | 2[11/2]*  |   5 |   11 |           7.3996464               |          0.0000005   |           |                                                     |          
                       |           |     |      |                                   |                      |           |                                                     |           
3d7.(4F<5/2>).4f       | 2[3/2]*   |   2 |    5 |           7.40029668              |          0.00000025  |           |                                                     |          
                       |           |     |      |                                   |                      |           |                                                     |           
3d6.4s.(6D<7/2>).5g    | 2[11/2]   |   5 |   11 |           7.4039391               |          0.0000004   |           |                                                     |          
                       |           |   6 |   13 |           7.4039392               |          0.0000005   |           |                                                     |          
                       |           |     |      |                                   |                      |           |                                                     |           
3d6.4s.(6D<7/2>).5g    | 2[9/2]    |   5 |   11 |           7.4039569               |          0.0000005   |           |                                                     |          
                       |           |   4 |    9 |           7.4039579               |          0.0000005   |           |                                                     |          
                       |           |     |      |                                   |                      |           |                                                     |           
3d6.4s.(6D<7/2>).5g    | 2[13/2]   |   6 |   13 |           7.4039747               |          0.0000005   |           |                                                     |          
                       |           |   7 |   15 |           7.4039753               |          0.0000006   |           |                                                     |          
                       |           |     |      |                                   |                      |           |                                                     |           
3d6.4s.(6D<7/2>).5g    | 2[7/2]    |   3 |    7 |           7.4040042               |          0.0000005   |           |                                                     |          
                       |           |   4 |    9 |           7.4040052               |          0.0000005   |           |                                                     |          
                       |           |     |      |                                   |                      |           |                                                     |           
3d6.4s.(6D<7/2>).5g    | 2[5/2]    |   2 |    5 |           7.4040590               |          0.0000005   |           |                                                     |          
                       |           |   3 |    7 |           7.4040596               |          0.0000005   |           |                                                     |          
                       |           |     |      |                                   |                      |           |                                                     |           
3d6.4s.(6D<7/2>).5g    | 2[15/2]   |   7 |   15 |           7.4040814               |          0.0000012   |           |                                                     |          
                       |           |   8 |   17 |           7.4040815               |          0.0000009   |           |                                                     |          
                       |           |     |      |                                   |                      |           |                                                     |           
3d6.4s.(6D<7/2>).5g    | 2[3/2]    |   2 |    5 |           7.4041050               |          0.0000016   |           |                                                     |          
                       |           |   1 |    3 |           7.4041050               |          0.0000019   |           |                                                     |          
                       |           |     |      |                                   |                      |           |                                                     |           
3d6.4s.(6D<5/2>).6d    | 2[9/2]    |   5 |   11 |           7.4041781               |          0.0000012   |           |                                                     |          
                       |           |   4 |    9 |           7.4050683               |          0.0000016   |           |                                                     |          
                       |           |     |      |                                   |                      |           |                                                     |           
3d6.4s.(6D<5/2>).6d    | 2[1/2]    |   1 |    3 |           7.405473                |          0.000004    |           |                                                     |          
                       |           |     |      |                                   |                      |           |                                                     |           
3d6.4s.(6D<5/2>).6d    | 2[3/2]    |   1 |    3 |           7.4101537               |          0.0000025   |           |                                                     |          
                       |           |   2 |    5 |           7.4118354               |          0.0000012   |           |                                                     |          
                       |           |     |      |                                   |                      |           |                                                     |           
3d6.4s.(6D<5/2>).6d    | 2[5/2]    |   3 |    7 |           7.4168171               |          0.0000021   |           |                                                     |          
                       |           |   2 |    5 |           7.4196563               |          0.0000017   |           |                                                     |          
                       |           |     |      |                                   |                      |           |                                                     |           
3d6.4s.(6D<5/2>).6d    | 2[7/2]    |   4 |    9 |           7.424005                |          0.000005    |           |                                                     |          
                       |           |   3 |    7 |           7.425004                |          0.000004    |           |                                                     |          
                       |           |     |      |                                   |                      |           |                                                     |           
3d7.(4F<3/2>).4f       | 2[7/2]*   |   4 |    9 |           7.43248360              |          0.00000025  |           |                                                     |          
                       |           |   3 |    7 |           7.4325209               |          0.0000004   |           |                                                     |          
                       |           |     |      |                                   |                      |           |                                                     |           
3d7.(4F<3/2>).4f       | 2[5/2]*   |   2 |    5 |           7.4325757               |          0.0000004   |           |                                                     |          
                       |           |   3 |    7 |           7.4331667               |          0.0000004   |           |                                                     |          
                       |           |     |      |                                   |                      |           |                                                     |           
3d7.(4F<3/2>).4f       | 2[9/2]*   |   5 |   11 |           7.43415230              |          0.00000025  |           |                                                     |          
                       |           |   4 |    9 |           7.4342111               |          0.0000004   |           |                                                     |          
                       |           |     |      |                                   |                      |           |                                                     |           
3d6.4s.(6D<3/2>).6d    | 2[1/2]    |   1 |    3 |           7.4351489               |          0.0000025   |           |                                                     |          
                       |           |     |      |                                   |                      |           |                                                     |           
3d6.4s.(6D<5/2>).5g    | 2[3/2]    |   2 |    5 |           7.4388198               |          0.0000006   |           |                                                     |          
                       |           |   1 |    3 |           7.4388203               |          0.0000017   |           |                                                     |          
                       |           |     |      |                                   |                      |           |                                                     |           
3d6.4s.(6D<5/2>).5g    | 2[13/2]   |   6 |   13 |           7.4389540               |          0.0000005   |           |                                                     |          
                       |           |   7 |   15 |           7.4389546               |          0.0000009   |           |                                                     |          
                       |           |     |      |                                   |                      |           |                                                     |           
3d6.4s.(6D<5/2>).5g    | 2[5/2]    |   2 |    5 |           7.4389768               |          0.0000007   |           |                                                     |          
                       |           |   3 |    7 |           7.4389773               |          0.0000006   |           |                                                     |          
                       |           |     |      |                                   |                      |           |                                                     |           
3d6.4s.(6D<3/2>).6d    | 2[3/2]    |   1 |    3 |           7.439026                |          0.000004    |           |                                                     |          
                       |           |   2 |    5 |           7.443396                |          0.000004    |           |                                                     |          
                       |           |     |      |                                   |                      |           |                                                     |           
3d6.4s.(6D<5/2>).5g    | 2[7/2]    |   3 |    7 |           7.4391399               |          0.0000025   |           |                                                     |          
                       |           |   4 |    9 |           7.4391406               |          0.0000009   |           |                                                     |          
                       |           |     |      |                                   |                      |           |                                                     |           
3d6.4s.(6D<5/2>).5g    | 2[11/2]   |   5 |   11 |           7.4392182               |          0.0000005   |           |                                                     |          
                       |           |   6 |   13 |           7.4392189               |          0.0000005   |           |                                                     |          
                       |           |     |      |                                   |                      |           |                                                     |           
3d6.4s.(6D<5/2>).5g    | 2[9/2]    |   4 |    9 |           7.4392457               |          0.0000009   |           |                                                     |          
                       |           |   5 |   11 |           7.4392477               |          0.0000005   |           |                                                     |          
                       |           |     |      |                                   |                      |           |                                                     |           
3d6.4s.(6D<3/2>).6d    | 2[5/2]    |   3 |    7 |           7.4484653               |          0.0000015   |           |                                                     |          
                       |           |   2 |    5 |           7.4496531               |          0.0000020   |           |                                                     |          
                       |           |     |      |                                   |                      |           |                                                     |           
3d6.(3F2).4s.4p.(1P*)  | 3F*       |   4 |    9 |           7.4509047               |          0.0000004   |           |  32             :    33  3d6.(1D2).4s.4p.(3P*) 3F*  |          
                       |           |   3 |    7 |           7.4604347               |          0.0000004   |           |  29             :    28  3d6.(1D2).4s.4p.(3P*) 3F*  |          
                       |           |     |      |                                   |                      |           |                                                     |           
3d6.4s.(6D<3/2>).6d    | 2[7/2]    |   3 |    7 |           7.4510813               |          0.0000016   |           |                                                     |          
                       |           |     |      |                                   |                      |           |                                                     |           
3d6.4s.(6D<1/2>).6d    | 2[3/2]    |   2 |    5 |           7.4549963               |          0.0000025   |           |                                                     |          
                       |           |   1 |    3 |           7.4611526               |          0.0000020   |           |                                                     |          
                       |           |     |      |                                   |                      |           |                                                     |           
3d6.4s.(6D<3/2>).5g    | 2[5/2]    |   2 |    5 |           7.4628730               |          0.0000025   |           |                                                     |          
                       |           |   3 |    7 |           7.4628742               |          0.0000025   |           |                                                     |          
                       |           |     |      |                                   |                      |           |                                                     |           
3d6.4s.(6D<3/2>).5g    | 2[11/2]   |   5 |   11 |           7.4630639               |          0.0000006   |           |                                                     |          
                       |           |   6 |   13 |           7.4630644               |          0.0000009   |           |                                                     |          
                       |           |     |      |                                   |                      |           |                                                     |           
3d6.4s.(6D<3/2>).5g    | 2[7/2]    |   4 |    9 |           7.4634065               |          0.0000009   |           |                                                     |          
                       |           |   3 |    7 |           7.4634066               |          0.0000012   |           |                                                     |          
                       |           |     |      |                                   |                      |           |                                                     |           
3d6.4s.(6D<3/2>).5g    | 2[9/2]    |   4 |    9 |           7.4635935               |          0.0000004   |           |                                                     |          
                       |           |   5 |   11 |           7.4635938               |          0.0000007   |           |                                                     |          
                       |           |     |      |                                   |                      |           |                                                     |           
3d6.4s.(4D).4d         | 3P        |   1 |    3 |           7.4657386               |          0.0000004   |           |                                                     |          
                       |           |     |      |                                   |                      |           |                                                     |           
3d6.(3F2).4s.4p.(1P*)  | r 3G*     |   5 |   11 |           7.4705650               |          0.0000004   |           |  81             :     8  3d6.(3H).4s.4p.(1P*)  3H*  |          
