--------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
Configuration         | Term    |    J |    g |                     Level (eV)  |     Uncertainty (eV) |    Landé | Leading percentages                                                         | Reference
                      |         |  9/2 |   10 |         13.1544172              |          0.0000005   |          |  54  3d6.(3F2).4d 2H                 :    22  3d6.(3H).4d             2H    | L18349,L18361c138
                      |         |      |      |                                 |                      |          |                                                                             |                   
3d6.(3F2).4d          | 2F      |  7/2 |    8 |         13.1144927              |          0.0000005   |          |  59                                  :    18  3d6.(3F1).4d            2F    | L18349,L18361c138
                      |         |  5/2 |    6 |         13.1681849              |          0.0000005   |          |  58                                  :    17  3d6.(3F1).4d            2F    | L18349,L18361c138
                      |         |      |      |                                 |                      |          |                                                                             |                   
3d6.(3H).4d           | 2H      |  9/2 |   10 |         13.1446413              |          0.0000005   |          |  33  3d6.(3H).4d 2H                  :    21  3d6.(3F2).4d            2H    | L18349,L18361c138
                      |         | 11/2 |   12 |         13.1479926              |          0.0000005   |          |  49                                  :    24  3d6.(3F2).4d            2H    | L18349,L18361c138
                      |         |      |      |                                 |                      |          |                                                                             |                   
3d5.(4D).4s.4p.(3P*)  | 2P*     |  1/2 |    2 |         13.1572589              |          0.0000025   |          |  60  3d5.(4D).4s.(3D).4p 2P*         :    13  3d5.(4P).4s.(3P).4p     2P*   |        L18349c137
                      |         |  3/2 |    4 |         13.1917210              |          0.0000006   |          |  59  3d5.(4D).4s.(3D).4p 2P*         :    15  3d5.(4P).4s.(3P).4p     2P*   |        L18349c137
                      |         |      |      |                                 |                      |          |                                                                             |                   
3d5.(2I).4s.4p.(3P*)  | 2K*     | 13/2 |   14 |         13.1650424              |          0.0000005   |          |  72  3d5.(2I).4s.(1I).4p 2K*         :    26  3d5.(2I).4s.(3I).4p     2K*   |        L18349c137
                      |         |      |      |                                 |                      |          |                                                                             |                   
3d5.(4F).4s.4p.(3P*)  | 6F*     |  5/2 |    6 |         13.1769574              |          0.0000005   |          |  56  3d5.4s.(5F).4p 6F*              :    17  3d5.(2D3).4s.(3D).4p    4P*   |        L18349c137
                      |         |  1/2 |    2 |         13.2013658              |          0.0000011   |          |  59  3d5.4s.(5F).4p 6F*              :    14  3d5.(4D).4s.(3D).4p     2P*   |        L18349c137
                      |         |  7/2 |    8 |         13.2015978              |          0.0000005   |          |  66  3d5.4s.(5F).4p 6F*              :     9  3d5.4s.(5F).4p          6D*   |        L18349c137
                      |         |  3/2 |    4 |         13.2020022              |          0.0000012   |          |  58  3d5.4s.(5F).4p 6F*              :    11  3d5.(2D3).4s.(3D).4p    4D*   |        L18349c137
                      |         |  9/2 |   10 |         13.2197694              |          0.0000005   |          |  59  3d5.4s.(5F).4p 6F*              :    20  3d6.(5D).6p             6D*   |        L18349c137
                      |         | 11/2 |   12 |         13.2228468              |          0.0000005   |          |  66  3d5.4s.(5F).4p 6F*              :    28  3d6.(5D).6p             6F*   |        L18349c137
                      |         |      |      |                                 |                      |          |                                                                             |                   
3d6.(5D).6p           | 6D*     |  9/2 |   10 |         13.1871128              |          0.0000005   |          |  67  3d6.(5D).6p 6D*                 :    17  3d5.4s.(5F).4p          6F*   |        L18349c137
                      |         |  7/2 |    8 |         13.2177775              |          0.0000005   |          |  63  3d6.(5D).6p 6D*                 :    11  3d6.(5D).6p             6P*   |        L18349c137
                      |         |  5/2 |    6 |         13.2432705              |          0.0000005   |          |  60  3d6.(5D).6p 6D*                 :     7  3d5.4s.(5F).4p          6D*   |        L18349c137
                      |         |  3/2 |    4 |         13.2717918              |          0.0000005   |          |  27  3d6.(5D).6p 6D*                 :    13  3d6.(5D).6p             4F*   |        L18349c137
                      |         |  1/2 |    2 |         13.3014922              |          0.0000005   |          |  64  3d6.(5D).6p 6D*                 :    10  3d5.(2D3).4s.(3D).4p    4D*   |        L18349c137
                      |         |      |      |                                 |                      |          |                                                                             |                   
3d5.(6S).4p2          | 8P      |  5/2 |    6 |         13.1925791              |          0.0000006   |          | 100                                                                         | L18349,L18361c138
                      |         |  7/2 |    8 |         13.2459994              |          0.0000006   |          | 100                                                                         | L18349,L18361c138
                      |         |  9/2 |   10 |         13.2935582              |          0.0000006   |          |  99                                                                         | L18349,L18361c138
                      |         |      |      |                                 |                      |          |                                                                             |                   
3d5.4s.(7S).4d        | 6D      |  9/2 |   10 |         13.2044447              |          0.0000005   |          |  58  3d5.4s.(7S).4d 6D               :    33  3d5.(6S).4p2            6D    | L18349,L18361c138
                      |         |  7/2 |    8 |         13.2068727              |          0.0000005   |          |  56  3d5.4s.(7S).4d 6D               :    33  3d5.(6S).4p2            6D    | L18349,L18361c138
                      |         |  3/2 |    4 |         13.2207434              |          0.0000005   |          |  58  3d5.4s.(7S).4d 6D               :    34  3d5.(6S).4p2            6D    | L18349,L18361c138
                      |         |  1/2 |    2 |         13.2212958              |          0.0000006   |          |  60  3d5.4s.(7S).4d 6D               :    35  3d5.(6S).4p2            6D    | L18349,L18361c138
                      |         |  5/2 |    6 |         13.2235251              |          0.0000005   |          |  57  3d5.4s.(7S).4d 6D               :    33  3d5.(6S).4p2            6D    | L18349,L18361c138
                      |         |      |      |                                 |                      |          |                                                                             |                   
3d5.(2D3).4s.4p.(3P*) | 4P*     |  5/2 |    6 |         13.2157601              |          0.0000005   |          |  35  3d5.(2D3).4s.(3D).4p 4P*        :    18  3d5.4s.(5F).4p          6F*   |        L18349c137
                      |         |  3/2 |    4 |         13.2466810              |          0.0000012   |          |  31  3d5.(2D3).4s.(3D).4p 4P*        :    19  3d5.4s.(5F).4p          6F*   |        L18349c137
                      |         |      |      |                                 |                      |          |                                                                             |                   
3d5.4s.(7S).5s        | 6S      |  5/2 |    6 |         13.2159291              |          0.0000005   |          |                                                                             |            L18349
                      |         |      |      |                                 |                      |          |                                                                             |                   
3d5.(2I).4s.4p.(3P*)  | 2H*     | 11/2 |   12 |         13.2279185              |          0.0000005   |          |  56  3d5.(2I).4s.(1I).4p 2H*         :    25  3d5.(2I).4s.(3I).4p     2H*   |        L18349c137
                      |         |  9/2 |   10 |         13.2671379              |          0.0000007   |          |  56  3d5.(2I).4s.(1I).4p 2H*         :    27  3d5.(2I).4s.(3I).4p     2H*   |        L18349c137
                      |         |      |      |                                 |                      |          |                                                                             |                   
3d6.(5D).6p           | 4F*     |  9/2 |   10 |         13.2302308              |          0.0000005   |          |  77  3d6.(5D).6p 4F*                 :     5  3d6.(5D).6p             6F*   |        L18349c137
                      |         |  7/2 |    8 |         13.2868609              |          0.0000005   |          |  36  3d6.(5D).6p 4F*                 :    27  3d6.(5D).6p             4D*   |        L18349c137
                      |         |  3/2 |    4 |         13.3576014              |          0.0000005   |          |  30  3d6.(5D).6p 4P*                 :    13  3d6.(5D).6p             4F*   |        L18349c137
                      |         |      |      |                                 |                      |          |                                                                             |                   
3d6.(5D).5d           | 4P      |  5/2 |    6 |         13.2411006              |          0.0000005   |          |  32                                  :    26  3d6.(3F2).4d            4P    | L18349,L18361c138
                      |         |  3/2 |    4 |         13.2744861              |          0.0000005   |          |  37                                  :    34  3d6.(3F2).4d            4P    | L18349,L18361c138
                      |         |  1/2 |    2 |         13.2881420              |          0.0000005   |          |  39  3d6.(3F2).4d 4P                 :    36  3d6.(5D).5d             4P    | L18349,L18361c138
                      |         |      |      |                                 |                      |          |                                                                             |                   
3d6.(5D).6p           | 4D*     |  7/2 |    8 |         13.2494003              |          0.0000005   |          |  27  3d6.(5D).6p 4F*                 :    20  3d6.(5D).6p             4D*   |        L18349c137
                      |         |  3/2 |    4 |         13.3281166              |          0.0000005   |          |  46  3d6.(5D).6p 4D*                 :    22  3d6.(5D).6p             4P*   |        L18349c137
                      |         |  5/2 |    6 |         13.3475914              |          0.0000005   |          |  42  3d6.(5D).6p 4D*                 :    22  3d6.(5D).6p             6P*   |        L18349c137
                      |         |  1/2 |    2 |         13.3593643              |          0.0000005   |          |  81  3d6.(5D).6p 4D*                 :     9  3d6.(5D).6p             4P*   |        L18349c137
                      |         |      |      |                                 |                      |          |                                                                             |                   
3d6.(5D).6p           | 6F*     | 11/2 |   12 |         13.2530078              |          0.0000005   |          |  72  3d6.(5D).6p 6F*                 :    26  3d5.4s.(5F).4p          6F*   |        L18349c137
                      |         |  9/2 |   10 |         13.2933197              |          0.0000005   |          |  81  3d6.(5D).6p 6F*                 :     6  3d6.(5D).6p             6D*   |        L18349c137
                      |         |  7/2 |    8 |         13.3320021              |          0.0000005   |          |  53  3d6.(5D).6p 6F*                 :    11  3d5.(2F1).4s.(3F).4p    4G*   |        L18349c137
                      |         |  5/2 |    6 |         13.3372628              |          0.0000005   |          |  69  3d6.(5D).6p 6F*                 :    14  3d6.(5D).6p             6P*   |        L18349c137
                      |         |  3/2 |    4 |         13.3413354              |          0.0000005   |          |  75  3d6.(5D).6p 6F*                 :     4  3d6.(5D).6p             4F*   |        L18349c137
                      |         |  1/2 |    2 |         13.3559746              |          0.0000005   |          |  93  3d6.(5D).6p 6F*                 :     3  3d5.4s.(5F).4p          6F*   |        L18349c137
                      |         |      |      |                                 |                      |          |                                                                             |                   
3d6.(3F2).4d          | 2G      |  7/2 |    8 |         13.2539571              |          0.0000005   |          |  20  3d6.(3G).4d 4F                  :    20  3d6.(3F2).4d            2G    | L18349,L18361c138
                      |         |  9/2 |   10 |         13.2569411              |          0.0000005   |          |  23                                  :    12  3d6.(3G).4d             4F    | L18349,L18361c138
                      |         |      |      |                                 |                      |          |                                                                             |                   
3d5.(2D3).4s.4p.(3P*) | 4D*     |  5/2 |    6 |         13.2685325              |          0.0000005   |          |  27  3d5.(2F1).4s.(3F).4p 4G*        :     9  3d6.(5D).6p             4F*   |        L18349c137
                      |         |  7/2 |    8 |         13.2710671              |          0.0000005   |          |  33  3d6.(5D).6p 4D*                 :    18  3d5.(2D3).4s.(3D).4p    4D*   |        L18349c137
                      |         |  1/2 |    2 |         13.3226665              |          0.0000005   |          |  38  3d5.(2D3).4s.(3D).4p 4D*        :    16  3d6.(5D).6p             6D*   |        L18349c137
                      |         |      |      |                                 |                      |          |                                                                             |                   
3d6.(5D).6p           | 4P*     |  5/2 |    6 |         13.2866266              |          0.0000005   |          |  23  3d5.(2F1).4s.(3F).4p 4G*        :    22  3d6.(5D).6p             4D*   |        L18349c137
                      |         |  3/2 |    4 |         13.3837539              |          0.0000005   |          |  32  3d6.(5D).6p 6P*                 :    15  3d5.4s.(5F).4p          6D*   |        L18349c137
                      |         |  1/2 |    2 |         13.4010394              |          0.0000005   |          |  52  3d6.(5D).6p 4P*                 :    26  3d5.4s.(5F).4p          6D*   |        L18349c137
                      |         |      |      |                                 |                      |          |                                                                             |                   
3d6.(5D).6p           | 6P*     |  7/2 |    8 |         13.2907474              |          0.0000005   |          |  64  3d6.(5D).6p 6P*                 :    11  3d6.(5D).6p             6D*   |        L18349c137
                      |         |  5/2 |    6 |         13.3314241              |          0.0000005   |          |  44  3d6.(5D).6p 6P*                 :    10  3d6.(5D).6p             4P*   |        L18349c137
                      |         |  3/2 |    4 |         13.3688367              |          0.0000005   |          |  23  3d6.(5D).6p 6P*                 :    20  3d6.(5D).6p             4D*   |        L18349c137
                      |         |      |      |                                 |                      |          |                                                                             |                   
3d5.(2F1).4s.4p.(3P*) | 4G*     |  5/2 |    6 |         13.3032894              |          0.0000005   |          |  31  3d6.(5D).6p 4P*                 :    18  3d5.(2F1).4s.(3F).4p    4G*   |        L18349c137
                      |         |  7/2 |    8 |         13.3233147              |          0.0000005   |          |  47  3d5.(2F1).4s.(3F).4p 4G*        :    18  3d6.(5D).6p             6F*   |        L18349c137
                      |         |  9/2 |   10 |         13.3498919              |          0.0000005   |          |  64  3d5.(2F1).4s.(3F).4p 4G*        :    14  3d5.(2F1).4s.(3F).4p    4F*   |        L18349c137
                      |         | 11/2 |   12 |         13.3556868              |          0.0000005   |          |  74  3d5.(2F1).4s.(3F).4p 4G*        :     8  3d5.(4G).4s.(3G).4p     4G*   |        L18349c137
                      |         |      |      |                                 |                      |          |                                                                             |                   
3d5.(2D1).4s.4p.(3P*) | 4D*     |  5/2 |    6 |         13.3123923              |          0.0000005   |          |  39  3d6.(5D).6p 4F*                 :    19  3d5.(2D3).4s.(3D).4p    4D*   |        L18349c137
                      |         |      |      |                                 |                      |          |                                                                             |                   
3d6.(3F2).4d          | 2D      |  5/2 |    6 |         13.3168722              |          0.0000005   |          |  58                                  :    12  3d6.(3P2).4d            2D    | L18349,L18361c138
                      |         |  3/2 |    4 |         13.3197144              |          0.0000006   |          |  51                                  :    11  3d6.(3P2).4d            2D    | L18349,L18361c138
                      |         |      |      |                                 |                      |          |                                                                             |                   
3d5.(2D3).4s.4p.(3P*) | 2D*     |  5/2 |    6 |         13.3566857              |          0.0000005   |          |  14  3d5.(2D3).4s.(1D).4p 2D*        :    13  3d5.(2D3).4s.(3D).4p    4D*   |        L18349c137
                      |         |      |      |                                 |                      |          |                                                                             |                   
3d5.(4F).4s.4p.(3P*)  | 6D*     |  7/2 |    8 |         13.3762669              |          0.0000005   |          |  66  3d5.4s.(5F).4p 6D*              :     9  3d5.4s.(5F).4p          6F*   |        L18349c137
                      |         |  9/2 |   10 |         13.3861576              |          0.0000005   |          |  79  3d5.4s.(5F).4p 6D*              :    11  3d5.4s.(5F).4p          6F*   |        L18349c137
                      |         |  5/2 |    6 |         13.4064786              |          0.0000005   |          |  46  3d5.4s.(5F).4p 6D*              :    11  3d6.(5D).6p             6D*   |        L18349c137
                      |         |  3/2 |    4 |         13.4140853              |          0.0000005   |          |  39  3d5.4s.(5F).4p 6D*              :    33  3d6.(5D).6p             6P*   |        L18349c137
                      |         |      |      |                                 |                      |          |                                                                             |                   
3d6.(3F2).4d          | 2P      |  3/2 |    4 |         13.4034281              |          0.0000006   |          |  33                                  :    24  3d6.(3G).4d             4D    | L18349,L18361c138
                      |         |      |      |                                 |                      |          |                                                                             |                   
3d6.(3G).4d           | 4H      | 13/2 |   14 |         13.4068420              |          0.0000005   |          |  98                                                                         | L18349,L18361c138
                      |         | 11/2 |   12 |         13.4383911              |          0.0000005   |          |  92                                  :     3  3d6.(3G).4d             4G    | L18349,L18361c138
                      |         |  9/2 |   10 |         13.4619063              |          0.0000005   |          |  88                                  :     6  3d6.(3G).4d             4G    | L18349,L18361c138
                      |         |  7/2 |    8 |         13.4782508              |          0.0000006   |          |  92                                  :     2  3d6.(3G).4d             4G    | L18349,L18361c138
                      |         |      |      |                                 |                      |          |                                                                             |                   
3d6.(3G).4d           | 4G      | 11/2 |   12 |         13.4128045              |          0.0000005   |          |  90                                  :     3  3d6.(3G).4d             4H    | L18349,L18361c138
                      |         |  9/2 |   10 |         13.4388341              |          0.0000005   |          |  83                                  :     6  3d6.(3G).4d             4H    | L18349,L18361c138
                      |         |  7/2 |    8 |         13.4569502              |          0.0000005   |          |  83                                  :     4  3d6.(3G).4d             4D    | L18349,L18361c138
                      |         |  5/2 |    6 |         13.4664169              |          0.0000005   |          |  69                                  :    24  3d6.(3G).4d             4D    | L18349,L18361c138
                      |         |      |      |                                 |                      |          |                                                                             |                   
3d5.(2F1).4s.4p.(3P*) | 4F*     |  9/2 |   10 |         13.4172719              |          0.0000005   |          |  37  3d5.(2F1).4s.(3F).4p 4F*        :    21  3d5.(2D3).4s.(3D).4p    4F*   |        L18349c137
                      |         |  7/2 |    8 |         13.4545970              |          0.0000005   |          |  23  3d5.(2F1).4s.(3F).4p 4D*        :    17  3d5.(2F1).4s.(3F).4p    4F*   |        L18349c137
                      |         |  5/2 |    6 |         13.4571796              |          0.0000005   |          |  21  3d5.(2F1).4s.(3F).4p 4F*        :    16  3d5.(2F1).4s.(3F).4p    4D*   |        L18349c137
                      |         |  3/2 |    4 |         13.4868634              |          0.0000005   |          |  21  3d5.(2F1).4s.(3F).4p 4D*        :    20  3d5.(2F1).4s.(3F).4p    4F*   |        L18349c137
                      |         |      |      |                                 |                      |          |                                                                             |                   
3d5.(2F1).4s.4p.(3P*) | 4D*     |  7/2 |    8 |         13.4199721              |          0.0000005   |          |  20  3d5.(2F1).4s.(3F).4p 4D*        :    19  3d5.(2F1).4s.(3F).4p    4F*   |        L18349c137
                      |         |  1/2 |    2 |         13.4886264              |          0.0000005   |          |  63  3d5.(2F1).4s.(3F).4p 4D*        :     6  3d6.(3P2).5p            4D*   |        L18349c137
                      |         |  3/2 |    4 |         13.5147266              |          0.0000005   |          |  27  3d5.(2F1).4s.(3F).4p 4D*        :    10  3d5.(2F1).4s.(3F).4p    4F*   |        L18349c137
                      |         |      |      |                                 |                      |          |                                                                             |                   
3d6.(3G).4d           | 4I      | 15/2 |   16 |         13.4321750              |          0.0000005   |          |  98                                                                         | L18349,L18361c138
                      |         | 13/2 |   14 |         13.4478119              |          0.0000005   |          |  65                                  :    26  3d6.(3G).4d             2I    | L18349,L18361c138
                      |         | 11/2 |   12 |         13.4863948              |          0.0000005   |          |  88                                  :     5  3d6.(3G).4d             2I    | L18349,L18361c138
                      |         |  9/2 |   10 |         13.5054786              |          0.0000006   |          |  95                                  :     2  3d6.(3H).4d             4I    | L18349,L18361c138
                      |         |      |      |                                 |                      |          |                                                                             |                   
3d6.(3G).4d           | 4D      |  7/2 |    8 |         13.4355903              |          0.0000005   |          |  88                                  :     5  3d6.(3G).4d             4G    | L18349,L18361c138
                      |         |  5/2 |    6 |         13.4699471              |          0.0000005   |          |  62                                  :    24  3d6.(3G).4d             4G    | L18349,L18361c138
                      |         |  3/2 |    4 |         13.4968562              |          0.0000005   |          |  68                                  :    14  3d6.(3F2).4d            2P    | L18349,L18361c138
                      |         |  1/2 |    2 |         13.5052424              |          0.0000007   |          |  84                                  :     8  3d6.(3F2).4d            2P    | L18349,L18361c138
                      |         |      |      |                                 |                      |          |                                                                             |                   
3d6.(3P2).5p          | 4S*     |  3/2 |    4 |         13.4364452              |          0.0000005   |          |  35  3d6.(3P2).5p 4S*                :    20  3d6.(3P1).5p            4S*   |        L18349c137
                      |         |      |      |                                 |                      |          |                                                                             |                   
3d6.(3H).5p           | 4G*     | 11/2 |   12 |         13.4502865              |          0.0000005   |          |  52  3d6.(3H).5p 4G*                 :    16  3d5.(2F1).4s.(3F).4p    4G*   |        L18349c137
                      |         |  9/2 |   10 |         13.4610958              |          0.0000005   |          |  46  3d6.(3H).5p 4G*                 :    16  3d5.(4G).4s.(5G).4p     4G*   |        L18349c137
                      |         |  7/2 |    8 |         13.6352538              |          0.0000005   |          |  20  3d6.(3H).5p 4G*                 :    17  3d6.(3F2).5p            4G*   |        L18349c137
                      |         |  5/2 |    6 |         13.6403590              |          0.0000005   |          |  33  3d6.(3H).5p 4G*                 :    23  3d5.(2H).4s.(3H).4p     4G*   |        L18349c137
                      |         |      |      |                                 |                      |          |                                                                             |                   
3d5.(4G).4s.4p.(1P*)  | 4G*     |  5/2 |    6 |         13.4683012              |          0.0000005   |          |  40  3d6.(3H).5p 4G*                 :    23  3d5.4s.(5G).4p          4G*   |        L18349c137
                      |         |  7/2 |    8 |         13.4685339              |          0.0000005   |          |  42  3d6.(3H).5p 4G*                 :    19  3d5.(4G).4s.(5G).4p     4G*   |        L18349c137
                      |         |      |      |                                 |                      |          |                                                                             |                   
3d6.(1I).5s           | 2I      | 11/2 |   12 |         13.4684564              |          0.0000006   |          |  97                                  :     2  3d6.(3G).4d             2I    | L18349,L18361c138
                      |         | 13/2 |   14 |         13.4707235              |          0.0000005   |          |  88                                  :    11  3d6.(3G).4d             4I    | L18349,L18361c138
                      |         |      |      |                                 |                      |          |                                                                             |                   
3d6.(3D).5s           | 4D      |  3/2 |    4 |         13.4724082              |          0.0000006   |          |  98                                                                         | L18349,L18361c138
                      |         |  1/2 |    2 |         13.4730259              |          0.0000007   |          |  99                                                                         | L18349,L18361c138
                      |         |  5/2 |    6 |         13.4786216              |          0.0000006   |          |  95                                  :     3  3d6.(3G).4d             4D    | L18349,L18361c138
                      |         |  7/2 |    8 |         13.4900649              |          0.0000006   |          | 100                                                                         | L18349,L18361c138
                      |         |      |      |                                 |                      |          |                                                                             |                   
3d6.(3H).5p           | 4H*     | 13/2 |   14 |         13.4806980              |          0.0000005   |          |  54  3d6.(3H).5p 4H*                 :    21  3d5.(4G).4s.(5G).4p     4H*   |        L18349c137
                      |         |  9/2 |   10 |         13.4980302              |          0.0000005   |          |  43  3d6.(3H).5p 4H*                 :    25  3d5.(4G).4s.(5G).4p     4H*   |        L18349c137
                      |         | 11/2 |   12 |         13.8361244              |          0.0000005   |          |  23  3d6.(3H).5p 4H*                 :    22  3d5.(2H).4s.(3H).4p     4I*   |        L18349c137
                      |         |  7/2 |    8 |         13.8534803              |          0.0000005   |          |  34  3d6.(3H).5p 4H*                 :    23  3d5.(4G).4s.(5G).4p     4H*   |        L18349c137
                      |         |      |      |                                 |                      |          |                                                                             |                   
3d6.(3P2).5p          | 4P*     |  5/2 |    6 |         13.4904140              |          0.0000005   |          |  40  3d6.(3P2).5p 4P*                :    26  3d6.(3P1).5p            4P*   |        L18349c137
                      |         |  3/2 |    4 |         13.5708617              |          0.0000005   |          |  19  3d6.(3P2).5p 4P*                :    12  3d6.(3P1).5p            4P*   |        L18349c137
                      |         |  1/2 |    2 |         13.5798687              |          0.0000005   |          |  41  3d6.(3P2).5p 4P*                :    27  3d6.(3P1).5p            4P*   |        L18349c137
                      |         |      |      |                                 |                      |          |                                                                             |                   
3d5.(4G).4s.(5G).4p   | 4H*     | 11/2 |   12 |         13.4906971              |          0.0000005   |          |  48  3d6.(3H).5p 4H*                 :    23  3d5.(4G).4s.(5G).4p     4H*   |        L18349c137
                      |         | 13/2 |   14 |         13.8429666              |          0.0000005   |          |  25  3d6.(3H).5p 4H*                 :    22  3d5.(4G).4s.(5G).4p     4H*   |        L18349c137
                      |         |      |      |                                 |                      |          |                                                                             |                   
3d5.(4G).4s.4p.(1P*)  | 4H*     |  7/2 |    8 |         13.5027013              |          0.0000005   |          |  40  3d6.(3H).5p 4H*                 :    27  3d5.(4G).4s.(5G).4p     4H*   |        L18349c137
                      |         |      |      |                                 |                      |          |                                                                             |                   
3d6.(3P2).5p          | 2D*     |  5/2 |    6 |         13.5059231              |          0.0000005   |          |  22  3d6.(3P2).5p 2D*                :    14  3d6.(3P1).5p            2D*   |        L18349c137
                      |         |      |      |                                 |                      |          |                                                                             |                   
3d6.(3G).4d           | 2I      | 13/2 |   14 |         13.5204286              |          0.0000005   |          |  72                                  :    20  3d6.(3G).4d             4I    | L18349,L18361c138
                      |         | 11/2 |   12 |         13.5626165              |          0.0000006   |          |  89                                  :     6  3d6.(3G).4d             4I    | L18349,L18361c138
                      |         |      |      |                                 |                      |          |                                                                             |                   
3d5.(2I).4s.4p.(3P*)  | 2I*     | 13/2 |   14 |         13.5328270              |          0.0000005   |          |  58  3d5.(2I).4s.(1I).4p 2I*         :    13  3d5.(2I).4s.(3I).4p     2I*   |        L18349c137
                      |         | 11/2 |   12 |         13.5479929              |          0.0000005   |          |  65  3d5.(2I).4s.(1I).4p 2I*         :    14  3d5.(2I).4s.(3I).4p     2I*   |        L18349c137
                      |         |      |      |                                 |                      |          |                                                                             |                   
3d5.4s.(7S).4d        | 8D      |  3/2 |    4 |         13.5700574              |          0.0000015   |          |  97                                  :     2  3d5.4s.(7S).4d          6D    | L18349,L18361c138
                      |         |  5/2 |    6 |         13.5707684              |          0.0000017   |          |  95                                  :     3  3d5.4s.(7S).4d          6D    | L18349,L18361c138
                      |         |  7/2 |    8 |         13.5717654              |          0.0000015   |          |  94                                  :     4  3d5.4s.(7S).4d          6D    | L18349,L18361c138
                      |         |  9/2 |   10 |         13.5730536              |          0.0000016   |          |  96                                  :     3  3d5.4s.(7S).4d          6D    | L18349,L18361c138
                      |         | 11/2 |   12 |         13.5746023              |          0.0000010   |          | 100                                                                         | L18349,L18361c138
                      |         |      |      |                                 |                      |          |                                                                             |                   
3d6.(3P2).5p          | 4D*     |  7/2 |    8 |         13.5824790              |          0.0000005   |          |  43  3d6.(3P2).5p 4D*                :    27  3d6.(3P1).5p            4D*   |        L18349c137
                      |         |  5/2 |    6 |         13.7010694              |          0.0000005   |          |  34  3d6.(3P2).5p 4D*                :    21  3d6.(3P1).5p            4D*   |        L18349c137
                      |         |      |      |                                 |                      |          |                                                                             |                   
3d5.(2G2).4s.4p.(3P*) | 4H*     |  7/2 |    8 |         13.5851518              |          0.0000005   |          |  37  3d5.(2H).4s.(3H).4p 4H*         :    35  3d5.(2G2).4s.(3G).4p    4H*   |        L18349c137
                      |         | 11/2 |   12 |         13.6127714              |          0.0000005   |          |  15  3d5.(2G2).4s.(3G).4p 4H*        :    14  3d5.(2H).4s.(3H).4p     4H*   |        L18349c137
                      |         | 13/2 |   14 |         13.6814580              |          0.0000005   |          |  21  3d5.(2H).4s.(3H).4p 4H*         :    20  3d5.(2G2).4s.(3G).4p    4H*   |        L18349c137
                      |         |      |      |                                 |                      |          |                                                                             |                   
3d6.(3H).5p           | 4I*     | 15/2 |   16 |         13.5876320              |          0.0000005   |          |  99  3d6.(3H).5p 4I*                                                        |        L18349c137
                      |         | 13/2 |   14 |         13.5911111              |          0.0000005   |          |  66  3d6.(3H).5p 4I*                 :    24  3d6.(3H).5p             2I*   |        L18349c137
                      |         | 11/2 |   12 |         13.6087832              |          0.0000005   |          |  82  3d6.(3H).5p 4I*                 :     6  3d6.(3H).5p             2I*   |        L18349c137
                      |         |  9/2 |   10 |         13.6273745              |          0.0000005   |          |  72  3d6.(3H).5p 4I*                 :     6  3d6.(3H).5p             4G*   |        L18349c137
                      |         |      |      |                                 |                      |          |                                                                             |                   
3d6.(3D).5s           | 2D      |  3/2 |    4 |         13.5888631              |          0.0000006   |          |  98                                                                         | L18349,L18361c138
                      |         |  5/2 |    6 |         13.5951452              |          0.0000006   |          |  96                                  :     2  3d6.(3G).4d             2D    | L18349,L18361c138
                      |         |      |      |                                 |                      |          |                                                                             |                   
3d6.(3G).4d           | 2G      |  9/2 |   10 |         13.5917945              |          0.0000005   |          |  49                                  :    33  3d6.(3G).4d             2H    | L18349,L18361c138
                      |         |  7/2 |    8 |         13.6260522              |          0.0000005   |          |  73                                  :     8  3d6.(3G).4d             2F    | L18349,L18361c138
                      |         |      |      |                                 |                      |          |                                                                             |                   
3d6.(3G).4d           | 2H      | 11/2 |   12 |         13.5989964              |          0.0000005   |          |  75                                  :    12  3d6.(1I).4d             2H    | L18349,L18361c138
                      |         |  9/2 |   10 |         13.6392921              |          0.0000005   |          |  46                                  :    30  3d6.(3G).4d             2G    | L18349,L18361c138
                      |         |      |      |                                 |                      |          |                                                                             |                   
3d6.(3G).4d           | 4F      |  9/2 |   10 |         13.6149454              |          0.0000005   |          |                                                                             |            L18349
                      |         |  7/2 |    8 |         13.6590048              |          0.0000005   |          |                                                                             |            L18349
                      |         |  5/2 |    6 |         13.6913649              |          0.0000005   |          |                                                                             |            L18349
                      |         |  3/2 |    4 |         13.7138361              |          0.0000006   |          |                                                                             |            L18349
                      |         |      |      |                                 |                      |          |                                                                             |                   
3d5.(2H).4s.4p.(3P*)  | 4G*     |  9/2 |   10 |         13.6196626              |          0.0000005   |          |  21  3d6.(3H).5p 4I*                 :    19  3d6.(3H).5p             4G*   |        L18349c137
                      |         |      |      |                                 |                      |          |                                                                             |                   
3d6.(3H).5p           | 2I*     | 13/2 |   14 |         13.6287933              |          0.0000005   |          |  50  3d6.(3H).5p 2I*                 :    28  3d6.(3H).5p             4I*   |        L18349c137
                      |         | 11/2 |   12 |         13.6688867              |          0.0000005   |          |  74  3d6.(3H).5p 2I*                 :     7  3d6.(3H).5p             4I*   |        L18349c137
                      |         |      |      |                                 |                      |          |                                                                             |                   
