------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
Configuration        | Term      |   J |    g |            Level (eV) |     Uncertainty (eV) |  Landé | Leading percentages                                                           | Reference
                     |           |   2 |    5 |         19.0655316    |          0.0000008   |        |  97                                    :     3  3d9.(2D<3/2>).7d     2[5/2]   |        L19804
                     |           |     |      |                       |                      |        |                                                                               |               
3d9.(2D<3/2>).7d     | 2[5/2]    |   3 |    7 |         19.0707092    |          0.0000008   |        | 100                                    :                                      |        L19804
                     |           |   2 |    5 |         19.0714894    |          0.0000008   |        |  97                                    :     3  3d9.(2D<3/2>).7d     2[3/2]   |        L19804
                     |           |     |      |                       |                      |        |                                                                               |               
3d8.(3P).4s.4p.(1P*) | 3D*       |   3 |    7 |         19.074991     |          0.000005    |        |  62                                    :     9  3d8.(1D).4s.4p.(1P*) 1F*      |        L19804
                     |           |     |      |                       |                      |        |                                                                               |               
3d9.(2D<3/2>).8p     | 2[3/2]*   |   1 |    3 |         19.121489     |          0.000005    |        |  38                                    :    44  3d8.4s.4p                     |        L19804
                     |           |     |      |                       |                      |        |                                                                               |               
3d9.(2D<5/2>).9s     | 2[5/2]    |   3 |    7 |         19.1252834    |          0.0000006   |        | 100                                    :                                      |        L19804
                     |           |   2 |    5 |         19.1284371    |          0.0000010   |        | 100                                    :                                      |        L19804
                     |           |     |      |                       |                      |        |                                                                               |               
3d9.(2D<5/2>).7f     | 2[11/2]*  |   5 |   11 |         19.1730889    |          0.0000008   |        |  99                                    :                                      |        L19804
                     |           |   6 |   13 |         19.1737911    |          0.0000006   |        | 100                                    :                                      |        L19804
                     |           |     |      |                       |                      |        |                                                                               |               
3d9.(2D<5/2>).7f     | 2[3/2]*   |   1 |    3 |         19.174624?    |          0.000009    |        |  51                                    :    25  3d9.(2D<3/2>).8p     2[3/2]*  |        L19804
                     |           |     |      |                       |                      |        |                                                                               |               
3d9.(2D<5/2>).7f     | 2[5/2]*   |   3 |    7 |         19.1768990    |          0.0000008   |        |  62                                    :    37  3d9.(2D<5/2>).7f     2[7/2]*  |        L19804
                     |           |   2 |    5 |         19.1801431    |          0.0000025   |        |  39                                    :    28  3d9.(2D<3/2>).8p     2[3/2]*  |        L19804
                     |           |     |      |                       |                      |        |                                                                               |               
3d9.(2D<5/2>).7f     | 2[7/2]*   |   4 |    9 |         19.1769788    |          0.0000008   |        |  91                                    :     9  3d9.(2D<5/2>).7f     2[9/2]*  |        L19804
                     |           |   3 |    7 |         19.1777364    |          0.0000010   |        |  62                                    :    36  3d9.(2D<5/2>).7f     2[5/2]*  |        L19804
                     |           |     |      |                       |                      |        |                                                                               |               
3d9.(2D<5/2>).7f     | 2[9/2]*   |   4 |    9 |         19.1772001    |          0.0000008   |        |  91                                    :     9  3d9.(2D<5/2>).7f     2[7/2]*  |        L19804
                     |           |   5 |   11 |         19.1772864    |          0.0000006   |        | 100                                    :                                      |        L19804
                     |           |     |      |                       |                      |        |                                                                               |               
3d9.(2D<5/2>).7g     | 2[3/2]    |   1 |    3 |         19.1788700    |          0.0000014   |        | 100                                    :                                      |        L19804
                     |           |   2 |    5 |         19.1788814    |          0.0000011   |        | 100                                    :                                      |        L19804
                     |           |     |      |                       |                      |        |                                                                               |               
3d9.(2D<5/2>).7g     | 2[13/2]   |   6 |   13 |         19.1796845    |          0.0000010   |        | 100                                    :                                      |        L19804
                     |           |   7 |   15 |         19.1796882    |          0.0000010   |        | 100                                    :                                      |        L19804
                     |           |     |      |                       |                      |        |                                                                               |               
3d9.(2D<5/2>).7g     | 2[5/2]    |   3 |    7 |         19.1798590    |          0.0000010   |        | 100                                    :                                      |        L19804
                     |           |   2 |    5 |         19.1798605    |          0.0000009   |        | 100                                                                           |        L19804
                     |           |     |      |                       |                      |        |                                                                               |               
3d9.(2D<5/2>).7h     | 2[5/2]*   |   2 |    5 |        [19.18065]     |          0.00025     |        | 100                                    :                                      |    L19804c166
                     |           |   3 |    7 |        [19.18067]     |          0.00025     |        | 100                                    :                                      |    L19804c166
                     |           |     |      |                       |                      |        |                                                                               |               
3d9.(2D<5/2>).7g     | 2[7/2]    |   3 |    7 |         19.1808013    |          0.0000010   |        | 100                                    :                                      |        L19804
                     |           |   4 |    9 |         19.1808048    |          0.0000010   |        | 100                                    :                                      |        L19804
                     |           |     |      |                       |                      |        |                                                                               |               
3d9.(2D<5/2>).7h     | 2[15/2]*  |   8 |   17 |        [19.18093]     |          0.00025     |        | 100                                    :                                      |    L19804c166
                     |           |   7 |   15 |        [19.18093]     |          0.00025     |        | 100                                    :                                      |    L19804c166
                     |           |     |      |                       |                      |        |                                                                               |               
3d9.(2D<5/2>).7h     | 2[7/2]*   |   3 |    7 |        [19.18110]     |          0.00025     |        | 100                                    :                                      |    L19804c166
                     |           |   4 |    9 |        [19.18111]     |          0.00025     |        | 100                                    :                                      |    L19804c166
                     |           |     |      |                       |                      |        |                                                                               |               
3d9.(2D<5/2>).7g     | 2[11/2]   |   5 |   11 |         19.1812122    |          0.0000009   |        | 100                                    :                                      |        L19804
                     |           |     |      |                       |                      |        |                                                                               |               
3d9.(2D<5/2>).7g     | 2[9/2]    |   4 |    9 |         19.1813763    |          0.0000009   |        | 100                                    :                                      |        L19804
                     |           |   5 |   11 |         19.1813775    |          0.0000009   |        | 100                                    :                                      |        L19804
                     |           |     |      |                       |                      |        |                                                                               |               
3d9.(2D<5/2>).7h     | 2[9/2]*   |   4 |    9 |        [19.18148]     |          0.00025     |        | 100                                    :                                      |    L19804c166
                     |           |   5 |   11 |        [19.18148]     |          0.00025     |        | 100                                    :                                      |    L19804c166
                     |           |     |      |                       |                      |        |                                                                               |               
3d9.(2D<5/2>).7h     | 2[13/2]*  |   6 |   13 |        [19.18156]     |          0.00025     |        | 100                                    :                                      |    L19804c166
                     |           |   7 |   15 |        [19.18157]     |          0.00025     |        | 100                                    :                                      |    L19804c166
                     |           |     |      |                       |                      |        |                                                                               |               
3d9.(2D<5/2>).7h     | 2[11/2]*  |   5 |   11 |        [19.18168]     |          0.00025     |        | 100                                    :                                      |    L19804c166
                     |           |   6 |   13 |        [19.18169]     |          0.00025     |        | 100                                    :                                      |    L19804c166
                     |           |     |      |                       |                      |        |                                                                               |               
3d9.(2D<3/2>).8p     | 2[1/2]*   |   1 |    3 |         19.182722     |          0.000004    |        |  29                                    :    32  3d9.(2D<3/2>).8p     2[3/2]*  |        L19804
                     |           |     |      |                       |                      |        |                                                                               |               
3d9.(2D<5/2>).8d     | 2[1/2]    |   1 |    3 |         19.188543     |          0.000003    |        |  98                                    :     1  3d9.(2D<5/2>).8d     2[3/2]   |        L19804
                     |           |   0 |    1 |         19.247907?    |          0.000003    |        |  32                                    :    29  3d9.(2D<5/2>).9d     2[1/2]   |        L19804
                     |           |     |      |                       |                      |        |                                                                               |               
3d9.(2D<5/2>).8d     | 2[9/2]    |   5 |   11 |         19.1963143    |          0.0000010   |        | 100                                    :                                      |        L19804
                     |           |   4 |    9 |         19.1972710    |          0.0000008   |        | 100                                    :                                      |        L19804
                     |           |     |      |                       |                      |        |                                                                               |               
3d9.(2D<5/2>).8d     | 2[3/2]    |   2 |    5 |         19.1968027    |          0.0000014   |        |  95                                    :     5  3d9.(2D<5/2>).8d     2[5/2]   |        L19804
                     |           |   1 |    3 |         19.1975858?   |          0.0000016   |        |  98                                    :     1  3d9.(2D<5/2>).8d     2[1/2]   |        L19804
                     |           |     |      |                       |                      |        |                                                                               |               
3d9.(2D<5/2>).8d     | 2[5/2]    |   3 |    7 |         19.2002847    |          0.0000008   |        |  98                                    :     1  3d9.(2D<5/2>).8d     2[7/2]   |        L19804
                     |           |   2 |    5 |         19.2042739    |          0.0000025   |        |  95                                    :     5  3d9.(2D<5/2>).8d     2[3/2]   |        L19804
                     |           |     |      |                       |                      |        |                                                                               |               
3d9.(2D<5/2>).8d     | 2[7/2]    |   3 |    7 |         19.2030573    |          0.0000011   |        |  98                                    :     1  3d9.(2D<5/2>).8d     2[5/2]   |        L19804
                     |           |   4 |    9 |         19.2031219    |          0.0000009   |        | 100                                    :                                      |        L19804
                     |           |     |      |                       |                      |        |                                                                               |               
3d9.(2D<3/2>).9s     | 2[3/2]    |   1 |    3 |         19.3820668    |          0.0000022   |        | 100                                    :                                      |        L19804
                     |           |   2 |    5 |         19.3839223    |          0.0000011   |        |  99                                    :     1  3d9.(2D<5/2>).10s    2[5/2]   |        L19804
                     |           |     |      |                       |                      |        |                                                                               |               
3d9.(2D<5/2>).10s    | 2[5/2]    |   3 |    7 |         19.404581     |          0.000003    |        | 100                                    :                                      |        L19804
                     |           |   2 |    5 |         19.4068045    |          0.0000019   |        |  99                                    :     1  3d9.(2D<3/2>).9s     2[3/2]   |        L19804
                     |           |     |      |                       |                      |        |                                                                               |               
3d9.(2D<3/2>).7f     | 2[9/2]*   |   5 |   11 |         19.4297984    |          0.0000009   |        |  91                                    :     6  3d9.(2D<5/2>).8f     2[11/2]* |        L19804
                     |           |   4 |    9 |         19.4309656    |          0.0000009   |        |  97                                    :     3  3d9.(2D<5/2>).8f     2[9/2]*  |        L19804
                     |           |     |      |                       |                      |        |                                                                               |               
3d9.(2D<3/2>).7f     | 2[7/2]*   |   4 |    9 |        [19.4351]      |          0.0009      |        |  99                                    :     1  3d9.(2D<5/2>).8f     2[7/2]*  |    L19804c165
                     |           |     |      |                       |                      |        |                                                                               |               
3d9.(2D<5/2>).8f     | 2[11/2]*  |   5 |   11 |         19.4359417    |          0.0000010   |        |  94                                    :     6  3d9.(2D<3/2>).7f     2[9/2]*  |        L19804
                     |           |   6 |   13 |         19.4366389    |          0.0000020   |        | 100                                    :                                      |        L19804
                     |           |     |      |                       |                      |        |                                                                               |               
3d9.(2D<3/2>).7g     | 2[5/2]    |   3 |    7 |         19.4361402    |          0.0000017   |        |  99                                    :     1  3d9.(2D<5/2>).8g     2[5/2]   |        L19804
                     |           |   2 |    5 |         19.4361459    |          0.0000014   |        |  99                                    :     1  3d9.(2D<5/2>).8g     2[5/2]   |        L19804
                     |           |     |      |                       |                      |        |                                                                               |               
3d9.(2D<3/2>).7g     | 2[11/2]   |   6 |   13 |         19.4367062    |          0.0000014   |        |  99                                    :     1  3d9.(2D<5/2>).8g     2[11/2]  |        L19804
                     |           |   5 |   11 |         19.4367088    |          0.0000014   |        |  99                                    :     1  3d9.(2D<5/2>).8g     2[11/2]  |        L19804
                     |           |     |      |                       |                      |        |                                                                               |               
3d9.(2D<3/2>).7g     | 2[7/2]    |   3 |    7 |         19.4376728    |          0.0000017   |        |  99                                    :     1  3d9.(2D<5/2>).8g     2[7/2]   |        L19804
                     |           |   4 |    9 |         19.4376759    |          0.0000017   |        |  99                                    :     1  3d9.(2D<5/2>).8g     2[7/2]   |        L19804
                     |           |     |      |                       |                      |        |                                                                               |               
3d9.(2D<5/2>).8f     | 2[7/2]*   |   4 |    9 |        [19.4382]      |          0.0009      |        |  94                                    :     5  3d9.(2D<5/2>).8f     2[9/2]*  |    L19804c165
                     |           |     |      |                       |                      |        |                                                                               |               
3d9.(2D<3/2>).7g     | 2[9/2]    |   4 |    9 |         19.4382235    |          0.0000017   |        | 100                                    :                                      |        L19804
                     |           |   5 |   11 |         19.4382245    |          0.0000017   |        | 100                                    :                                      |        L19804
                     |           |     |      |                       |                      |        |                                                                               |               
3d9.(2D<5/2>).8f     | 2[9/2]*   |   5 |   11 |        [19.4385]      |          0.0009      |        |  97                                    :     3  3d9.(2D<3/2>).7f     2[9/2]*  |    L19804c165
                     |           |   4 |    9 |        [19.4385]      |          0.0009      |        |  92                                    :     5  3d9.(2D<5/2>).8f     2[7/2]*  |    L19804c165
                     |           |     |      |                       |                      |        |                                                                               |               
3d9.(2D<5/2>).8g     | 2[3/2]    |   2 |    5 |        [19.44039]     |          0.00025     |        | 100                                    :                                      |    L19804c166
                     |           |     |      |                       |                      |        |                                                                               |               
3d9.(2D<5/2>).8g     | 2[7/2]    |   3 |    7 |        [19.44143]     |          0.00025     |        |  99                                    :     1  3d9.(2D<3/2>).7g     2[7/2]   |    L19804c166
                     |           |     |      |                       |                      |        |                                                                               |               
3d9.(2D<5/2>).8g     | 2[9/2]    |   5 |   11 |        [19.44169]     |          0.00025     |        | 100                                                                           |    L19804c166
                     |           |     |      |                       |                      |        |                                                                               |               
3d9.(2D<5/2>).8g     | 2[11/2]   |   6 |   13 |         19.4417375?   |          0.0000012   |        |  99                                    :     1  3d9.(2D<3/2>).7g     2[11/2]  |        L19804
                     |           |     |      |                       |                      |        |                                                                               |               
3d9.(2D<5/2>).9d     | 2[9/2]    |   5 |   11 |        [19.45169]     |          0.00025     |        | 100                                    :                                      |    L19804c165
                     |           |   4 |    9 |         19.4547001    |          0.0000014   |        |  51                                    :    44  3d9.(2D<3/2>).8d     2[7/2]   |        L19804
                     |           |     |      |                       |                      |        |                                                                               |               
3d9.(2D<3/2>).8d     | 2[5/2]    |   2 |    5 |         19.460325?    |          0.000007    |        |  42                                    :    38  3d9.(2D<5/2>).9d     2[5/2]   |        L19804
                     |           |     |      |                       |                      |        |                                                                               |               
3d9.(2D<5/2>).9g     | 2[3/2]    |   2 |    5 |        [19.61940]     |          0.00025     |        | 100                                    :                                      |    L19804c166
                     |           |     |      |                       |                      |        |                                                                               |               
3d9.(2D<5/2>).9g     | 2[7/2]    |   3 |    7 |        [19.62010]     |          0.00025     |        | 100                                    :                                      |    L19804c166
                     |           |     |      |                       |                      |        |                                                                               |               
3d9.(2D<5/2>).10d    | 2[1/2]    |   1 |    3 |        [19.6248]      |          0.0005      |        |  98                                    :     2  3d9.(2D<5/2>).10d    2[3/2]   |    L19804c165
                     |           |     |      |                       |                      |        |                                                                               |               
3d9.(2D<5/2>).10d    | 2[3/2]    |   2 |    5 |        [19.6274]      |          0.0006      |        |  95                                    :     4  3d9.(2D<5/2>).10d    2[5/2]   |    L19804c165
                     |           |   1 |    3 |        [19.6279]      |          0.0005      |        |  98                                    :     2  3d9.(2D<5/2>).10d    2[1/2]   |    L19804c165
                     |           |     |      |                       |                      |        |                                                                               |               
3d9.(2D<5/2>).10d    | 2[9/2]    |   5 |   11 |        [19.62755]     |          0.00025     |        | 100                                    :                                      |    L19804c165
                     |           |   4 |    9 |        [19.62780]     |          0.00025     |        | 100                                    :                                      |    L19804c165
                     |           |     |      |                       |                      |        |                                                                               |               
3d9.(2D<5/2>).10d    | 2[5/2]    |   3 |    7 |        [19.6296]      |          0.0005      |        |  98                                    :     2  3d9.(2D<5/2>).10d    2[7/2]   |    L19804c165
                     |           |   2 |    5 |        [19.6308]      |          0.0006      |        |  95                                    :     4  3d9.(2D<5/2>).10d    2[3/2]   |    L19804c165
                     |           |     |      |                       |                      |        |                                                                               |               
3d9.(2D<5/2>).10d    | 2[7/2]    |   3 |    7 |        [19.6309]      |          0.0005      |        |  98                                    :     2  3d9.(2D<5/2>).10d    2[5/2]   |    L19804c165
                     |           |   4 |    9 |        [19.63094]     |          0.00025     |        | 100                                    :                                      |    L19804c165
                     |           |     |      |                       |                      |        |                                                                               |               
3d9.(2D<3/2>).10s    | 2[3/2]    |   1 |    3 |         19.661331     |          0.000017    |        | 100                                    :                                      |        L19804
                     |           |     |      |                       |                      |        |                                                                               |               
3d9.(2D<3/2>).8f     | 2[9/2]*   |   4 |    9 |        [19.6950]      |          0.0010      |        | 100                                    :                                      |    L19804c165
                     |           |     |      |                       |                      |        |                                                                               |               
3d9.(2D<3/2>).8f     | 2[7/2]*   |   4 |    9 |        [19.6966]      |          0.0010      |        | 100                                    :                                      |    L19804c165
                     |           |     |      |                       |                      |        |                                                                               |               
3d9.(2D<3/2>).8g     | 2[5/2]    |   3 |    7 |        [19.69728]     |          0.00025     |        | 100                                    :                                      |    L19804c166
                     |           |     |      |                       |                      |        |                                                                               |               
3d9.(2D<3/2>).8g     | 2[11/2]   |   6 |   13 |        [19.69758]     |          0.00025     |        | 100                                    :                                      |    L19804c166
                     |           |     |      |                       |                      |        |                                                                               |               
3d9.(2D<3/2>).8g     | 2[7/2]    |   4 |    9 |        [19.69809]     |          0.00025     |        | 100                                    :                                      |    L19804c166
                     |           |     |      |                       |                      |        |                                                                               |               
3d9.(2D<3/2>).8h     | 2[7/2]*   |   3 |    7 |        [19.69822]     |          0.00025     |        | 100                                    :                                      |    L19804c166
                     |           |   4 |    9 |        [19.69824]     |          0.00025     |        | 100                                    :                                      |    L19804c166
                     |           |     |      |                       |                      |        |                                                                               |               
3d9.(2D<3/2>).8h     | 2[13/2]*  |   6 |   13 |        [19.69835]     |          0.00025     |        | 100                                    :                                      |    L19804c166
                     |           |   7 |   15 |        [19.69836]     |          0.00025     |        | 100                                    :                                      |    L19804c166
                     |           |     |      |                       |                      |        |                                                                               |               
3d9.(2D<3/2>).8g     | 2[9/2]    |   5 |   11 |        [19.69836]     |          0.00025     |        | 100                                    :                                      |    L19804c166
                     |           |     |      |                       |                      |        |                                                                               |               
3d9.(2D<3/2>).8h     | 2[9/2]*   |   4 |    9 |        [19.69866]     |          0.00025     |        | 100                                    :                                      |    L19804c166
                     |           |   5 |   11 |        [19.69867]     |          0.00025     |        | 100                                    :                                      |    L19804c166
                     |           |     |      |                       |                      |        |                                                                               |               
3d9.(2D<3/2>).8h     | 2[11/2]*  |   5 |   11 |        [19.69878]     |          0.00025     |        | 100                                    :                                      |    L19804c166
                     |           |   6 |   13 |        [19.69880]     |          0.00025     |        | 100                                    :                                      |    L19804c166
                     |           |     |      |                       |                      |        |                                                                               |               
3d9.(2D<3/2>).9d     | 2[1/2]    |   1 |    3 |        [19.7056]      |          0.0005      |        |  99                                    :                                      |    L19804c165
                     |           |     |      |                       |                      |        |                                                                               |               
3d9.(2D<3/2>).9d     | 2[7/2]    |   3 |    7 |        [19.70866]     |          0.00025     |        | 100                                    :                                      |    L19804c165
                     |           |   4 |    9 |        [19.70936]     |          0.00025     |        | 100                                    :                                      |    L19804c165
                     |           |     |      |                       |                      |        |                                                                               |               
3d9.(2D<3/2>).9d     | 2[3/2]    |   1 |    3 |        [19.70987]     |          0.00025     |        | 100                                    :                                      |    L19804c165
                     |           |   2 |    5 |        [19.7106]      |          0.0006      |        |  96                                    :     4  3d9.(2D<3/2>).9d     2[5/2]   |    L19804c165
                     |           |     |      |                       |                      |        |                                                                               |               
3d9.(2D<3/2>).9d     | 2[5/2]    |   3 |    7 |        [19.71341]     |          0.00025     |        | 100                                    :                                      |    L19804c165
                     |           |   2 |    5 |        [19.7135]      |          0.0006      |        |  96                                    :     4  3d9.(2D<3/2>).9d     2[3/2]   |    L19804c165
                     |           |     |      |                       |                      |        |                                                                               |               
3d9.(2D<5/2>).10g    | 2[3/2]    |   2 |    5 |        [19.74737]     |          0.00025     |        | 100                                    :                                      |    L19804c166
                     |           |     |      |                       |                      |        |                                                                               |               
3d9.(2D<5/2>).10g    | 2[7/2]    |   3 |    7 |        [19.74788]     |          0.00025     |        | 100                                    :                                      |    L19804c166
                     |           |     |      |                       |                      |        |                                                                               |               
3d9.(2D<3/2>).9g     | 2[5/2]    |   3 |    7 |        [19.87622]     |          0.00025     |        | 100                                    :                                      |    L19804c166
                     |           |     |      |                       |                      |        |                                                                               |               
3d9.(2D<3/2>).9g     | 2[11/2]   |   6 |   13 |        [19.87642]     |          0.00025     |        | 100                                    :                                      |    L19804c166
                     |           |     |      |                       |                      |        |                                                                               |               
3d9.(2D<3/2>).9g     | 2[7/2]    |   4 |    9 |        [19.87677]     |          0.00025     |        | 100                                    :                                      |    L19804c166
                     |           |     |      |                       |                      |        |                                                                               |               
3d9.(2D<3/2>).9g     | 2[9/2]    |   5 |   11 |        [19.87696]     |          0.00025     |        | 100                                    :                                      |    L19804c166
                     |           |     |      |                       |                      |        |                                                                               |               
3d9.(2D<3/2>).10d    | 2[1/2]    |   1 |    3 |        [19.8824]      |          0.0005      |        |  99                                    :                                      |    L19804c165
                     |           |     |      |                       |                      |        |                                                                               |               
3d9.(2D<3/2>).10d    | 2[7/2]    |   3 |    7 |        [19.88439]     |          0.00025     |        | 100                                    :                                      |    L19804c165
                     |           |   4 |    9 |        [19.88486]     |          0.00025     |        | 100                                    :                                      |    L19804c165
                     |           |     |      |                       |                      |        |                                                                               |               
3d9.(2D<3/2>).10d    | 2[3/2]    |   1 |    3 |        [19.88521]     |          0.00025     |        | 100                                    :                                      |    L19804c165
                     |           |   2 |    5 |        [19.8857]      |          0.0006      |        |  96                                    :     3  3d9.(2D<3/2>).10d    2[5/2]   |    L19804c165
                     |           |     |      |                       |                      |        |                                                                               |               
3d9.(2D<3/2>).10d    | 2[5/2]    |   3 |    7 |        [19.88762]     |          0.00025     |        | 100                                    :                                      |    L19804c165
                     |           |   2 |    5 |        [19.8877]      |          0.0006      |        |  96                                    :     3  3d9.(2D<3/2>).10d    2[3/2]   |    L19804c165
                     |           |     |      |                       |                      |        |                                                                               |               
3d9.(2D<3/2>).10g    | 2[5/2]    |   3 |    7 |        [20.00414]     |          0.00025     |        | 100                                    :                                      |    L19804c166
                     |           |     |      |                       |                      |        |                                                                               |               
3d9.(2D<3/2>).10g    | 2[11/2]   |   6 |   13 |        [20.00428]     |          0.00025     |        | 100                                    :                                      |    L19804c166
                     |           |     |      |                       |                      |        |                                                                               |               
3d9.(2D<3/2>).10g    | 2[7/2]    |   4 |    9 |        [20.00455]     |          0.00025     |        | 100                                    :                                      |    L19804c166
                     |           |     |      |                       |                      |        |                                                                               |               
3d9.(2D<3/2>).10g    | 2[9/2]    |   5 |   11 |        [20.00468]     |          0.00025     |        | 100                                    :                                      |    L19804c166
---------------------|-----------|-----|------|-----------------------|----------------------|--------|-------------------------------------------------------------------------------|---------------
---------------------|-----------|-----|------|-----------------------|----------------------|--------|-------------------------------------------------------------------------------|---------------
Cu III (3d9 2D<5/2>) | Limit     | --- |      |         20.29239      |          0.00006     |        |                                                                               |   L869,L19804
------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
