---------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
Configuration         | Term    |    J |    g |           Level (eV) |     Uncertainty (eV) |     Landé | Leading percentages                             | Reference
                      |         |  9/2 |   10 |         5.1900587    |          0.0000003   |   1.20    |  49         :    16  3d3.4s.(5F).5p        4G*  | L15916,L20010,L14162
                      |         | 11/2 |   12 |         5.1972012    |          0.0000004   |   1.20    |  52         :    18  3d3.4s.(5F).5p        4G*  | L15916,L20010,L14162
                      |         |      |      |                      |                      |           |                                                 |                      
3d3.(4P).4s.4p.(1P*)  | v 4P*   |  1/2 |    2 |         5.1765797    |          0.0000010   |   2.56    |  22         :    34  3d4.(5D).5p           4P*  | L15916,L20010,L14162
                      |         |  3/2 |    4 |         5.1885785    |          0.0000003   |   1.62    |  22         :    31  3d4.(5D).5p           4P*  | L15916,L20010,L14162
                      |         |  5/2 |    6 |         5.2085652    |          0.0000003   |   1.48    |  21         :    28  3d4.(5D).5p           4P*  | L15916,L20010,L14162
                      |         |      |      |                      |                      |           |                                                 |                      
3d3.(4P).4s.4p.(1P*)  | r 4D*   |  1/2 |    2 |         5.1984681    |          0.0000003   |   0.04    |  11         :    30  3d4.(5D).5p           4D*  | L15916,L20010,L14162
                      |         |  3/2 |    4 |         5.2072447    |          0.0000003   |   1.20    |  12         :    29  3d4.(5D).5p           4D*  | L15916,L20010,L14162
                      |         |  5/2 |    6 |         5.2244538    |          0.0000003   |   1.33    |  13         :    35  3d4.(5D).5p           4D*  | L15916,L20010,L14162
                      |         |  7/2 |    8 |         5.23777305†  |          0.00000013  |   1.36    |  12         :    29  3d4.(5D).5p           4D*  | L15916,L20010,L14162
                      |         |      |      |                      |                      |           |                                                 |                      
3d4.(3D).4p           | u 2F*   |  5/2 |    6 |         5.2011858    |          0.0000004   |   0.84    |  41         :     9  3d3.(2D2).4s.4p.(1P*) 2F*  | L15916,L20010,L14162
                      |         |  7/2 |    8 |         5.2099279    |          0.0000004   |   1.11    |  37         :     7  3d3.(2D2).4s.4p.(1P*) 2F*  | L15916,L20010,L14162
                      |         |      |      |                      |                      |           |                                                 |                      
3d4.(5D).4d           | e 6G    |  3/2 |    4 |         5.211559     |          0.000004    |           |  94         :     2  3d3.4s.(5F).4d        6G   |        L15916,L20010
                      |         |  5/2 |    6 |         5.2156786    |          0.0000005   |           |  92         :     1  3d4.(5D).4d           6F   |        L15916,L20010
                      |         |  7/2 |    8 |         5.2215118    |          0.0000009   |   1.08    |  90         :     2  3d4.(5D).4d           6F   | L15916,L20010,L14162
                      |         |  9/2 |   10 |         5.2293664    |          0.0000005   |   1.23    |  90         :     3  3d4.(5D).4d           6F   | L15916,L20010,L14162
                      |         | 11/2 |   12 |         5.2392491    |          0.0000004   |   1.32    |  92         :     2  3d4.(5D).4d           6F   | L15916,L20010,L14162
                      |         | 13/2 |   14 |         5.2511886    |          0.0000005   |   1.35    |  94         :     1  3d4.(5D).5d           6G   | L15916,L20010,L14162
                      |         |      |      |                      |                      |           |                                                 |                      
3d4.(5D).4d           | e 6P    |  3/2 |    4 |         5.2139645    |          0.0000009   |           |  83         :     8  3d4.(5D).4d           4S   |        L15916,L20010
                      |         |  5/2 |    6 |         5.2209205    |          0.0000011   |           |  86         :     5  3d4.(5D).4d           6D   |        L15916,L20010
                      |         |  7/2 |    8 |         5.2277762    |          0.0000005   |   1.44?   |  88         :     6  3d4.(5D).4d           6D   | L15916,L20010,L14162
                      |         |      |      |                      |                      |           |                                                 |                      
3d4.(1I).4p           | u 2H*   |  9/2 |   10 |         5.2171515    |          0.0000003   |   0.85    |  16         :    26  3d3.(2G).4s.4p.(1P*)  2H*  | L15916,L20010,L14162
                      |         | 11/2 |   12 |         5.2346982    |          0.0000003   |   1.06    |  21         :    29  3d3.(2G).4s.4p.(1P*)  2H*  | L15916,L20010,L14162
                      |         |      |      |                      |                      |           |                                                 |                      
3d4.(5D).5p           | 6F*     |  1/2 |    2 |         5.2185866    |          0.0000005   |           |  98                                             |        L15916,L20010
                      |         |  3/2 |    4 |         5.2223007    |          0.0000003   |           |  96                                             |        L15916,L20010
                      |         |  5/2 |    6 |         5.2286768    |          0.0000004   |           |  96         :     1  3d4.(5D).5p           6D*  |        L15916,L20010
                      |         |  7/2 |    8 |         5.2366736†   |          0.0000003   |           |  98         :     1  3d4.(5D).5p           6D*  |        L15916,L20010
                      |         |  9/2 |   10 |         5.24834158   |          0.00000016  |           |  96         :     1  3d4.(5D).5p           6D*  |        L15916,L20010
                      |         | 11/2 |   12 |         5.2619678    |          0.0000003   |           | 100                                             |        L15916,L20010
                      |         |      |      |                      |                      |           |                                                 |                      
3d4.(5D).4d           | f 6F    |  1/2 |    2 |         5.2399429    |          0.0000011   |           |  86         :    12  3d4.(5D).4d           6D   |        L15916,L20010
                      |         |  3/2 |    4 |         5.2428843    |          0.0000006   |           |  75         :    20  3d4.(5D).4d           6D   |        L15916,L20010
                      |         |  5/2 |    6 |         5.2468132    |          0.0000006   |           |  69         :    22  3d4.(5D).4d           6D   |        L15916,L20010
                      |         |  7/2 |    8 |         5.2524405    |          0.0000004   |           |  66         :    25  3d4.(5D).4d           6D   |        L15916,L20010
                      |         |  9/2 |   10 |         5.2701347    |          0.0000007   |           |  62         :    32  3d4.(5D).4d           6D   |        L15916,L20010
                      |         | 11/2 |   12 |         5.2790107    |          0.0000003   |   1.39    |  95         :     2  3d4.(5D).4d           6G   | L15916,L20010,L14162
                      |         |      |      |                      |                      |           |                                                 |                      
3d4.(5D).4d           | f 6D    |  1/2 |    2 |         5.2408284    |          0.0000007   |           |  84         :    12  3d4.(5D).4d           6F   |        L15916,L20010
                      |         |  3/2 |    4 |         5.2492457    |          0.0000007   |           |  72         :    21  3d4.(5D).4d           6F   |        L15916,L20010
                      |         |  5/2 |    6 |         5.2553099    |          0.0000007   |           |  69         :    24  3d4.(5D).4d           6F   |        L15916,L20010
                      |         |  7/2 |    8 |         5.2626991    |          0.0000020   |           |  64         :    27  3d4.(5D).4d           6F   |        L15916,L20010
                      |         |  9/2 |   10 |         5.2759940    |          0.0000006   |   1.61    |  62         :    32  3d4.(5D).4d           6F   | L15916,L20010,L14162
                      |         |      |      |                      |                      |           |                                                 |                      
3d4.(3D).4p           | v 2P*   |  3/2 |    4 |         5.2468210    |          0.0000005   |   1.34    |  40         :    25  3d3.(2P).4s.4p.(1P*)  2P*  | L15916,L20010,L14162
                      |         |  1/2 |    2 |         5.2669250    |          0.0000006   |   1.14    |  36         :    21  3d3.(2P).4s.4p.(1P*)  2P*  | L15916,L20010,L14162
                      |         |      |      |                      |                      |           |                                                 |                      
3d3.(4P).4s.4p.(3P*)  | w 2S*   |  1/2 |    2 |         5.2522275    |          0.0000005   |   1.50?   |  79         :     9  3d4.(3P2).4p          2S*  | L15916,L20010,L14162
                      |         |      |      |                      |                      |           |                                                 |                      
3d4.(5D).5p           | 6D*     |  3/2 |    4 |         5.2574617    |          0.0000006   |           |  67         :    10  3d4.(5D).5p           6P*  |        L15916,L20010
                      |         |  1/2 |    2 |         5.2622019    |          0.0000006   |           |  92         :     1  3d4.(5D).5p           4D*  |        L15916,L20010
                      |         |  5/2 |    6 |         5.2668490    |          0.0000004   |           |  61         :    32  3d4.(5D).5p           6P*  |        L15916,L20010
                      |         |  7/2 |    8 |         5.2801201    |          0.0000003   |           |  52         :    37  3d4.(5D).5p           6P*  |        L15916,L20010
                      |         |  9/2 |   10 |         5.2972136    |          0.0000003   |           |  96         :     1  3d4.(5D).5p           6F*  |        L15916,L20010
                      |         |      |      |                      |                      |           |                                                 |                      
3d4.(5D).5p           | 6P*     |  3/2 |    4 |         5.2688005    |          0.0000005   |           |  81         :    17  3d4.(5D).5p           6D*  |        L15916,L20010
                      |         |  5/2 |    6 |         5.2789187    |          0.0000006   |           |  58         :    34  3d4.(5D).5p           6D*  |        L15916,L20010
                      |         |  7/2 |    8 |         5.2916950    |          0.0000003   |           |  61         :    26  3d4.(5D).5p           6D*  |        L15916,L20010
                      |         |      |      |                      |                      |           |                                                 |                      
3d3.(4P).4s.4p.(1P*)  | w 4S*   |  3/2 |    4 |         5.3274938    |          0.0000007   |   1.94    |  49         :    22  3d4.(3P1).4p          4S*  | L15916,L20010,L14162
                      |         |      |      |                      |                      |           |                                                 |                      
3d4.(5D).5p           | s 4F*   |  3/2 |    4 |         5.3290511    |          0.0000004   |           |  71         :    17  3d3.4s.(5F).5p        4F*  |        L15916,L20010
                      |         |  5/2 |    6 |         5.3377152    |          0.0000003   |           |  71         :    17  3d3.4s.(5F).5p        4F*  |        L15916,L20010
                      |         |  7/2 |    8 |         5.3495841    |          0.0000004   |           |  71         :    17  3d3.4s.(5F).5p        4F*  |        L15916,L20010
                      |         |  9/2 |   10 |         5.3643419    |          0.0000003   |           |  69         :    17  3d3.4s.(5F).5p        4F*  |        L15916,L20010
                      |         |      |      |                      |                      |           |                                                 |                      
3d4.(5D).5p           | q 4D*   |  1/2 |    2 |         5.3622579    |          0.0000004   |           |  21         :    45  3d3.4s.(5F).5p        4D*  |        L15916,L20010
                      |         |  3/2 |    4 |         5.3696416    |          0.0000003   |           |  20         :    44  3d3.4s.(5F).5p        4D*  |        L15916,L20010
                      |         |  5/2 |    6 |         5.3822759    |          0.0000003   |           |  20         :    42  3d3.4s.(5F).5p        4D*  |        L15916,L20010
                      |         |  7/2 |    8 |         5.4001728    |          0.0000003   |   1.46    |  20         :    40  3d3.4s.(5F).5p        4D*  | L15916,L20010,L14162
                      |         |      |      |                      |                      |           |                                                 |                      
3d3.4s.(5F).5p        | 6G*     |  3/2 |    4 |         5.3724565†   |          0.0000003   |           |  96         :     1  3d3.4s.(5F).5p        6F*  |        L15916,L20010
                      |         |  5/2 |    6 |         5.3801647    |          0.0000003   |           |  96         :     1  3d3.4s.(5F).5p        6F*  |        L15916,L20010
                      |         |  7/2 |    8 |         5.3912577    |          0.0000003   |           |  94         :     2  3d3.4s.(5F).5p        6F*  |        L15916,L20010
                      |         |  9/2 |   10 |         5.4055287    |          0.0000003   |           |  94         :     2  3d3.4s.(5F).5p        6F*  |        L15916,L20010
                      |         | 11/2 |   12 |         5.4230369    |          0.0000003   |           |  96         :     1  3d3.4s.(5F).5p        6F*  |        L15916,L20010
                      |         | 13/2 |   14 |         5.4437459    |          0.0000003   |           | 100                                             |        L15916,L20010
                      |         |      |      |                      |                      |           |                                                 |                      
3d4.(5D).5p           | u 4P*   |  1/2 |    2 |         5.3863152    |          0.0000006   |           |  48         :    35  3d4.(3D).4p           4P*  |        L15916,L20010
                      |         |  3/2 |    4 |         5.3938398†   |          0.0000003   |           |  48         :    35  3d4.(3D).4p           4P*  |        L15916,L20010
                      |         |  5/2 |    6 |         5.4039487    |          0.0000003   |           |  50         :    36  3d4.(3D).4p           4P*  |        L15916,L20010
                      |         |      |      |                      |                      |           |                                                 |                      
3d3.4s.(5F).4d        | 4D      |  1/2 |    2 |         5.3969247    |          0.0000004   |           |  62         :    19  3d3.4s.(5F).4d        6F   |        L15916,L20010
                      |         |  3/2 |    4 |         5.4160509†   |          0.0000024   |           |  50         :    19  3d3.4s.(5F).4d        6F   |        L15916,L20010
                      |         |  5/2 |    6 |         5.4268144    |          0.0000012   |           |  64         :     7  3d3.4s.(5F).4d        6P   |        L15916,L20010
                      |         |  7/2 |    8 |         5.4389296    |          0.0000021   |           |  61         :    17  3d3.4s.(5F).4d        6P   |        L15916,L20010
                      |         |      |      |                      |                      |           |                                                 |                      
3d3.4s.(5F).5p        | 6F*     |  1/2 |    2 |         5.4103917    |          0.0000003   |           |  86         :     9  3d3.4s.(5F).5p        6D*  |        L15916,L20010
                      |         |  3/2 |    4 |         5.4149214    |          0.0000003   |           |  83         :    15  3d3.4s.(5F).5p        6D*  |        L15916,L20010
                      |         |  5/2 |    6 |         5.4236199    |          0.0000003   |           |  81         :    13  3d3.4s.(5F).5p        6D*  |        L15916,L20010
                      |         |  7/2 |    8 |         5.4366131    |          0.0000003   |           |  83         :     7  3d3.4s.(5F).5p        6D*  |        L15916,L20010
                      |         |  9/2 |   10 |         5.4538615    |          0.0000003   |           |  86         :     6  3d3.4s.(5F).5p        6D*  |        L15916,L20010
                      |         | 11/2 |   12 |         5.4756799    |          0.0000003   |           |  98         :     1  3d3.4s.(5F).5p        6G*  |        L15916,L20010
                      |         |      |      |                      |                      |           |                                                 |                      
3d3.4s.(5F).4d        | e 6H    |  5/2 |    6 |         5.4118279    |          0.0000005   |   0.38    |  96         :     2  3d3.4s.(5F).4d        6G   | L15916,L20010,L14162
                      |         |  7/2 |    8 |         5.4189617    |          0.0000009   |   0.88    |  94         :     4  3d3.4s.(5F).4d        6G   | L15916,L20010,L14162
                      |         |  9/2 |   10 |         5.4289709    |          0.0000004   |   1.11    |  90         :     5  3d3.4s.(5F).4d        6G   | L15916,L20010,L14162
                      |         | 11/2 |   12 |         5.4421808    |          0.0000006   |   1.18    |  90         :     5  3d3.4s.(5F).4d        6G   | L15916,L20010,L14162
                      |         | 13/2 |   14 |         5.4588090    |          0.0000005   |   1.30    |  94         :     4  3d3.4s.(5F).4d        6G   | L15916,L20010,L14162
                      |         | 15/2 |   16 |         5.4788560    |          0.0000004   |   1.38    |  98         :     1  3d3.4s.(5F).5d        6H   | L15916,L20010,L14162
                      |         |      |      |                      |                      |           |                                                 |                      
3d3.4s.(5F).5p        | 6D*     |  1/2 |    2 |         5.4191523    |          0.0000003   |           |  88         :     8  3d3.4s.(5F).5p        6F*  |        L15916,L20010
                      |         |  3/2 |    4 |         5.4279323    |          0.0000003   |           |  79         :    14  3d3.4s.(5F).5p        6F*  |        L15916,L20010
                      |         |  5/2 |    6 |         5.4412470    |          0.0000004   |           |  81         :    12  3d3.4s.(5F).5p        6F*  |        L15916,L20010
                      |         |  7/2 |    8 |         5.4585987    |          0.0000003   |           |  64         :    12  3d3.4s.(5F).5p        6F*  |        L15916,L20010
                      |         |  9/2 |   10 |         5.4804436    |          0.0000004   |           |  92         :     6  3d3.4s.(5F).5p        6F*  |        L15916,L20010
                      |         |      |      |                      |                      |           |                                                 |                      
3d3.4s.(5F).4d        | f 6P    |  3/2 |    4 |         5.4219761    |          0.0000011   |           |  92         :     3  3d4.(5D).4d           6P   |        L15916,L20010
                      |         |  5/2 |    6 |         5.4406262    |          0.0000005   |           |  86         :     5  3d3.4s.(5F).4d        4D   |        L15916,L20010
                      |         |  7/2 |    8 |         5.4656260    |          0.0000007   |           |  79         :    14  3d3.4s.(5F).4d        4D   |        L15916,L20010
                      |         |      |      |                      |                      |           |                                                 |                      
3d3.4s.(5F).4d        | f 6G    |  3/2 |    4 |         5.4327293†   |          0.0000006   |   0.38?   |  69         :    17  3d3.4s.(5F).4d        4D   | L15916,L20010,L14162
                      |         |  5/2 |    6 |         5.4363479    |          0.0000007   |   0.78    |  66         :    23  3d3.4s.(5F).4d        6F   | L15916,L20010,L14162
                      |         |  7/2 |    8 |         5.4443785    |          0.0000005   |   1.12    |  61         :    34  3d3.4s.(5F).4d        6F   | L15916,L20010,L14162
                      |         |  9/2 |   10 |         5.4559375    |          0.0000010   |   1.26    |  56         :    37  3d3.4s.(5F).4d        6F   | L15916,L20010,L14162
                      |         | 11/2 |   12 |         5.4726118    |          0.0000005   |   1.34    |  55         :    40  3d3.4s.(5F).4d        6F   | L15916,L20010,L14162
                      |         | 13/2 |   14 |         5.4958741    |          0.0000003   |   1.35    |  92         :     4  3d3.4s.(5F).4d        6H   | L15916,L20010,L14162
                      |         |      |      |                      |                      |           |                                                 |                      
3d3.4s.(5F).4d        | 6F      |  1/2 |    2 |         5.4365914    |          0.0000006   |           |  77         :    17  3d3.4s.(5F).4d        4D   |        L15916,L20010
                      |         |  3/2 |    4 |         5.4446199†   |          0.0000005   |           |  71         :    17  3d3.4s.(5F).4d        6G   |        L15916,L20010
                      |         |  5/2 |    6 |         5.454704     |          0.000004    |           |  66         :    26  3d3.4s.(5F).4d        6G   |        L15916,L20010
                      |         |  7/2 |    8 |         5.4677127    |          0.0000004   |           |  62         :    30  3d3.4s.(5F).4d        6G   |        L15916,L20010
                      |         |  9/2 |   10 |         5.4807966    |          0.0000005   |           |  59         :    34  3d3.4s.(5F).4d        6G   |        L15916,L20010
                      |         | 11/2 |   12 |         5.4958042    |          0.0000005   |           |  56         :    37  3d3.4s.(5F).4d        6G   |        L15916,L20010
                      |         |      |      |                      |                      |           |                                                 |                      
3d4.(1G2).4p          | t 2F*   |  7/2 |    8 |         5.4396509    |          0.0000006   |   1.04?   |  45         :    21  3d4.(3F2).4p          2F*  | L15916,L20010,L14162
                      |         |  5/2 |    6 |         5.4398475    |          0.0000003   |   0.86    |  47         :    22  3d4.(3F2).4p          2F*  | L15916,L20010,L14162
                      |         |      |      |                      |                      |           |                                                 |                      
3d3.4s.(5F).4d        | 4H      |  7/2 |    8 |         5.4418193    |          0.0000009   |           |  79         :    10  3d3.(4F).4p2.(1D)     4H   |        L15916,L20010
                      |         |  9/2 |   10 |         5.4588395    |          0.0000004   |           |  75         :    11  3d3.(4F).4p2.(1D)     4H   |        L15916,L20010
                      |         | 11/2 |   12 |         5.4792866    |          0.0000003   |           |  75         :    11  3d3.(4F).4p2.(1D)     4H   |        L15916,L20010
                      |         | 13/2 |   14 |         5.5039752    |          0.0000005   |           |  82         :    11  3d3.(4F).4p2.(1D)     4H   |        L15916,L20010
                      |         |      |      |                      |                      |           |                                                 |                      
3d3.4s.(5F).4d        | 4P      |  1/2 |    2 |         5.4438840    |          0.0000009   |           |  64         :    17  3d4.(5D).4d           4P   |        L15916,L20010
                      |         |  3/2 |    4 |         5.4658984    |          0.0000003   |           |  55         :    24  3d4.(5D).4d           4P   |        L15916,L20010
                      |         |  5/2 |    6 |         5.4911950    |          0.0000004   |           |  34         :    26  3d4.(5D).4d           4P   |        L15916,L20010
                      |         |      |      |                      |                      |           |                                                 |                      
3d3.(4F).4s.(3F).5s   | e 2F    |  5/2 |    6 |         5.4452090    |          0.0000004   |   0.89    |  96         :     3  3d3.(4F).4s.(3F).5s   4F   | L15916,L20010,L14162
                      |         |  7/2 |    8 |         5.4634852    |          0.0000004   |   1.18    |  88         :     8  3d3.(4F).4s.(3F).5s   4F   | L15916,L20010,L14162
                      |         |      |      |                      |                      |           |                                                 |                      
3d4.(3D).4p           | 4F*     |  3/2 |    4 |         5.4552751    |          0.0000004   |           |  69         :    11  3d3.4s.(5F).5p        4F*  |        L15916,L20010
                      |         |  5/2 |    6 |         5.4606841    |          0.0000003   |           |  69         :    10  3d3.4s.(5F).5p        4F*  |        L15916,L20010
                      |         |  7/2 |    8 |         5.4682687    |          0.0000003   |           |  56         :    17  3d3.4s.(5F).5p        6D*  |        L15916,L20010
                      |         |  9/2 |   10 |         5.4774405    |          0.0000006   |           |  67         :    10  3d3.4s.(5F).5p        4F*  |        L15916,L20010
                      |         |      |      |                      |                      |           |                                                 |                      
3d4.(1G2).4p          | t 2H*   |  9/2 |   10 |         5.4733714    |          0.0000005   |   0.90    |  65         :    14  3d4.(3H).4p           2H*  | L15916,L20010,L14162
                      |         | 11/2 |   12 |         5.4781315    |          0.0000006   |   1.06?   |  53         :    15  3d4.(1I).4p           2I*  | L15916,L20010,L14162
                      |         |      |      |                      |                      |           |                                                 |                      
3d3.4s.(5F).4d        | 4F      |  5/2 |    6 |         5.4795300    |          0.0000003   |           |  68         :     7  3d3.(4F).4p2.(1D)     4F   |        L15916,L20010
                      |         |  3/2 |    4 |         5.4922672    |          0.0000017   |           |  76         :     8  3d3.(4F).4p2.(1D)     4F   |        L15916,L20010
                      |         |  7/2 |    8 |         5.4958207    |          0.0000004   |           |  58         :    12  3d4.(5D).4d           4D   |        L15916,L20010
                      |         |  9/2 |   10 |         5.5172142    |          0.0000003   |           |  69         :     7  3d3.(4F).4p2.(1D)     4F   |        L15916,L20010
                      |         |      |      |                      |                      |           |                                                 |                      
3d3.4s.(5F).4d        | 4G      |  5/2 |    6 |         5.4922672    |          0.0000004   |           |  49         :    29  3d4.(5D).4d           4G   |        L15916,L20010
                      |         |  7/2 |    8 |         5.5059235    |          0.0000004   |           |  52         :    24  3d4.(5D).4d           4G   |        L15916,L20010
                      |         |  9/2 |   10 |         5.5240185    |          0.0000003   |           |  58         :    19  3d4.(5D).4d           4G   |        L15916,L20010
                      |         | 11/2 |   12 |         5.5478854    |          0.0000004   |           |  68         :    14  3d4.(5D).4d           4G   |        L15916,L20010
                      |         |      |      |                      |                      |           |                                                 |                      
3d4.(1I).4p           | 2I*     | 13/2 |   14 |         5.5114687    |          0.0000006   |           |  74         :    11  3d3.(2H).4s.4p.(1P*)  2I*  |        L15916,L20010
                      |         | 11/2 |   12 |         5.5115546    |          0.0000005   |           |  56         :     9  3d3.(2H).4s.4p.(1P*)  2I*  |        L15916,L20010
                      |         |      |      |                      |                      |           |                                                 |                      
3d4.(1G2).4p          | s 2G*   |  9/2 |   10 |         5.5127422    |          0.0000004   |   1.09    |  52         :     7  3d4.(3F2).4p          2G*  | L15916,L20010,L14162
                      |         |  7/2 |    8 |         5.5167459    |          0.0000003   |   0.91    |  52         :     8  3d4.(3G).4p           2G*  | L15916,L20010,L14162
                      |         |      |      |                      |                      |           |                                                 |                      
3d4.(3D).4p           | p 4D*   |  1/2 |    2 |         5.5191017    |          0.0000007   |           |  37         :    25  3d3.(4P).4s.4p.(1P*)  4D*  |        L15916,L20010
                      |         |  3/2 |    4 |         5.5240672    |          0.0000003   |   1.22    |  37         :    24  3d3.(4P).4s.4p.(1P*)  4D*  | L15916,L20010,L14162
                      |         |  5/2 |    6 |         5.5317962    |          0.0000003   |   1.37?   |  34         :    22  3d3.(4P).4s.4p.(1P*)  4D*  | L15916,L20010,L14162
                      |         |  7/2 |    8 |         5.5422341    |          0.0000011   |   1.32?   |  38         :    27  3d3.(4P).4s.4p.(1P*)  4D*  | L15916,L20010,L14162
                      |         |      |      |                      |                      |           |                                                 |                      
3d3.(4F).4s.(3F).5s   | 4F      |  3/2 |    4 |         5.5241531    |          0.0000017   |           |  88         :     5  3d4.(5D).4d           4F   |        L15916,L20010
                      |         |  5/2 |    6 |         5.5362269    |          0.0000010   |           |  83         :     5  3d4.(5D).4d           4F   |        L15916,L20010
                      |         |  7/2 |    8 |         5.5494383    |          0.0000016   |           |  77         :    10  3d3.(4F).4s.(3F).5s   2F   |        L15916,L20010
                      |         |  9/2 |   10 |         5.5631020    |          0.0000005   |           |  84         :     7  3d4.(5D).4d           4F   |        L15916,L20010
                      |         |      |      |                      |                      |           |                                                 |                      
3d3.4s.(5F).4d        | g 6D    |  1/2 |    2 |         5.5518006    |          0.0000009   |           |                                                 |        L15916,L20010
                      |         |  3/2 |    4 |         5.5586971    |          0.0000005   |           |                                                 |        L15916,L20010
                      |         |  5/2 |    6 |         5.5694809    |          0.0000005   |   1.55?   |                                                 | L15916,L20010,L14162
                      |         |  7/2 |    8 |         5.5831407    |          0.0000004   |           |                                                 |        L15916,L20010
                      |         |  9/2 |   10 |         5.5988356    |          0.0000003   |           |                                                 |        L15916,L20010
                      |         |      |      |                      |                      |           |                                                 |                      
3d3.4s.(5F).5p        | 4G*     |  5/2 |    6 |         5.5760000    |          0.0000003   |           |  23         :    29  3d3.(2F).4s.4p.(3P*)  4G*  |        L15916,L20010
                      |         |  7/2 |    8 |         5.5865468    |          0.0000005   |   0.97    |  20         :    25  3d3.(2F).4s.4p.(3P*)  4G*  | L15916,L20010,L14162
                      |         |  9/2 |   10 |         5.5972786    |          0.0000003   |   1.26    |  22         :    38  3d3.(2F).4s.4p.(3P*)  4G*  | L15916,L20010,L14162
                      |         | 11/2 |   12 |         5.6231252    |          0.0000004   |           |  19         :    58  3d3.(2F).4s.4p.(3P*)  4G*  |        L15916,L20010
                      |         |      |      |                      |                      |           |                                                 |                      
3d3.4s.(5F).5p        | q 4F*   |  3/2 |    4 |         5.5875322    |          0.0000022   |   0.59    |                                                 | L15916,L20010,L14162
                      |         |      |      |                      |                      |           |                                                 |                      
3d3.(4F).4s.5p        | q 4F*   |  5/2 |    6 |         5.5925817    |          0.0000005   |   0.93    |                                                 | L15916,L20010,L14162
                      |         |  7/2 |    8 |         5.5988495    |          0.0000004   |   1.05    |                                                 | L15916,L20010,L14162
                      |         |  9/2 |   10 |         5.6086941    |          0.0000004   |   1.22    |  29         :    22  3d2.(3F).4s2.4p       4F*  | L15916,L20010,L14162
                      |         |      |      |                      |                      |           |                                                 |                      
45159o                | 2P*     |  1/2 |    2 |         5.5990272    |          0.0000016   |           |                                                 |        L15916,L20010
                      |         |      |      |                      |                      |           |                                                 |                      
45175o                | r 2G*   |  7/2 |    8 |         5.6010893    |          0.0000004   |   0.98    |                                                 | L15916,L20010,L14162
                      |         |      |      |                      |                      |           |                                                 |                      
45204o                | 2D*     |  5/2 |    6 |         5.6046681    |          0.0000003   |           |                                                 |        L15916,L20010
                      |         |      |      |                      |                      |           |                                                 |                      
45233o                | 2D*     |  3/2 |    4 |         5.608245     |          0.000004    |           |                                                 |        L15916,L20010
                      |         |      |      |                      |                      |           |                                                 |                      
45248o                | 2P*     |  3/2 |    4 |         5.6100380    |          0.0000012   |           |                                                 |        L15916,L20010
                      |         |      |      |                      |                      |           |                                                 |                      
45361o                | r 2G*   |  9/2 |   10 |         5.6240963    |          0.0000005   |   1.14    |                                                 | L15916,L20010,L14162
                      |         |      |      |                      |                      |           |                                                 |                      
45575o                | 2D*     |  3/2 |    4 |         5.6506410    |          0.0000009   |           |                                                 |        L15916,L20010
                      |         |      |      |                      |                      |           |                                                 |                      
3d3.(2F).4s.4p.(3P*)  | p 4F*   |  3/2 |    4 |         5.6597487    |          0.0000006   |   0.60    |  14         :    12  3d3.(2F).4s.4p.(3P*)  2D*  | L15916,L20010,L14162
                      |         |  5/2 |    6 |         5.6646283    |          0.0000004   |           |  46         :    14  3d3.4s.(5F).5p        4F*  |        L15916,L20010
                      |         |  7/2 |    8 |         5.6735226    |          0.0000004   |   1.02    |  27         :    21  3d3.4s.(5F).5p        4F*  | L15916,L20010,L14162
                      |         |  9/2 |   10 |         5.6898311    |          0.0000003   |   1.32    |  58         :     8  3d4.(3G).4p           4F*  | L15916,L20010,L14162
                      |         |      |      |                      |                      |           |                                                 |                      
45654o                | 2D*     |  5/2 |    6 |         5.6604202    |          0.0000004   |           |                                                 |        L15916,L20010
                      |         |      |      |                      |                      |           |                                                 |                      
3d3.4s.(5F).5p        | o 4D*   |  1/2 |    2 |         5.6663698    |          0.0000005   |           |  22         :    24  3d4.(3D).4p           4D*  |        L15916,L20010
                      |         |  3/2 |    4 |         5.6738032    |          0.0000004   |   0.96?   |  23         :    22  3d4.(3D).4p           4D*  | L15916,L20010,L14162
                      |         |  5/2 |    6 |         5.6831978    |          0.0000012   |           |  26         :    18  3d4.(3D).4p           4D*  |        L15916,L20010
                      |         |  7/2 |    8 |         5.6954695    |          0.0000004   |   1.45    |  28         :    18  3d4.(5D).5p           4D*  | L15916,L20010,L14162
                      |         |      |      |                      |                      |           |                                                 |                      
3d4.(5D).6s           | 6D      |  1/2 |    2 |         5.6719342    |          0.0000020   |           |  64         :    32  3d3.4s.(5F).4d        6D   |        L15916,L20010
                      |         |  3/2 |    4 |         5.6770741    |          0.0000006   |           |  62         :    31  3d3.4s.(5F).4d        6D   |        L15916,L20010
                      |         |  5/2 |    6 |         5.6857475    |          0.0000004   |           |  64         :    30  3d3.4s.(5F).4d        6D   |        L15916,L20010
                      |         |  7/2 |    8 |         5.6978392    |          0.0000004   |           |  64         :    30  3d3.4s.(5F).4d        6D   |        L15916,L20010
                      |         |  9/2 |   10 |         5.7130463    |          0.0000005   |           |  66         :    29  3d3.4s.(5F).4d        6D   |        L15916,L20010
                      |         |      |      |                      |                      |           |                                                 |                      
