------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
Configuration         | Term   |   J |    g |          Level (eV) |     Uncertainty (eV) |     Landé | Leading percentages                                 | Reference
                      |        |   4 |    9 |        6.70618      |          0.00006     |           |                                                     |           L18327
                      |        |     |      |                     |                      |           |                                                     |                  
3d5.(6S).18p          | 7P*    |   2 |    5 |        6.713460     |          0.000025    |           |                                                     |           L18327
                      |        |   4 |    9 |        6.713460     |          0.000025    |           |                                                     |           L18327
                      |        |   3 |    7 |        6.713460     |          0.000025    |           |                                                     |           L18327
                      |        |     |      |                     |                      |           |                                                     |                  
3d5.(6S).19p          | 7P*    |   2 |    5 |        6.719519     |          0.000025    |           |                                                     |           L18327
                      |        |   4 |    9 |        6.719519     |          0.000025    |           |                                                     |           L18327
                      |        |   3 |    7 |        6.719519     |          0.000025    |           |                                                     |           L18327
                      |        |     |      |                     |                      |           |                                                     |                  
3d4.4s.5p             | q 5F*  |   1 |    3 |        6.719715     |          0.000019    |           |                                                     |           L18327
                      |        |   2 |    5 |        6.726402     |          0.000012    |           |                                                     |           L18327
                      |        |   3 |    7 |        6.7359396    |          0.0000014   |           |                                                     |           L18327
                      |        |   4 |    9 |        6.747877     |          0.000014    |           |                                                     |           L18327
                      |        |   5 |   11 |        6.76166      |          0.00003     |           |                                                     |           L18327
                      |        |     |      |                     |                      |           |                                                     |                  
3d5.(6S).20p          | 7P*    |   2 |    5 |        6.72462      |          0.00004     |           |                                                     |           L18327
                      |        |   3 |    7 |        6.72462      |          0.00004     |           |                                                     |           L18327
                      |        |   4 |    9 |        6.72462      |          0.00004     |           |                                                     |           L18327
                      |        |     |      |                     |                      |           |                                                     |                  
3d5.(6S).21p          | 7P*    |   4 |    9 |        6.72892      |          0.00007     |           |                                                     |           L18327
                      |        |   3 |    7 |        6.72892      |          0.00007     |           |                                                     |           L18327
                      |        |   2 |    5 |        6.72892      |          0.00007     |           |                                                     |           L18327
                      |        |     |      |                     |                      |           |                                                     |                  
                      | e 5F   |   1 |    3 |        6.731928     |          0.000020    |           |                                                     |           L18327
                      |        |   2 |    5 |        6.7426692    |          0.0000015   |           |                                                     |           L18327
                      |        |   3 |    7 |        6.7542002    |          0.0000004   |           |                                                     |           L18327
                      |        |   4 |    9 |        6.766166     |          0.000011    |           |                                                     |           L18327
                      |        |   5 |   11 |        6.7770061    |          0.0000015   |           |                                                     |           L18327
                      |        |     |      |                     |                      |           |                                                     |                  
3d5.(6S).22p          | 7P*    |   4 |    9 |        6.73264      |          0.00005     |           |                                                     |           L18327
                      |        |   3 |    7 |        6.73264      |          0.00005     |           |                                                     |           L18327
                      |        |   2 |    5 |        6.73264      |          0.00005     |           |                                                     |           L18327
                      |        |     |      |                     |                      |           |                                                     |                  
3d5.(2I).4p           | z 3K*  |   6 |   13 |        6.7344271    |          0.0000004   |           |  56             :    42  3d4.(1I).4s.4p.(3P*)  3K*  |     L18327,L7185
                      |        |   7 |   15 |        6.7453513    |          0.0000004   |           |  54             :    46  3d4.(1I).4s.4p.(3P*)  3K*  |     L18327,L7185
                      |        |   8 |   17 |        6.7569224    |          0.0000004   |           |  59             :    41  3d4.(1I).4s.4p.(3P*)  3K*  |     L18327,L7185
                      |        |     |      |                     |                      |           |                                                     |                  
3d5.(6S).23p          | 7P*    |   3 |    7 |        6.73571      |          0.00004     |           |                                                     |           L18327
                      |        |   2 |    5 |        6.73571      |          0.00004     |           |                                                     |           L18327
                      |        |   4 |    9 |        6.73571      |          0.00004     |           |                                                     |           L18327
                      |        |     |      |                     |                      |           |                                                     |                  
3d5.(6S).24p          | 7P*    |   3 |    7 |        6.73848      |          0.00004     |           |                                                     |           L18327
                      |        |   2 |    5 |        6.73848      |          0.00004     |           |                                                     |           L18327
                      |        |   4 |    9 |        6.73848      |          0.00004     |           |                                                     |           L18327
                      |        |     |      |                     |                      |           |                                                     |                  
3d5.(6S).25p          | 7P*    |   3 |    7 |        6.740851     |          0.000025    |           |                                                     |           L18327
                      |        |   2 |    5 |        6.740851     |          0.000025    |           |                                                     |           L18327
                      |        |   4 |    9 |        6.740851     |          0.000025    |           |                                                     |           L18327
                      |        |     |      |                     |                      |           |                                                     |                  
3d5.(6S).26p          | 7P*    |   2 |    5 |        6.74295      |          0.00004     |           |                                                     |           L18327
                      |        |   4 |    9 |        6.74295      |          0.00004     |           |                                                     |           L18327
                      |        |   3 |    7 |        6.74295      |          0.00004     |           |                                                     |           L18327
                      |        |     |      |                     |                      |           |                                                     |                  
3d5.(6S).27p          | 7P*    |   2 |    5 |        6.74481      |          0.00004     |           |                                                     |           L18327
                      |        |   4 |    9 |        6.74481      |          0.00004     |           |                                                     |           L18327
                      |        |   3 |    7 |        6.74481      |          0.00004     |           |                                                     |           L18327
                      |        |     |      |                     |                      |           |                                                     |                  
3d5.(6S).28p          | 7P*    |   2 |    5 |        6.74641      |          0.00003     |           |                                                     |           L18327
                      |        |   4 |    9 |        6.74641      |          0.00003     |           |                                                     |           L18327
                      |        |   3 |    7 |        6.74641      |          0.00003     |           |                                                     |           L18327
                      |        |     |      |                     |                      |           |                                                     |                  
3d5.(6S).29p          | 7P*    |   2 |    5 |        6.74788      |          0.00003     |           |                                                     |           L18327
                      |        |   4 |    9 |        6.74788      |          0.00003     |           |                                                     |           L18327
                      |        |   3 |    7 |        6.74788      |          0.00003     |           |                                                     |           L18327
                      |        |     |      |                     |                      |           |                                                     |                  
3d5.(6S).30p          | 7P*    |   4 |    9 |        6.74922      |          0.00004     |           |                                                     |           L18327
                      |        |   2 |    5 |        6.74922      |          0.00004     |           |                                                     |           L18327
                      |        |   3 |    7 |        6.74922      |          0.00004     |           |                                                     |           L18327
                      |        |     |      |                     |                      |           |                                                     |                  
3d5.(6S).31p          | 7P*    |   4 |    9 |        6.75032      |          0.00004     |           |                                                     |           L18327
                      |        |   3 |    7 |        6.75032      |          0.00004     |           |                                                     |           L18327
                      |        |   2 |    5 |        6.75032      |          0.00004     |           |                                                     |           L18327
                      |        |     |      |                     |                      |           |                                                     |                  
3d5.(6S).32p          | 7P*    |   3 |    7 |        6.751360     |          0.000025    |           |                                                     |           L18327
                      |        |   2 |    5 |        6.751360     |          0.000025    |           |                                                     |           L18327
                      |        |   4 |    9 |        6.751360     |          0.000025    |           |                                                     |           L18327
                      |        |     |      |                     |                      |           |                                                     |                  
3d5.(6S).33p          | 7P*    |   3 |    7 |        6.752389     |          0.000025    |           |                                                     |           L18327
                      |        |   2 |    5 |        6.752389     |          0.000025    |           |                                                     |           L18327
                      |        |   4 |    9 |        6.752389     |          0.000025    |           |                                                     |           L18327
                      |        |     |      |                     |                      |           |                                                     |                  
3d5.(6S).34p          | 7P*    |   3 |    7 |        6.75324      |          0.00003     |           |                                                     |           L18327
                      |        |   2 |    5 |        6.75324      |          0.00003     |           |                                                     |           L18327
                      |        |   4 |    9 |        6.75324      |          0.00003     |           |                                                     |           L18327
                      |        |     |      |                     |                      |           |                                                     |                  
3d5.(6S).35p          | 7P*    |   2 |    5 |        6.75402      |          0.00004     |           |                                                     |           L18327
                      |        |   4 |    9 |        6.75402      |          0.00004     |           |                                                     |           L18327
                      |        |   3 |    7 |        6.75402      |          0.00004     |           |                                                     |           L18327
                      |        |     |      |                     |                      |           |                                                     |                  
3d5.(6S).36p          | 7P*    |   2 |    5 |        6.75474      |          0.00003     |           |                                                     |           L18327
                      |        |   4 |    9 |        6.75474      |          0.00003     |           |                                                     |           L18327
                      |        |   3 |    7 |        6.75474      |          0.00003     |           |                                                     |           L18327
                      |        |     |      |                     |                      |           |                                                     |                  
3d5.(6S).37p          | 7P*    |   2 |    5 |        6.75532      |          0.00003     |           |                                                     |           L18327
                      |        |   4 |    9 |        6.75532      |          0.00003     |           |                                                     |           L18327
                      |        |   3 |    7 |        6.75532      |          0.00003     |           |                                                     |           L18327
                      |        |     |      |                     |                      |           |                                                     |                  
3d5.(6S).38p          | 7P*    |   2 |    5 |        6.75605      |          0.00003     |           |                                                     |           L18327
                      |        |   4 |    9 |        6.75605      |          0.00003     |           |                                                     |           L18327
                      |        |   3 |    7 |        6.75605      |          0.00003     |           |                                                     |           L18327
----------------------|--------|-----|------|---------------------|----------------------|-----------|-----------------------------------------------------|------------------
----------------------|--------|-----|------|---------------------|----------------------|-----------|-----------------------------------------------------|------------------
Cr II (3d5 6S<5/2>)   | Limit  | --- |      |        6.76651      |          0.00004     |           |                                                     |      L7185,L2832
                      |        |     |      |                     |                      |           |                                                     |                  
3d4.4s.5s             | g 5D   |   0 |    1 |        6.775257     |          0.000004    |           |                                                     |           L18327
                      |        |   1 |    3 |        6.7784335    |          0.0000015   |           |                                                     |           L18327
                      |        |   2 |    5 |        6.7966251    |          0.0000007   |           |                                                     |           L18327
                      |        |   3 |    7 |        6.817497     |          0.000004    |           |                                                     |           L18327
                      |        |   4 |    9 |        6.845052     |          0.000007    |           |                                                     |           L18327
                      |        |     |      |                     |                      |           |                                                     |                  
3d4.(3H).4s.4p.(1P*)  | w 3H*  |   4 |    9 |        6.786458     |          0.000004    |           |  42             :    20  3d5.(2I).4p           3H*  |     L18327,L7185
                      |        |   5 |   11 |        6.7942213    |          0.0000015   |           |  41             :    21  3d5.(2I).4p           3H*  |     L18327,L7185
                      |        |   6 |   13 |        6.8050895    |          0.0000003   |           |  42             :    24  3d5.(2I).4p           3H*  |     L18327,L7185
                      |        |     |      |                     |                      |           |                                                     |                  
3d4.(1I).4s.4p.(3P*)  | 3K*    |   6 |   13 |        6.7943541    |          0.0000004   |           |  55             :    40  3d5.(2I).4p           3K*  |     L18327,L7185
                      |        |     |      |                     |                      |           |                                                     |                  
3d4.4s.5s             | e 3D   |   1 |    3 |        6.794908     |          0.000006    |           |                                                     |           L18327
                      |        |   2 |    5 |        6.8159774    |          0.0000011   |           |                                                     |           L18327
                      |        |   3 |    7 |        6.844522     |          0.000003    |           |                                                     |           L18327
                      |        |     |      |                     |                      |           |                                                     |                  
3d5.(4G).5p           | v 3H*  |   4 |    9 |        6.7956795    |          0.0000006   |           |                                                     |           L18327
                      |        |   6 |   13 |        6.8025750    |          0.0000003   |           |                                                     |           L18327
                      |        |   5 |   11 |        6.810410     |          0.000004    |           |                                                     |           L18327
                      |        |     |      |                     |                      |           |                                                     |                  
3d4.(3D).4s.4p.(3P*)  | v 3D*  |   1 |    3 |        6.813730     |          0.000010    |           |  33             :    28  3d5.(2D1).4p          3D*  |     L18327,L7185
                      |        |   2 |    5 |        6.838050     |          0.000014    |           |  30             :    26  3d5.(2D1).4p          3D*  |     L18327,L7185
                      |        |   3 |    7 |        6.875131     |          0.000012    |           |  30             :    19  3d5.(2D1).4p          3D*  |     L18327,L7185
                      |        |     |      |                     |                      |           |                                                     |                  
3d5.(2I).4p           | z 1K*  |   7 |   15 |        6.8154334    |          0.0000004   |           |  79             :    10  3d5.(2I).4p           3K*  |     L18327,L7185
                      |        |     |      |                     |                      |           |                                                     |                  
3d5.(2D1).4p          | v 3F*  |   2 |    5 |        6.818237     |          0.000005    |           |  30             :    20  3d5.(2F1).4p          3F*  |     L18327,L7185
                      |        |   3 |    7 |        6.8317549    |          0.0000025   |           |  22             :    15  3d5.(2F1).4p          3F*  |     L18327,L7185
                      |        |   4 |    9 |        6.8448292    |          0.0000005   |           |  30             :    18  3d5.(2F1).4p          3F*  |     L18327,L7185
                      |        |     |      |                     |                      |           |                                                     |                  
3d5.(4G).5p           | u 3F*  |   4 |    9 |        6.8340891    |          0.0000005   |           |                                                     |           L18327
                      |        |   3 |    7 |        6.862848     |          0.000006    |           |                                                     |           L18327
                      |        |   2 |    5 |        6.877850     |          0.000004    |           |                                                     |       L18327c152
                      |        |     |      |                     |                      |           |                                                     |                  
3d5.(2I).4p           | y 1I*  |   6 |   13 |        6.8831764    |          0.0000004   |           |  35             :    28  3d4.(1I).4s.4p.(3P*)  3H*  |     L18327,L7185
                      |        |     |      |                     |                      |           |                                                     |                  
3d5.(2I).4p           | x 3I*  |   5 |   11 |        6.9042254    |          0.0000004   |           |  29             :    30  3d4.(1I).4s.4p.(3P*)  3I*  |     L18327,L7185
                      |        |   6 |   13 |        6.9110084    |          0.0000004   |           |  34             :    30  3d4.(1I).4s.4p.(3P*)  3I*  |     L18327,L7185
                      |        |   7 |   15 |        6.9181963    |          0.0000005   |           |  39             :    32  3d4.(1I).4s.4p.(3P*)  3I*  |     L18327,L7185
                      |        |     |      |                     |                      |           |                                                     |                  
3d4.(1I).4s.4p.(3P*)  | u 3H*  |   5 |   11 |        6.9275969    |          0.0000004   |           |  61             :    12  3d5.(2H).4p           3H*  |     L18327,L7185
                      |        |   6 |   13 |        6.9317083    |          0.0000005   |           |  37             :    37  3d5.(2I).4p           1I*  |     L18327,L7185
                      |        |   4 |    9 |        6.932637     |          0.000022    |           |  67             :    12  3d5.(2H).4p           3H*  |     L18327,L7185
                      |        |     |      |                     |                      |           |                                                     |                  
3d5.(2I).4p           | y 1H*  |   5 |   11 |        6.9362887    |          0.0000004   |           |  43             :    12  3d4.(3G).4s.4p.(3P*)  1H*  |     L18327,L7185
                      |        |     |      |                     |                      |           |                                                     |                  
3d5.(4F).4p           | v 5G*  |   2 |    5 |        6.9623456    |          0.0000006   |           |  46             :    44  3d3.(4F).4s2.4p       5G*  |     L18327,L7185
                      |        |   3 |    7 |        6.9691199    |          0.0000007   |           |  43             :    38  3d3.(4F).4s2.4p       5G*  |     L18327,L7185
                      |        |   4 |    9 |        6.9777684    |          0.0000006   |           |  51             :    40  3d3.(4F).4s2.4p       5G*  |     L18327,L7185
                      |        |   5 |   11 |        6.9879748    |          0.0000005   |           |  55             :    38  3d3.(4F).4s2.4p       5G*  |     L18327,L7185
                      |        |   6 |   13 |        6.9987848    |          0.0000004   |           |  59             :    34  3d3.(4F).4s2.4p       5G*  |     L18327,L7185
                      |        |     |      |                     |                      |           |                                                     |                  
3d4.(3D).4s.4p.(3P*)  | v 3P*  |   2 |    5 |        7.016489     |          0.000014    |           |  42             :    18  3d5.(2D1).4p          3P*  |     L18327,L7185
                      |        |   1 |    3 |        7.032694     |          0.000006    |           |  40             :    10  3d4.(3D).4s.4p.(3P*)  1P*  |     L18327,L7185
                      |        |   0 |    1 |        7.042600     |          0.000007    |           |  56             :    19  3d5.(2D1).4p          3P*  |     L18327,L7185
                      |        |     |      |                     |                      |           |                                                     |                  
3d4.(3F1).4s.4p.(1P*) | 3G*    |   3 |    7 |        7.065320     |          0.000005    |           |  21             :    16  3d4.(3D).4s.4p.(3P*)  3F*  |     L18327,L7185
                      |        |     |      |                     |                      |           |                                                     |                  
3d4.(3F1).4s.4p.(1P*) | u 3G*  |   4 |    9 |        7.071255     |          0.000005    |           |  24             :    15  3d4.(3H).4s.4p.(3P*)  3G*  |     L18327,L7185
                      |        |   5 |   11 |        7.078041     |          0.000005    |           |  25             :    23  3d4.(3H).4s.4p.(3P*)  3G*  |     L18327,L7185
                      |        |     |      |                     |                      |           |                                                     |                  
3d4.(1S1).4s.4p.(3P*) | u 3P*  |   2 |    5 |        7.077966     |          0.000003    |           |  43             :    22  3d5.(2D1).4p          3P*  |     L18327,L7185
                      |        |   1 |    3 |        7.083523     |          0.000005    |           |  40             :    21  3d5.(2D1).4p          3P*  |     L18327,L7185
                      |        |   0 |    1 |        7.086257     |          0.000019    |           |  40             :    22  3d5.(2D1).4p          3P*  |     L18327,L7185
                      |        |     |      |                     |                      |           |                                                     |                  
                      | p 5F*  |   1 |    3 |        7.079056     |          0.000020    |           |                                                     |           L18327
                      |        |   2 |    5 |        7.079588     |          0.000009    |           |                                                     |           L18327
                      |        |   3 |    7 |        7.090219     |          0.000012    |           |                                                     |           L18327
                      |        |   4 |    9 |        7.096550     |          0.000017    |           |                                                     |           L18327
                      |        |   5 |   11 |        7.10771      |          0.00003     |           |                                                     |           L18327
                      |        |     |      |                     |                      |           |                                                     |                  
                      | *      |   3 |    7 |        7.0846791    |          0.0000007   |           |                                                     |           L18327
                      |        |     |      |                     |                      |           |                                                     |                  
3d4.(3D).4s.4p.(3P*)  | t 3F*  |   2 |    5 |        7.0944464    |          0.0000014   |           |  24             :    14  3d3.(4F).4s2.4p       3F*  |     L18327,L7185
                      |        |   3 |    7 |        7.1013639    |          0.0000007   |           |  10  3F*        :    10  3d3.(4F).4s2.4p       3F*  |     L18327,L7185
                      |        |   4 |    9 |        7.1086802    |          0.0000005   |           |  16  3F*        :    13  3d3.(4F).4s2.4p       3F*  |     L18327,L7185
                      |        |     |      |                     |                      |           |                                                     |                  
3d5.(4G).5s           | e 5G   |   2 |    5 |        7.110564     |          0.000010    |           |                                                     |           L18327
                      |        |   3 |    7 |        7.111889     |          0.000004    |           |                                                     |           L18327
                      |        |   4 |    9 |        7.113307     |          0.000006    |           |                                                     |           L18327
                      |        |   5 |   11 |        7.1145651    |          0.0000014   |           |                                                     |           L18327
                      |        |   6 |   13 |        7.1153707    |          0.0000003   |           |                                                     |           L18327
                      |        |     |      |                     |                      |           |                                                     |                  
3d5.(2F1).4p          | t 3G*  |   3 |    7 |        7.136156     |          0.000004    |           |  40             :    14  3d5.(4F).4p           5F*  | L18327c152,L7185
                      |        |   4 |    9 |        7.1399150    |          0.0000009   |           |  21             :    18  3d5.(4F).4p           5F*  |     L18327,L7185
                      |        |   5 |   11 |        7.1541680    |          0.0000006   |           |  58             :    20  3d4.(3F1).4s.4p.(3P*) 3G*  |     L18327,L7185
                      |        |     |      |                     |                      |           |                                                     |                  
3d4.4s.5p             | r 5D*  |   0 |    1 |        7.185918     |          0.000017    |           |                                                     |       L18327c152
                      |        |   1 |    3 |        7.1904716    |          0.0000017   |           |                                                     |       L18327c152
                      |        |   2 |    5 |        7.1990031    |          0.0000010   |           |                                                     |           L18327
                      |        |   3 |    7 |        7.2094139    |          0.0000019   |           |                                                     |           L18327
                      |        |   4 |    9 |        7.227354     |          0.000006    |           |                                                     |       L18327c152
                      |        |     |      |                     |                      |           |                                                     |                  
                      | e 3G   |   3 |    7 |        7.1892099    |          0.0000005   |           |                                                     |           L18327
                      |        |   5 |   11 |        7.1898803    |          0.0000004   |           |                                                     |           L18327
                      |        |   4 |    9 |        7.1901130    |          0.0000007   |           |                                                     |           L18327
                      |        |     |      |                     |                      |           |                                                     |                  
3d5.(2F1).4p          | s 3F*  |   2 |    5 |        7.2112651    |          0.0000012   |           |  26             :    15  3d5.(2D1).4p          3F*  |     L18327,L7185
                      |        |   4 |    9 |        7.211890     |          0.000006    |           |  25             :    20  3d5.(2D1).4p          3F*  | L18327c152,L7185
                      |        |   3 |    7 |        7.216203     |          0.000005    |           |  25             :    23  3d5.(2D1).4p          3F*  |     L18327,L7185
                      |        |     |      |                     |                      |           |                                                     |                  
3d5.(4F).4p           | u 3D*  |   1 |    3 |        7.2809896    |          0.0000007   |           |  33  5D*        :    18  3d5.(4F).4p           3D*  |     L18327,L7185
                      |        |   2 |    5 |        7.297730     |          0.000007    |           |  39             :    28  3d4.(3D).4s.4p.(3P*)  3D*  |     L18327,L7185
                      |        |   3 |    7 |        7.330195     |          0.000010    |           |  25             :    25  3d4.(3D).4s.4p.(3P*)  3D*  |     L18327,L7185
                      |        |     |      |                     |                      |           |                                                     |                  
3d5.(2H).4p           | t 3H*  |   4 |    9 |        7.2813746    |          0.0000004   |           |  23             :    16  3d5.(2I).4p           3H*  |     L18327,L7185
                      |        |   5 |   11 |        7.2846166    |          0.0000003   |           |  24             :    17  3d5.(2I).4p           3H*  |     L18327,L7185
                      |        |   6 |   13 |        7.2872033    |          0.0000003   |           |  26             :    17  3d5.(2I).4p           3H*  |     L18327,L7185
                      |        |     |      |                     |                      |           |                                                     |                  
3d5.(4P).5p           | t 3D*  |   2 |    5 |        7.286786     |          0.000006    |           |                                                     |           L18327
                      |        |   1 |    3 |        7.298983     |          0.000009    |           |                                                     |           L18327
                      |        |   3 |    7 |        7.3056424    |          0.0000012   |           |                                                     |           L18327
                      |        |     |      |                     |                      |           |                                                     |                  
3d4.4s.(6D).6p        | 7F*    |   2 |    5 |        7.3365       |          0.0005      |           |  60                                                 |            L5413
                      |        |   3 |    7 |        7.3601       |          0.0005      |           |  73                                                 |            L5413
                      |        |   4 |    9 |        7.3882       |          0.0005      |           |  83                                                 |            L5413
                      |        |     |      |                     |                      |           |                                                     |                  
3d4.4s.(6D).6p        | 7P*    |   2 |    5 |        7.3451       |          0.0005      |           |  64                                                 |            L5413
                      |        |   3 |    7 |        7.3639       |          0.0005      |           |  59                                                 |            L5413
                      |        |   4 |    9 |        7.4019       |          0.0005      |           |  46  7D*        :    39                        7P*  |            L5413
                      |        |     |      |                     |                      |           |                                                     |                  
3d4.(3F1).4s.4p.(1P*) | r 3F*  |   2 |    5 |        7.3594225    |          0.0000012   |           |  51             :    11  3d5.(4F).4p           3F*  |     L18327,L7185
                      |        |   3 |    7 |        7.3667593    |          0.0000006   |           |  46             :     9  3d5.(4F).4p           3F*  |     L18327,L7185
                      |        |   4 |    9 |        7.3755144    |          0.0000005   |           |  50             :     9  3d5.(4F).4p           3F*  |     L18327,L7185
                      |        |     |      |                     |                      |           |                                                     |                  
3d4.4s.(6D).6p        | 7D*    |   2 |    5 |        7.3818       |          0.0005      |           |  77                                                 |            L5413
                      |        |   3 |    7 |        7.4046       |          0.0005      |           |  61                                                 |            L5413
                      |        |   4 |    9 |        7.4210       |          0.0005      |           |  59                                                 |            L5413
                      |        |     |      |                     |                      |           |                                                     |                  
3d4.(3H).4s.4p.(1P*)  | w 3I*  |   5 |   11 |        7.4150284    |          0.0000009   |           |  64             :    16  3d5.(2H).4p           3I*  |     L18327,L7185
                      |        |   6 |   13 |        7.4246849    |          0.0000007   |           |  74             :    13  3d5.(2H).4p           3I*  |     L18327,L7185
                      |        |   7 |   15 |        7.4337731    |          0.0000003   |           |  77             :    13  3d5.(2H).4p           3I*  |     L18327,L7185
                      |        |     |      |                     |                      |           |                                                     |                  
3d4.4s.(6D).6p        | 5P*    |   2 |    5 |        7.4257       |          0.0005      |           |  59                                                 |            L5413
                      |        |   3 |    7 |        7.4461       |          0.0005      |           |  67                                                 |            L5413
                      |        |     |      |                     |                      |           |                                                     |                  
3d5.(2G1).4p          | x 1H*  |   5 |   11 |        7.4397326    |          0.0000003   |           |  20  3G*        :    13  3d5.(2H).4p           1H*  |     L18327,L7185
                      |        |     |      |                     |                      |           |                                                     |                  
3d4.(3P1).4s.4p.(1P*) | x 3S*  |   1 |    3 |        7.449484     |          0.000016    |           |  48             :    19  3d4.(3P1).4s.4p.(1P*) 3P*  |     L18327,L7185
                      |        |     |      |                     |                      |           |                                                     |                  
                      | q 5D*  |   0 |    1 |        7.468560     |          0.000014    |           |                                                     |       L18327c152
                      |        |   1 |    3 |        7.474587     |          0.000014    |           |                                                     |       L18327c152
                      |        |   2 |    5 |        7.485278     |          0.000012    |           |                                                     |       L18327c152
                      |        |   3 |    7 |        7.4999447    |          0.0000004   |           |                                                     |       L18327c152
                      |        |   4 |    9 |        7.5166198    |          0.0000004   |           |                                                     |           L18327
                      |        |     |      |                     |                      |           |                                                     |                  
                      | q 3F*  |   2 |    5 |        7.4704150    |          0.0000007   |           |                                                     |           L18327
                      |        |   3 |    7 |        7.479453     |          0.000003    |           |                                                     |           L18327
                      |        |   4 |    9 |        7.4845826    |          0.0000011   |           |                                                     |           L18327
                      |        |     |      |                     |                      |           |                                                     |                  
3d5.(2H).4p           | v 3I*  |   5 |   11 |        7.4920665    |          0.0000004   |           |  50             :    16  3d5.(2G1).4p          1H*  |     L18327,L7185
                      |        |   6 |   13 |        7.5044395    |          0.0000004   |           |  74             :    11  3d5.(2G1).4p          3H*  |     L18327,L7185
                      |        |   7 |   15 |        7.5204896    |          0.0000004   |           |  85             :     6  3d5.(2I).4p           3I*  |     L18327,L7185
                      |        |     |      |                     |                      |           |                                                     |                  
3d5.(2H).4p           | x 1I*  |   6 |   13 |        7.4937673    |          0.0000004   |           |  49             :    17  3d5.(2G1).4p          3H*  |     L18327,L7185
                      |        |     |      |                     |                      |           |                                                     |                  
3d5.(2G1).4p          | s 3G*  |   5 |   11 |        7.4970663    |          0.0000020   |           |  30             :    21  3d5.(2H).4p           3I*  |     L18327,L7185
                      |        |   4 |    9 |        7.5015288    |          0.0000011   |           |  40             :     9  3d5.(2H).4p           3G*  |     L18327,L7185
                      |        |   3 |    7 |        7.5032848    |          0.0000012   |           |  33             :    16  3d5.(2F1).4p          1F*  |     L18327,L7185
                      |        |     |      |                     |                      |           |                                                     |                  
3d5.(4F).4p           | s 3D*  |   3 |    7 |        7.5153847    |          0.0000016   |           |  24             :    17  3d5.(2D1).4p          3D*  |     L18327,L7185
                      |        |     |      |                     |                      |           |                                                     |                  
3d5.(2D1).4p          | s 3D*  |   2 |    5 |        7.517142     |          0.000006    |           |  25             :    24  3d4.(1D1).4s.4p.(3P*) 3D*  | L18327c152,L7185
                      |        |   1 |    3 |        7.523121     |          0.000006    |           |  29             :    22  3d4.(1D1).4s.4p.(3P*) 3D*  | L18327c152,L7185
                      |        |     |      |                     |                      |           |                                                     |                  
                      | o 5F*  |   1 |    3 |        7.5231604    |          0.0000014   |           |                                                     |       L18327c152
                      |        |   2 |    5 |        7.53633      |          0.00004     |           |                                                     |       L18327c152
                      |        |   3 |    7 |        7.55086      |          0.00011     |           |                                                     |           L18327
                      |        |   4 |    9 |        7.569544     |          0.000011    |           |                                                     |           L18327
                      |        |   5 |   11 |        7.587082     |          0.000012    |           |                                                     |       L18327c152
                      |        |     |      |                     |                      |           |                                                     |                  
3d5.(2F2).4p          | p 3F*  |   3 |    7 |        7.540638     |          0.000012    |           |  40             :    21  3d4.(1F).4s.4p.(3P*)  3F*  |     L18327,L7185
                      |        |   4 |    9 |        7.5581202    |          0.0000011   |           |  39             :    24  3d4.(1F).4s.4p.(3P*)  3F*  |     L18327,L7185
                      |        |     |      |                     |                      |           |                                                     |                  
3d5.(2G1).4p          | s 3H*  |   4 |    9 |        7.5469877    |          0.0000004   |           |  52             :    13  3d4.(3H).4s.4p.(1P*)  3H*  |     L18327,L7185
                      |        |   5 |   11 |        7.5640055    |          0.0000007   |           |  41             :    11  3d4.(3H).4s.4p.(1P*)  3H*  |     L18327,L7185
                      |        |   6 |   13 |        7.5867887    |          0.0000004   |           |  35             :    27  3d5.(2H).4p           1I*  |     L18327,L7185
                      |        |     |      |                     |                      |           |                                                     |                  
                      | r 5P*  |   1 |    3 |        7.571198     |          0.000007    |           |                                                     |           L18327
                      |        |   2 |    5 |        7.576410     |          0.000016    |           |                                                     |           L18327
                      |        |   3 |    7 |        7.587677     |          0.000019    |           |                                                     |           L18327
                      |        |     |      |                     |                      |           |                                                     |                  
3d5.(2H).4p           | r 3G*  |   3 |    7 |        7.5727285    |          0.0000006   |           |  24             :    19  3d5.(2F2).4p          3G*  |     L18327,L7185
                      |        |   4 |    9 |        7.5782999    |          0.0000004   |           |  19             :    15  3d5.(2F2).4p          3G*  |     L18327,L7185
                      |        |   5 |   11 |        7.5830364    |          0.0000017   |           |  15             :    15  3d5.(2G1).4p          3H*  |     L18327,L7185
                      |        |     |      |                     |                      |           |                                                     |                  
3d4.(1D1).4s.4p.(3P*) | t 3P*  |   0 |    1 |        7.611115     |          0.000011    |           |  77             :     7  3d5.(2D1).4p          3P*  |     L18327,L7185
                      |        |   1 |    3 |        7.628414     |          0.000006    |           |  65             :     8  3d5.(2D1).4p          3P*  |     L18327,L7185
                      |        |   2 |    5 |        7.646820     |          0.000009    |           |  58             :     8  3d3.(4F).4s2.4p       5F*  |     L18327,L7185
                      |        |     |      |                     |                      |           |                                                     |                  
3d4.4s.5s             | e 5P   |   1 |    3 |        7.632230     |          0.000019    |           |                                                     |           L18327
                      |        |   2 |    5 |        7.648289     |          0.000011    |           |                                                     |           L18327
