-------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
Spectrum  |      Observed      |  Unc.   |        Ritz        |   Unc.   |     Rel. |    Aki     | Acc. |          Ei           Ek          |              Lower level              |              Upper level               |  gi   gk  |Type|    TP  |          Line  |
          |     Wavelength     |   (nm)  |     Wavelength     |   (nm)   |     Int. |   (s^-1)   |      |         (eV)         (eV)         |---------------------------------------|----------------------------------------|           |    |   Ref. |          Ref.  |
          |      Air (nm)      |         |      Air (nm)      |          |          |            |      |                                   | Conf.                 | Term   | J    | Conf.                 | Term    | J    |           |    |        |                |
          |                    |         |                    |          |          |            |      |                                   |                       |        |      |                       |         |      |           |    |        |                |
Mo IV     |         214.033    |  0.010  |                    |          |        5 |            |      |                                   |                       |        |      |                       |         |      |           |    |        |         L3357  |
Mo VI     |         215.0690   |  0.0005 |         215.0692   |  0.0010  |       50 | 8.74e+06   |      |     43.233572   -      48.996609  | 4p5.(2P*).4d2.(1G)    | 2G*    | 7/2  | 4p6.5g                | 2G      | 9/2  |   8 - 10  |    |  T8723 |        L15083  |
Mo VII    |         215.0819   |  0.0010 |         215.0820+  |  0.0007  |       10 |            |      |     76.275564   -      82.038259  | 4s2.4p5.(2P*<3/2>).4f | 2[5/2] | 3    | 4s2.4p5.(2P*<3/2>).5d | 2[7/2]* | 3    |   7 - 7   |    |        |        L10359  |
Mo VII    |         215.1039   |  0.0010 |         215.1039+  |  0.0007  |      160 |            |      |     76.275564   -      82.037673  | 4s2.4p5.(2P*<3/2>).4f | 2[5/2] | 3    | 4s2.4p5.(2P*<3/2>).5d | 2[3/2]* | 2    |   7 - 5   |    |        |        L10359  |
Mo V      |         215.2719   |  0.0005 |         215.2723   |  0.0003  |     1900 | 7.9e+07    | C    |     28.833904   -      34.591504  | 4p6.4d.5d             | 1F     | 3    | 4p6.4d.6p             | 3F*     | 3    |   7 - 7   |    |  T9479 |        L19131  |
          |                    |         |                    |          |          |            |      |                                   |                       |        |      |                       |         |      |           |    |        |                |
Mo V      |         215.3080   |  0.0005 |         215.3084   |  0.0004  |      190 | 9.e+07     | D    |     29.655634   -      35.412270  | 4p6.4d.5d             | 3S     | 1    | 4p6.4d.6p             | 1P*     | 1    |   3 - 3   |    |  T9479 |        L19131  |
Mo V      |         215.3462   |  0.0005 |         215.3471   |  0.0003  |    11000 | 2.6e+08    | C    |     29.215011   -      34.970613  | 4p6.4d.5d             | 3D     | 3    | 4p6.4d.6p             | 3P*     | 2    |   7 - 5   |    |  T9479 |        L19131  |
Mo V      |         215.6273   |  0.0005 |         215.6285   |  0.0004  |     5600 | 1.24e+08   | C    |     29.215011   -      34.963102  | 4p6.4d.5d             | 3D     | 3    | 4p6.4d.6p             | 1F*     | 3    |   7 - 7   |    |  T9479 |        L19131  |
Mo V      |         216.1336   |  0.0005 |         216.1342   |  0.0003  |     5500 | 2.3e+08    | C    |     29.043602   -      34.778246  | 4p6.4d.5d             | 3D     | 2    | 4p6.4d.6p             | 3P*     | 1    |   5 - 3   |    |  T9479 |        L19131  |
Mo III    |         216.519    |  0.010  |                    |          |       75 |            |      |                                   |                       |        |      |                       |         |      |           |    |        |         L7364  |
          |                    |         |                    |          |          |            |      |                                   |                       |        |      |                       |         |      |           |    |        |                |
Mo III    |         217.057    |  0.010  |                    |          |       75 |            |      |                                   |                       |        |      |                       |         |      |           |    |        |         L7364  |
Mo III    |         217.246    |  0.010  |                    |          |       50 |            |      |                                   |                       |        |      |                       |         |      |           |    |        |         L7364  |
Mo VII    |         217.5449   |  0.0010 |         217.5450+  |  0.0007  |       40 |            |      |     76.340213   -      82.037673  | 4s2.4p5.(2P*<3/2>).4f | 2[7/2] | 3    | 4s2.4p5.(2P*<3/2>).5d | 2[3/2]* | 2    |   7 - 5   |    |        |        L10359  |
Mo VI     |         217.8087   |  0.0005 |         217.8092   |  0.0010  |      200 | 1.06e+07   |      |     43.305693   -      48.996241  | 4p5.(2P*).4d2.(3P)    | 2D*    | 5/2  | 4p6.5g                | 2G      | 7/2  |   6 - 8   |    |  T8723 |        L15083  |
Mo VII    |         217.9154   |  0.0010 |         217.9123+  |  0.0007  |       60 |            |      |     75.844512   -      81.532369  | 4s2.4p5.(2P*<3/2>).4f | 2[3/2] | 1    | 4s2.4p5.(2P*<3/2>).5d | 2[1/2]* | 0    |   3 - 1   |    |        |        L10359  |
          |                    |         |                    |          |          |            |      |                                   |                       |        |      |                       |         |      |           |    |        |                |
Mo III    |         217.937    |  0.010  |                    |          |       75 |            |      |                                   |                       |        |      |                       |         |      |           |    |        |         L7364  |
Mo III    |         218.437    |  0.010  |                    |          |      100 |            |      |                                   |                       |        |      |                       |         |      |           |    |        |         L7364  |
Mo VI     |         219.2538   |  0.0005 |         219.2547   |  0.0010  | 10000000 | 1.14e+09   |      |     42.225395   -      47.878431  | 4p6.6p                | 2P*    | 1/2  | 4p6.6d                | 2D      | 3/2  |   2 - 4   |    |  T8723 |        L15083  |
Mo VII    |         220.0862   |  0.0010 |         220.0864+  |  0.0007  |      100 |            |      |     76.075847   -      81.707523  | 4s2.4p5.(2P*<3/2>).4f | 2[3/2] | 2    | 4s2.4p5.(2P*<3/2>).5d | 2[1/2]* | 1    |   5 - 3   |    |        |        L10359  |
Mo VII    |         220.4859   |  0.0010 |         220.4859+  |  0.0007  |       40 |            |      |     76.392646   -      82.014117  | 4s2.4p5.(2P*<3/2>).4f | 2[7/2] | 4    | 4s2.4p5.(2P*<3/2>).5d | 2[7/2]* | 4    |   9 - 9   |    |        |        L10359  |
          |                    |         |                    |          |          |            |      |                                   |                       |        |      |                       |         |      |           |    |        |                |
Mo III    |         221.102    |  0.010  |                    |          |      100 |            |      |                                   |                       |        |      |                       |         |      |           |    |        |         L7364  |
Mo VI     |         222.1242   |  0.0005 |         222.1241   |  0.0010  |    40000 | 2.68e+07   |      |     49.461225   -      55.041242  | 4p5.(2P*).4d2.(1S)    | 2F*    | 7/2  | 4p6.6g                | 2G      | 7/2  |   8 - 8   |    |  T8723 |        L15083  |
Mo V      |         222.2138   |  0.0005 |         222.2142   |  0.0003  |      340 | 3.7e+07    | D    |     29.073114   -      34.650869  | 4p6.4d.5d             | 3G     | 3    | 4p6.4d.6p             | 3D*     | 3    |   7 - 7   |    |  T9479 |        L19131  |
Mo III    |         222.319    |  0.010  |                    |          |       50 |            |      |                                   |                       |        |      |                       |         |      |           |    |        |         L7364  |
Mo V      |         224.2981   |  0.0005 |         224.2987   |  0.0003  |     1300 | 1.3e+08    | C    |     29.073114   -      34.599038  | 4p6.4d.5d             | 3G     | 3    | 4p6.4d.6p             | 1D*     | 2    |   7 - 5   |    |  T9479 |        L19131  |
          |                    |         |                    |          |          |            |      |                                   |                       |        |      |                       |         |      |           |    |        |                |
Mo VII    |         224.8554   |  0.0010 |         224.8555+  |  0.0007  |      120 |            |      |     77.441008   -      82.953250  | 4s2.4p5.(2P*<3/2>).4f | 2[5/2] | 2    | 4s2.4p5.(2P*<3/2>).5d | 2[3/2]* | 1    |   5 - 3   |    |        |        L10359  |
Mo III    |         225.318    |  0.010  |                    |          |      100 |            |      |                                   |                       |        |      |                       |         |      |           |    |        |         L7364  |
Mo V      |         225.7797   |  0.0005 |         225.7806   |  0.0006  |      180 | 1.3e+08    | E    |     29.260521   -      34.750178  | 4p6.4d.5d             | 1P     | 1    | 4p6.4d.6p             | 3P*     | 0    |   3 - 1   |    |  T9479 |        L19131  |
Mo V      |         226.8743   |  0.0005 |         226.8744   |  0.0005  |     7800 | 5.4e+08    | C    |     29.409613   -      34.872806  | 4p6.4d.5d             | 3G     | 5    | 4p6.4d.6p             | 3F*     | 4    |  11 - 9   |    |  T9479 |        L19131  |
Mo II     |         226.969    |  0.010  |                    |          |      400 |            |      |                                   |                       |        |      |                       |         |      |           |    |        |         L3475  |
          |                    |         |                    |          |          |            |      |                                   |                       |        |      |                       |         |      |           |    |        |                |
Mo III    |         226.971    |  0.010  |                    |          |      150 |            |      |                                   |                       |        |      |                       |         |      |           |    |        |         L7364  |
Mo V      |         227.2148   |  0.0005 |         227.2149   |  0.0003  |     1100 | 1.7e+08    | C    |     28.911913   -      34.366921  | 4p6.4d.5d             | 3D     | 1    | 4p6.4d.6p             | 3D*     | 1    |   3 - 3   |    |  T9479 |        L19131  |
Mo VI     |         227.2560   |  0.0005 |         227.2556   |  0.0010  | 15000000 | 1.10e+09   |      |     42.472329   -      47.926359  | 4p6.6p                | 2P*    | 3/2  | 4p6.6d                | 2D      | 5/2  |   4 - 6   |    |  T8723 |        L15083  |
Mo V      |         227.2948   |  0.0005 |         227.2950   |  0.0003  |      220 | 5.6e+07    | C    |     29.197784   -      34.650869  | 4p6.4d.5d             | 3G     | 4    | 4p6.4d.6p             | 3D*     | 3    |   9 - 7   |    |  T9479 |        L19131  |
Mo VII    |         227.3428   |  0.0010 |         227.3429+  |  0.0007  |       80 |            |      |     80.070465   -      85.522401  | 4s2.4p5.(2P*<1/2>).4f | 2[5/2] | 2    | 4s2.4p5.(2P*<1/2>).5d | 2[3/2]* | 1    |   5 - 3   |    |        |        L10359  |
          |                    |         |                    |          |          |            |      |                                   |                       |        |      |                       |         |      |           |    |        |                |
Mo III    |         227.547    |  0.010  |                    |          |       50 |            |      |                                   |                       |        |      |                       |         |      |           |    |        |         L7364  |
Mo III    |         227.564    |  0.010  |                    |          |       50 |            |      |                                   |                       |        |      |                       |         |      |           |    |        |         L7364  |
Mo V      |         227.6724   |  0.0005 |         227.6723   |  0.0003  |     1100 | 3.4e+08    | C    |     28.833904   -      34.277952  | 4p6.4d.5d             | 1F     | 3    | 4p6.4d.6p             | 3F*     | 2    |   7 - 5   |    |  T9479 |        L19131  |
Mo V      |         228.0152   |  0.0005 |         228.0154   |  0.0004  |      960 | 9.7e+07    | C    |     29.215011   -      34.650869  | 4p6.4d.5d             | 3D     | 3    | 4p6.4d.6p             | 3D*     | 3    |   7 - 7   |    |  T9479 |        L19131  |
Mo V      |         228.4885   |  0.0005 |         228.4883   |  0.0003  |     2100 | 1.5e+08    | C    |     29.043602   -      34.468209  | 4p6.4d.5d             | 3D     | 2    | 4p6.4d.6p             | 3D*     | 2    |   5 - 5   |    |  T9479 |        L19131  |
          |                    |         |                    |          |          |            |      |                                   |                       |        |      |                       |         |      |           |    |        |                |
Mo XXVIII |         228.54     |  0.10   |         228.5+     |  0.7     |          | 5.01e+02   |      |     19.461      -      24.885     | 3s2.3p3               | 2D*    | 3/2  | 3s2.3p3               | 2D*     | 5/2  |   4 - 6   | M1 |  T4931 |         L5835  |
