----------------------------------------------------------------------------------------------------------------------------------------------------------------
Configuration          | Term   |    J |    g |           Level (eV) |     Uncertainty (eV) |    Landé | Leading percentages                     | Reference
3d4.(3H).4d            | 2F     |  5/2 |    6 |        13.0150198    |          0.0000004   |          |                                         |       L18847
                       |        |  7/2 |    8 |        13.0646788    |          0.0000005   |          |                                         |       L18847
                       |        |      |      |                      |                      |          |                                         |              
3d4.(5D).6s            | 6D     |  1/2 |    2 |        13.0306012    |          0.0000003   |          |                                         |       L18847
                       |        |  3/2 |    4 |        13.0392656    |          0.0000003   |          |                                         |       L18847
                       |        |  5/2 |    6 |        13.0537146    |          0.0000003   |          |                                         |       L18847
                       |        |  7/2 |    8 |        13.0737609    |          0.0000003   |          |                                         |       L18847
                       |        |  9/2 |   10 |        13.0989956    |          0.0000003   |          |                                         |       L18847
                       |        |      |      |                      |                      |          |                                         |              
3d4.(5D<0>).4f         | 2[3]*  |  5/2 |    6 |        13.0334718    |          0.0000003   |          |                                         |       L18847
                       |        |  7/2 |    8 |        13.0398421    |          0.0000003   |          |                                         |       L18847
                       |        |      |      |                      |                      |          |                                         |              
3d4.(3H).4d            | a 2K   | 13/2 |   14 |        13.0338184    |          0.0000003   |          |                                         |       L18847
                       |        | 15/2 |   16 |        13.0537280    |          0.0000003   |          |                                         |       L18847
                       |        |      |      |                      |                      |          |                                         |              
3d4.(5D<1>).4f         | 2[3]*  |  5/2 |    6 |        13.0387324    |          0.0000003   |          |                                         |       L18847
                       |        |  7/2 |    8 |        13.0428015    |          0.0000003   |          |                                         |       L18847
                       |        |      |      |                      |                      |          |                                         |              
3d4.(a 3F).4d          | g 4H   |  7/2 |    8 |        13.0430123    |          0.0000003   |          |                                         |       L18847
                       |        |  9/2 |   10 |        13.0499945    |          0.0000003   |          |                                         |       L18847
                       |        | 11/2 |   12 |        13.0602367    |          0.0000003   |          |                                         |       L18847
                       |        | 13/2 |   14 |        13.0721937    |          0.0000003   |          |                                         |       L18847
                       |        |      |      |                      |                      |          |                                         |              
3d4.(3H).4d            | g 4G   |  5/2 |    6 |        13.0490346    |          0.0000004   |          |                                         |       L18847
                       |        |  7/2 |    8 |        13.0529296    |          0.0000003   |          |                                         |       L18847
                       |        |  9/2 |   10 |        13.0636574    |          0.0000003   |          |                                         |       L18847
                       |        | 11/2 |   12 |        13.0708283    |          0.0000003   |          |                                         |       L18847
                       |        |      |      |                      |                      |          |                                         |              
3d4.(5D<1>).4f         | 2[4]*  |  9/2 |   10 |        13.0510015    |          0.0000003   |          |                                         |       L18847
                       |        |  7/2 |    8 |        13.0533640    |          0.0000003   |          |                                         |       L18847
                       |        |      |      |                      |                      |          |                                         |              
3d4.(5D<1>).4f         | 2[2]*  |  3/2 |    4 |        13.0534826    |          0.0000003   |          |                                         |       L18847
                       |        |  5/2 |    6 |        13.0544392    |          0.0000003   |          |                                         |       L18847
                       |        |      |      |                      |                      |          |                                         |              
3d4.(3H).4d            | 2H     |  9/2 |   10 |        13.0601522    |          0.0000004   |          |                                         |       L18847
                       |        | 11/2 |   12 |        13.0741849    |          0.0000003   |          |                                         |       L18847
                       |        |      |      |                      |                      |          |                                         |              
3d4.(5D<2>).4f         | 2[5]*  | 11/2 |   12 |        13.0639454    |          0.0000003   |          |                                         |       L18847
                       |        |  9/2 |   10 |        13.0687909    |          0.0000003   |          |                                         |       L18847
                       |        |      |      |                      |                      |          |                                         |              
3d4.(5D<2>).4f         | 2[1]*  |  1/2 |    2 |        13.0669929    |          0.0000005   |          |                                         |       L18847
                       |        |  3/2 |    4 |        13.0690229    |          0.0000003   |          |                                         |       L18847
                       |        |      |      |                      |                      |          |                                         |              
3d4.(5D<2>).4f         | 2[4]*  |  9/2 |   10 |        13.0677043    |          0.0000003   |          |                                         |       L18847
                       |        |  7/2 |    8 |        13.0704109    |          0.0000003   |          |                                         |       L18847
                       |        |      |      |                      |                      |          |                                         |              
3d4.(a 3P).4d          | 2D     |  3/2 |    4 |        13.0722710    |          0.0000005   |          |                                         |       L18847
                       |        |  5/2 |    6 |        13.0932562    |          0.0000005   |          |                                         |       L18847
                       |        |      |      |                      |                      |          |                                         |              
3d4.(5D<2>).4f         | 2[3]*  |  5/2 |    6 |        13.0726815    |          0.0000005   |          |                                         |       L18847
                       |        |  7/2 |    8 |        13.0812653    |          0.0000003   |          |                                         |       L18847
                       |        |      |      |                      |                      |          |                                         |              
3d4.(5D<2>).4f         | 2[2]*  |  3/2 |    4 |        13.0745009    |          0.0000003   |          |                                         |       L18847
                       |        |  5/2 |    6 |        13.0843144    |          0.0000003   |          |                                         |       L18847
                       |        |      |      |                      |                      |          |                                         |              
3d4.(5D<3>).4f         | 2[6]*  | 13/2 |   14 |        13.0813185    |          0.0000003   |          |                                         |       L18847
                       |        | 11/2 |   12 |        13.0877072    |          0.0000003   |          |                                         |       L18847
                       |        |      |      |                      |                      |          |                                         |              
3d4.(5D<3>).4f         | 2[1]*  |  1/2 |    2 |        13.0835263    |          0.0000004   |          |                                         |       L18847
                       |        |  3/2 |    4 |        13.0898963    |          0.0000003   |          |                                         |       L18847
                       |        |      |      |                      |                      |          |                                         |              
3d4.(5D<3>).4f         | 2[0]*  |  1/2 |    2 |        13.0858710    |          0.0000003   |          |                                         |       L18847
                       |        |      |      |                      |                      |          |                                         |              
3d4.(a 3F).4d          | 4D     |  1/2 |    2 |        13.0870887    |          0.0000009   |          |                                         |       L18847
                       |        |  3/2 |    4 |        13.0976230    |          0.0000003   |          |                                         |       L18847
                       |        |  5/2 |    6 |        13.1090520    |          0.0000003   |          |                                         |       L18847
                       |        |  7/2 |    8 |        13.1156357    |          0.0000003   |          |                                         |       L18847
                       |        |      |      |                      |                      |          |                                         |              
3d4.(5D<3>).4f         | 2[2]*  |  5/2 |    6 |        13.0921449    |          0.0000003   |          |                                         |       L18847
                       |        |  3/2 |    4 |        13.0940077    |          0.0000003   |          |                                         |       L18847
                       |        |      |      |                      |                      |          |                                         |              
3d4.(5D<3>).4f         | 2[3]*  |  7/2 |    8 |        13.0938930    |          0.0000003   |          |                                         |       L18847
                       |        |  5/2 |    6 |        13.1023387    |          0.0000003   |          |                                         |       L18847
                       |        |      |      |                      |                      |          |                                         |              
3d4.(5D<3>).4f         | 2[4]*  |  9/2 |   10 |        13.0956474    |          0.0000003   |          |                                         |       L18847
                       |        |  7/2 |    8 |        13.1081862    |          0.0000003   |          |                                         |       L18847
                       |        |      |      |                      |                      |          |                                         |              
3d4.(5D<3>).4f         | 2[5]*  | 11/2 |   12 |        13.0975321    |          0.0000003   |          |                                         |       L18847
                       |        |  9/2 |   10 |        13.1262488    |          0.0000003   |          |                                         |       L18847
                       |        |      |      |                      |                      |          |                                         |              
3d4.(5D<4>).4f         | 2[1]*  |  1/2 |    2 |        13.1027474    |          0.0000004   |          |                                         |       L18847
                       |        |  3/2 |    4 |        13.1047645    |          0.0000003   |          |                                         |       L18847
                       |        |      |      |                      |                      |          |                                         |              
3d4.(5D<4>).4f         | 2[7]*  | 15/2 |   16 |        13.1029757    |          0.0000003   |          |                                         |       L18847
                       |        | 13/2 |   14 |        13.1104050    |          0.0000003   |          |                                         |       L18847
                       |        |      |      |                      |                      |          |                                         |              
3d4.(5D<4>).4f         | 2[2]*  |  5/2 |    6 |        13.1131769    |          0.0000003   |          |                                         |       L18847
                       |        |  3/2 |    4 |        13.1178658    |          0.0000003   |          |                                         |       L18847
                       |        |      |      |                      |                      |          |                                         |              
3d4.(5D<4>).4f         | 2[4]*  |  9/2 |   10 |        13.1162822    |          0.0000003   |          |                                         |       L18847
                       |        |  7/2 |    8 |        13.1405325    |          0.0000003   |          |                                         |       L18847
                       |        |      |      |                      |                      |          |                                         |              
3d4.(a 3F).4d          | 4F     |  5/2 |    6 |        13.1183986    |          0.0000004   |          |                                         |       L18847
                       |        |  3/2 |    4 |        13.1193301    |          0.0000003   |          |                                         |       L18847
                       |        |  7/2 |    8 |        13.1257605    |          0.0000003   |          |                                         |       L18847
                       |        |  9/2 |   10 |        13.1374461    |          0.0000003   |          |                                         |       L18847
                       |        |      |      |                      |                      |          |                                         |              
3d4.(5D<4>).4f         | 2[3]*  |  7/2 |    8 |        13.1204750    |          0.0000003   |          |                                         |       L18847
                       |        |  5/2 |    6 |        13.1302937    |          0.0000003   |          |                                         |       L18847
                       |        |      |      |                      |                      |          |                                         |              
3d4.(5D<4>).4f         | 2[6]*  | 13/2 |   14 |        13.1293686    |          0.0000003   |          |                                         |       L18847
                       |        | 11/2 |   12 |        13.1463092    |          0.0000003   |          |                                         |       L18847
                       |        |      |      |                      |                      |          |                                         |              
3d4.(5D<4>).4f         | 2[5]*  | 11/2 |   12 |        13.1296803    |          0.0000003   |          |                                         |       L18847
                       |        |  9/2 |   10 |        13.1479615    |          0.0000003   |          |                                         |       L18847
                       |        |      |      |                      |                      |          |                                         |              
3d4.(a 3F).4d          | 4G     |  5/2 |    6 |        13.1328327    |          0.0000003   |          |                                         |       L18847
                       |        |  7/2 |    8 |        13.1461574    |          0.0000003   |          |                                         |       L18847
                       |        |  9/2 |   10 |        13.1607658    |          0.0000003   |          |                                         |       L18847
                       |        | 11/2 |   12 |        13.1787066    |          0.0000003   |          |                                         |       L18847
                       |        |      |      |                      |                      |          |                                         |              
3d4.(5D).6s            | 4D     |  1/2 |    2 |        13.1328328    |          0.0000004   |          |                                         |       L18847
                       |        |  3/2 |    4 |        13.1399009    |          0.0000003   |          |                                         |       L18847
                       |        |  5/2 |    6 |        13.1541790    |          0.0000003   |          |                                         |       L18847
                       |        |  7/2 |    8 |        13.1764423    |          0.0000003   |          |                                         |       L18847
                       |        |      |      |                      |                      |          |                                         |              
3d4.(3H).4d            | f 2I   | 11/2 |   12 |        13.1603313    |          0.0000003   |          |                                         |       L18847
                       |        | 13/2 |   14 |        13.1848386    |          0.0000003   |          |                                         |       L18847
                       |        |      |      |                      |                      |          |                                         |              
3d3.(2H).4s.4p.(3P*)   | t 2H*  | 11/2 |   12 |        13.162539     |          0.000006    |          |                                         |       L18847
                       |        |  9/2 |   10 |        13.1628247    |          0.0000015   |          |                                         |       L18847
                       |        |      |      |                      |                      |          |                                         |              
3d4.(a 3F).4d          | 2P     |  3/2 |    4 |        13.1924654    |          0.0000009   |          |                                         |       L18847
                       |        |  1/2 |    2 |        13.2060902    |          0.0000007   |          |                                         |       L18847
                       |        |      |      |                      |                      |          |                                         |              
3d4.(a 3F).4d          | 2F     |  5/2 |    6 |        13.2087173    |          0.0000006   |          |                                         |       L18847
                       |        |  7/2 |    8 |        13.2279463    |          0.0000005   |          |                                         |       L18847
                       |        |      |      |                      |                      |          |                                         |              
3d4.(5D).5d            | 4P     |  3/2 |    4 |        13.2200833    |          0.0000004   |          |                                         |       L18847
                       |        |  5/2 |    6 |        13.2319106    |          0.0000003   |          |                                         |       L18847
                       |        |      |      |                      |                      |          |                                         |              
3d3.(2H).4s.4p.(3P*)   | r 4G*  |  5/2 |    6 |        13.231499     |          0.000012    |          |                                         |       L18847
                       |        |  7/2 |    8 |        13.2389254    |          0.0000003   |          |                                         |       L18847
                       |        |  9/2 |   10 |        13.2405154    |          0.0000025   |          |                                         |       L18847
                       |        | 11/2 |   12 |        13.2449032    |          0.0000010   |          |                                         |       L18847
                       |        |      |      |                      |                      |          |                                         |              
3d3.(4P).4s.4p.(3P*)   | w 4S*  |  3/2 |    4 |        13.2323479    |          0.0000010   |          |                                         |       L18847
                       |        |      |      |                      |                      |          |                                         |              
3d4.(a 3F).4d          | i 2G   |  7/2 |    8 |        13.2495422    |          0.0000005   |          |                                         |       L18847
                       |        |  9/2 |   10 |        13.2568872    |          0.0000003   |          |                                         |       L18847
                       |        |      |      |                      |                      |          |                                         |              
3d4.(5D).5d            | 6G     |  3/2 |    4 |        13.2510793    |          0.0000003   |          |                                         |       L18847
                       |        |  5/2 |    6 |        13.2575531    |          0.0000003   |          |                                         |       L18847
                       |        |  7/2 |    8 |        13.2670841    |          0.0000003   |          |                                         |       L18847
                       |        |  9/2 |   10 |        13.2801657    |          0.0000003   |          |                                         |       L18847
                       |        | 11/2 |   12 |        13.2969074    |          0.0000003   |          |                                         |       L18847
                       |        | 13/2 |   14 |        13.3173943    |          0.0000003   |          |                                         |       L18847
                       |        |      |      |                      |                      |          |                                         |              
3d4.(5D).5d            | 4S     |  3/2 |    4 |        13.2569846    |          0.0000003   |          |                                         |       L18847
                       |        |      |      |                      |                      |          |                                         |              
3d3.(a 2D).4s.4p.(3P*) | o 2F*  |  5/2 |    6 |        13.2690544    |          0.0000009   |          |                                         |       L18847
                       |        |  7/2 |    8 |        13.2852824    |          0.0000025   |          |                                         |       L18847
                       |        |      |      |                      |                      |          |                                         |              
3d4.(5D).5d            | 6P     |  5/2 |    6 |        13.2694393    |          0.0000003   |          |                                         |       L18847
                       |        |  3/2 |    4 |        13.2733109    |          0.0000003   |          |                                         |       L18847
                       |        |  7/2 |    8 |        13.2805334    |          0.0000003   |          |                                         |       L18847
                       |        |      |      |                      |                      |          |                                         |              
3d4.(a 3F).4d          | 2H     |  9/2 |   10 |        13.2849866    |          0.0000003   |          |                                         |       L18847
                       |        | 11/2 |   12 |        13.3071182    |          0.0000003   |          |                                         |       L18847
                       |        |      |      |                      |                      |          |                                         |              
3d3.(4P).4s.4p.(3P*)   | q 2D*  |  3/2 |    4 |        13.2926384    |          0.0000025   |          |                                         |       L18847
                       |        |  5/2 |    6 |        13.3103818    |          0.0000022   |          |                                         |       L18847
                       |        |      |      |                      |                      |          |                                         |              
3d4.(5D).5d            | 6F     |  3/2 |    4 |        13.2985223    |          0.0000003   |          |                                         |       L18847
                       |        |  5/2 |    6 |        13.3046602    |          0.0000003   |          |                                         |       L18847
                       |        |  7/2 |    8 |        13.3141866    |          0.0000003   |          |                                         |       L18847
                       |        |  9/2 |   10 |        13.3227815    |          0.0000003   |          |                                         |       L18847
                       |        | 11/2 |   12 |        13.3532567    |          0.0000003   |          |                                         |       L18847
                       |        |      |      |                      |                      |          |                                         |              
3d4.(a 3P).4d          | 2F     |  5/2 |    6 |        13.3001995    |          0.0000005   |          |                                         |       L18847
                       |        |  7/2 |    8 |        13.3404611    |          0.0000003   |          |                                         |       L18847
                       |        |      |      |                      |                      |          |                                         |              
3d4.(5D).5d            | 6D     |  1/2 |    2 |        13.3062657    |          0.0000003   |          |                                         |       L18847
                       |        |  3/2 |    4 |        13.3177161    |          0.0000003   |          |                                         |       L18847
                       |        |  5/2 |    6 |        13.3307037    |          0.0000003   |          |                                         |       L18847
                       |        |  7/2 |    8 |        13.3440895    |          0.0000003   |          |                                         |       L18847
                       |        |  9/2 |   10 |        13.3526338    |          0.0000003   |          |                                         |       L18847
                       |        |      |      |                      |                      |          |                                         |              
3d4.(3G).4d            | 4G     |  5/2 |    6 |        13.3159995    |          0.0000003   |          |                                         |       L18847
                       |        |  7/2 |    8 |        13.3283440    |          0.0000003   |          |                                         |       L18847
                       |        |  9/2 |   10 |        13.3446947    |          0.0000003   |          |                                         |       L18847
                       |        | 11/2 |   12 |        13.3647646    |          0.0000003   |          |                                         |       L18847
                       |        |      |      |                      |                      |          |                                         |              
3d4.(5D).5d            | 4F     |  3/2 |    4 |        13.3303729    |          0.0000003   |          |                                         |       L18847
                       |        |  5/2 |    6 |        13.3564177    |          0.0000003   |          |                                         |       L18847
                       |        |  7/2 |    8 |        13.3717642    |          0.0000003   |          |                                         |       L18847
                       |        |  9/2 |   10 |        13.3838456    |          0.0000003   |          |                                         |       L18847
                       |        |      |      |                      |                      |          |                                         |              
3d4.(5D).5d            | 4D     |  5/2 |    6 |        13.3404030    |          0.0000003   |          |                                         |       L18847
                       |        |  7/2 |    8 |        13.3551145    |          0.0000003   |          |                                         |       L18847
                       |        |      |      |                      |                      |          |                                         |              
3d4.(3G).4d            | g 4I   |  9/2 |   10 |        13.3539339    |          0.0000003   |          |                                         |       L18847
                       |        | 11/2 |   12 |        13.3606245    |          0.0000003   |          |                                         |       L18847
                       |        | 13/2 |   14 |        13.3712822    |          0.0000003   |          |                                         |       L18847
                       |        | 15/2 |   16 |        13.3880261    |          0.0000003   |          |                                         |       L18847
                       |        |      |      |                      |                      |          |                                         |              
3d3.(2H).4s.4p.(3P*)   | q 2G*  |  9/2 |   10 |        13.3579617    |          0.0000015   |          |                                         |       L18847
                       |        |  7/2 |    8 |        13.3801934    |          0.0000017   |          |                                         |       L18847
                       |        |      |      |                      |                      |          |                                         |              
3d4.(3G).4d            | h 4H   |  7/2 |    8 |        13.3691549    |          0.0000003   |          |                                         |       L18847
                       |        |  9/2 |   10 |        13.3806790    |          0.0000003   |          |                                         |       L18847
                       |        | 11/2 |   12 |        13.3925228    |          0.0000003   |          |                                         |       L18847
                       |        | 13/2 |   14 |        13.4031819    |          0.0000003   |          |                                         |       L18847
                       |        |      |      |                      |                      |          |                                         |              
3d3.(2H).4s.4p.(3P*)   | x 2I*  | 11/2 |   12 |        13.371714     |          0.000011    |          |                                         |       L18847
                       |        | 13/2 |   14 |        13.394122     |          0.000011    |          |                                         |       L18847
                       |        |      |      |                      |                      |          |                                         |              
3d4.(a 3F).4d          | 2D     |  5/2 |    6 |        13.3888361    |          0.0000004   |          |                                         |       L18847
                       |        |      |      |                      |                      |          |                                         |              
3d4.(3D).5s            | 4D     |  5/2 |    6 |        13.4560709    |          0.0000003   |          |                                         |       L18847
                       |        |      |      |                      |                      |          |                                         |              
3d4.(3G).4d            | 2I     | 11/2 |   12 |        13.4855783    |          0.0000003   |          |                                         |       L18847
                       |        | 13/2 |   14 |        13.5431278    |          0.0000003   |          |                                         |       L18847
                       |        |      |      |                      |                      |          |                                         |              
3d4.(1I).5s            | 2I     | 13/2 |   14 |        13.5053679    |          0.0000004   |          |                                         |       L18847
                       |        | 11/2 |   12 |        13.5312726    |          0.0000003   |          |                                         |       L18847
                       |        |      |      |                      |                      |          |                                         |              
3d4.(3G).4d            | 2F     |  7/2 |    8 |        13.5257261    |          0.0000004   |          |                                         |       L18847
                       |        |      |      |                      |                      |          |                                         |              
3d4.(3G).4d            | 2H     |  9/2 |   10 |        13.5278750    |          0.0000004   |          |                                         |       L18847
                       |        | 11/2 |   12 |        13.5391727    |          0.0000006   |          |                                         |       L18847
                       |        |      |      |                      |                      |          |                                         |              
3d4.(3D).5s            | 2D     |  5/2 |    6 |        13.5564974    |          0.0000003   |          |                                         |       L18847
                       |        |  3/2 |    4 |        13.5653107    |          0.0000005   |          |                                         |       L18847
                       |        |      |      |                      |                      |          |                                         |              
3d4.(5D).5d            | 6S     |  5/2 |    6 |        13.5631797    |          0.0000003   |          |                                         |       L18847
                       |        |      |      |                      |                      |          |                                         |              
3d4.(a 3F).5d          | 4P     |  3/2 |    4 |        13.5696097    |          0.0000004   |          |                                         |       L18847
                       |        |  5/2 |    6 |        13.5710509    |          0.0000003   |          |                                         |       L18847
                       |        |  1/2 |    2 |        13.5745353    |          0.0000006   |          |                                         |       L18847
                       |        |      |      |                      |                      |          |                                         |              
3d4.(5D).6p            | 6F*    |  1/2 |    2 |        13.5843156    |          0.0000003   |          |                                         |       L18847
                       |        |  3/2 |    4 |        13.5900524    |          0.0000003   |          |                                         |       L18847
                       |        |  5/2 |    6 |        13.6003606    |          0.0000003   |          |                                         |       L18847
                       |        |  7/2 |    8 |        13.6149517    |          0.0000003   |          |                                         |       L18847
                       |        |  9/2 |   10 |        13.6340017    |          0.0000003   |          |                                         |       L18847
                       |        | 11/2 |   12 |        13.6573522    |          0.0000003   |          |                                         |       L18847
                       |        |      |      |                      |                      |          |                                         |              
3d4.(5D).6p            | 4P*    |  3/2 |    4 |        13.5962732    |          0.0000003   |          |                                         |       L18847
                       |        |  5/2 |    6 |        13.6350348    |          0.0000003   |          |                                         |       L18847
                       |        |      |      |                      |                      |          |                                         |              
3d4.(3G).4d            | 4D     |  1/2 |    2 |        13.5998411    |          0.0000006   |          |                                         |       L18847
                       |        |  3/2 |    4 |        13.6210866    |          0.0000006   |          |                                         |       L18847
                       |        |  5/2 |    6 |        13.6355442    |          0.0000003   |          |                                         |       L18847
                       |        |  7/2 |    8 |        13.6470960    |          0.0000003   |          |                                         |       L18847
                       |        |      |      |                      |                      |          |                                         |              
3d4.(3G).4d            | 4F     |  3/2 |    4 |        13.6030051    |          0.0000003   |          |                                         |       L18847
                       |        |  5/2 |    6 |        13.6091299    |          0.0000004   |          |                                         |       L18847
                       |        |  7/2 |    8 |        13.6188060    |          0.0000003   |          |                                         |       L18847
                       |        |  9/2 |   10 |        13.6437123    |          0.0000003   |          |                                         |       L18847
                       |        |      |      |                      |                      |          |                                         |              
3d4.(5D).6p            | 6P*    |  3/2 |    4 |        13.6100289    |          0.0000003   |          |                                         |       L18847
                       |        |  5/2 |    6 |        13.6215086    |          0.0000003   |          |                                         |       L18847
                       |        |  7/2 |    8 |        13.6502935    |          0.0000003   |          |                                         |       L18847
                       |        |      |      |                      |                      |          |                                         |              
3d3.(a 2D).4s.4p.(3P*) | p 2D*  |  3/2 |    4 |        13.6276573    |          0.0000003   |          |                                         |       L18847
                       |        |  5/2 |    6 |        13.631240     |          0.000004    |          |                                         |       L18847
                       |        |      |      |                      |                      |          |                                         |              
3d4.(5D).6p            | 6D*    |  1/2 |    2 |        13.6287628    |          0.0000003   |          |                                         |       L18847
                       |        |  3/2 |    4 |        13.6391920    |          0.0000003   |          |                                         |       L18847
                       |        |  5/2 |    6 |        13.6553952    |          0.0000003   |          |                                         |       L18847
                       |        |  7/2 |    8 |        13.6719947    |          0.0000003   |          |                                         |       L18847
                       |        |  9/2 |   10 |        13.6860863    |          0.0000003   |          |                                         |       L18847
                       |        |      |      |                      |                      |          |                                         |              
3d4.(5D).5d            | 4G     |  5/2 |    6 |        13.6748771    |          0.0000003   |          |                                         |       L18847
                       |        |  7/2 |    8 |        13.6799478    |          0.0000003   |          |                                         |       L18847
                       |        |  9/2 |   10 |        13.6843264    |          0.0000003   |          |                                         |       L18847
                       |        | 11/2 |   12 |        13.6850066    |          0.0000003   |          |                                         |       L18847
                       |        |      |      |                      |                      |          |                                         |              
3d4.(5D).6p            | 4F*    |  5/2 |    6 |        13.6773176    |          0.0000003   |          |                                         |       L18847
                       |        |  7/2 |    8 |        13.6966950    |          0.0000003   |          |                                         |       L18847
                       |        |  9/2 |   10 |        13.7207692    |          0.0000003   |          |                                         |       L18847
                       |        |      |      |                      |                      |          |                                         |              
3d4.(5D).6p            | 4D*    |  3/2 |    4 |        13.7537711    |          0.0000003   |          |                                         |       L18847
                       |        |  5/2 |    6 |        13.7724502    |          0.0000003   |          |                                         |       L18847
                       |        |  7/2 |    8 |        13.7956161    |          0.0000003   |          |                                         |       L18847
                       |        |      |      |                      |                      |          |                                         |              
3d4.(a 1G).4d          | 2H     | 11/2 |   12 |        13.9518360    |          0.0000003   |          |                                         |       L18847
                       |        |  9/2 |   10 |        13.9530490    |          0.0000006   |          |                                         |       L18847
                       |        |      |      |                      |                      |          |                                         |              
3d4.(1I).4d            | 2K     | 13/2 |   14 |        13.9930277    |          0.0000007   |          |                                         |       L18847
