-----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
Spectrum  |      Observed       |   Unc.    |        Ritz         |   Unc.    |            Rel. |     Aki     | Acc. |           Ei           Ek         |         Lower level          |              Upper level               |  gi   gk  |Type|                   TP  |             Line  |
          |     Wavelength      |    (nm)   |     Wavelength      |    (nm)   |            Int. |   (s^-1)    |      |          (eV)         (eV)        |------------------------------|----------------------------------------|           |    |                  Ref. |             Ref.  |
          |      Air (nm)       |           |      Air (nm)       |           |                 |             |      |                                   | Conf.           | Term | J   | Conf.                 | Term    | J    |           |    |                       |                   |
          |                     |           |                     |           |                 |             |      |                                   |                 |      |     |                       |         |      |           |    |                       |                   |
C IV      |                     |           |         1500.24     |  0.10     |                 | 2.85e+06    | B    |  [60.95693]      -   [61.78314]   | 1s2.8s          | 2S   | 1/2 | 1s2.9p                | 2P*     | 1/2  |   2 - 2   |    |               T3225LS |                   |
C I       |                     |           |         1501.791    |  0.004    |                 | 6.e+03      | D    |    9.70715832    -    10.532508   | 2s2.2p.3d       | 3D*  | 1   | 2s2.2p.5p             | 3D      | 2    |   3 - 5   |    |               T5520LS |                   |
C I       |                     |           |         1503.643    |  0.005    |                 | 1.7e+05     | C    |   10.05574629    -    10.880080   | 2s2.2p.4p       | 3S   | 1   | 2s2.2p.7s             | 3P*     | 2    |   3 - 5   |    |               T5520LS |                   |
C I       |                     |           |         1504.986    |  0.004    |                 | 2.8e+04     | D    |    9.70891067    -    10.532508   | 2s2.2p.3d       | 3D*  | 2   | 2s2.2p.5p             | 3D      | 2    |   5 - 5   |    |               T5520LS |                   |
C I       |                     |           |         1505.193    |  0.004    |                 | 3.0e+04     | D    |    9.70715832    -    10.5306427  | 2s2.2p.3d       | 3D*  | 1   | 2s2.2p.5p             | 3D      | 1    |   3 - 3   |    |               T5520LS |                   |
          |                     |           |                     |           |                 |             |      |                                   |                 |      |     |                       |         |      |           |    |                       |                   |
C I       |                     |           |         1507.396    |  0.004    |                 | 6.e+03      | D    |    9.71022735    -    10.532508   | 2s2.2p.3d       | 3D*  | 3   | 2s2.2p.5p             | 3D      | 2    |   7 - 5   |    |               T5520LS |                   |
C I       |                     |           |         1508.403    |  0.004    |                 | 1.0e+04     | D    |    9.70891067    -    10.5306427  | 2s2.2p.3d       | 3D*  | 2   | 2s2.2p.5p             | 3D      | 1    |   5 - 3   |    |               T5520LS |                   |
C I       |                     |           |         1511.641    |  0.003    |                 | 1.7e+05     | C    |   10.05574629    -    10.8757181  | 2s2.2p.4p       | 3S   | 1   | 2s2.2p.7s             | 3P*     | 1    |   3 - 3   |    |               T5520LS |                   |
C I       |                     |           |         1513.287    |  0.005    |                 | 1.7e+05     | C    |   10.05574629    -    10.874826   | 2s2.2p.4p       | 3S   | 1   | 2s2.2p.7s             | 3P*     | 0    |   3 - 1   |    |               T5520LS |                   |
C III     |                     |           |         1523.13     |  0.10     |                 | 3.28e+06    | B    |   44.268481      -    45.0823     | 1s2.2s.6p       | 3P*  | 0   | 1s2.2s.7s             | 3S      | 1    |   1 - 3   |    |               T5633LS |                   |
          |                     |           |                     |           |                 |             |      |                                   |                 |      |     |                       |         |      |           |    |                       |                   |
C III     |                     |           |         1523.32     |  0.10     |                 | 9.84e+06    | B    |   44.268579      -    45.0823     | 1s2.2s.6p       | 3P*  | 1   | 1s2.2s.7s             | 3S      | 1    |   3 - 3   |    |               T5633LS |                   |
C III     |                     |           |         1523.56     |  0.10     |                 | 1.64e+07    | B    |   44.268710      -    45.0823     | 1s2.2s.6p       | 3P*  | 2   | 1s2.2s.7s             | 3S      | 1    |   5 - 3   |    |               T5633LS |                   |
C I       |                     |           |         1530.301    |  0.007    |                 | 9.e+04      | D    |   10.08128582    -    10.891259   | 2s2.2p.4p       | 3P   | 0   | 2s2.2p.6d             | 3P*     | 1    |   1 - 3   |    |               T5520LS |                   |
C I       |                     |           |         1533.5      |  0.4      |                 | 2.7e+05     | D    |   10.08311538    -    10.89140    | 2s2.2p.4p       | 3P   | 1   | 2s2.2p.6d             | 3P*     | 0    |   3 - 1   |    |               T5520LS |                   |
C I       |                     |           |         1533.766    |  0.007    |                 | 7.e+04      | D    |   10.08311538    -    10.891259   | 2s2.2p.4p       | 3P   | 1   | 2s2.2p.6d             | 3P*     | 1    |   3 - 3   |    |               T5520LS |                   |
          |                     |           |                     |           |                 |             |      |                                   |                 |      |     |                       |         |      |           |    |                       |                   |
C I       |         1534.299    |  0.007    |         1534.29540  |  0.00007  |          5700bl |             |      |    9.33030700    -    10.13817181 | 2s.2p3          | 3P*  | 1   | 2s2.2p.4p             | 1D      | 2    |   3 - 5   |    |                       |        L9405c186  |
C I       |                     |           |         1535.4024   |  0.0004   |                 | 1.1e+05     | C    |    9.71295895    -    10.52024129 | 2s2.2p.4s       | 1P*  | 1   | 2s2.2p.5p             | 1P      | 1    |   3 - 3   |    |                 T5520 |                   |
C I       |                     |           |         1536.444    |  0.004    |                 | 7.e+04      | D    |   10.08311538    -    10.889850   | 2s2.2p.4p       | 3P   | 1   | 2s2.2p.6d             | 3P*     | 2    |   3 - 5   |    |               T5520LS |                   |
C I       |                     |           |         1538.071    |  0.007    |                 | 1.1e+05     | D    |   10.08537735    -    10.891259   | 2s2.2p.4p       | 3P   | 2   | 2s2.2p.6d             | 3P*     | 1    |   5 - 3   |    |               T5520LS |                   |
C I       |                     |           |         1540.764    |  0.004    |                 | 2.0e+05     | D    |   10.08537735    -    10.889850   | 2s2.2p.4p       | 3P   | 2   | 2s2.2p.6d             | 3P*     | 2    |   5 - 5   |    |               T5520LS |                   |
          |                     |           |                     |           |                 |             |      |                                   |                 |      |     |                       |         |      |           |    |                       |                   |
C I       |                     |           |         1550.613    |  0.005    |                 | 5.e+04      | D    |   10.08311538    -    10.882479   | 2s2.2p.4p       | 3P   | 1   | 2s2.2p.6d             | 3D*     | 2    |   3 - 5   |    |               T5520LS |                   |
C I       |                     |           |         1554.030    |  0.007    |                 | 7.e+04      | D    |   10.08537735    -    10.882983   | 2s2.2p.4p       | 3P   | 2   | 2s2.2p.6d             | 3D*     | 3    |   5 - 7   |    |               T5520LS |                   |
C I       |                     |           |         1555.013    |  0.005    |                 | 1.6e+04     | D    |   10.08537735    -    10.882479   | 2s2.2p.4p       | 3P   | 2   | 2s2.2p.6d             | 3D*     | 2    |   5 - 5   |    |               T5520LS |                   |
C I       |                     |           |         1555.280    |  0.005    |                 | 4.3e+04     | D    |   10.08311538    -    10.880080   | 2s2.2p.4p       | 3P   | 1   | 2s2.2p.7s             | 3P*     | 2    |   3 - 5   |    |               T5520LS |                   |
C I       |                     |           |         1556.17     |  0.03     |                 | 3.6e+04     | D    |   10.08128582    -    10.877794   | 2s2.2p.4p       | 3P   | 0   | 2s2.2p.6d             | 3D*     | 1    |   1 - 3   |    |               T5520LS |                   |
          |                     |           |                     |           |                 |             |      |                                   |                 |      |     |                       |         |      |           |    |                       |                   |
C I       |                     |           |         1559.707    |  0.005    |                 | 1.3e+05     | D    |   10.08537735    -    10.880080   | 2s2.2p.4p       | 3P   | 2   | 2s2.2p.7s             | 3P*     | 2    |   5 - 5   |    |               T5520LS |                   |
C I       |                     |           |         1559.75     |  0.03     |                 | 2.7e+04     | D    |   10.08311538    -    10.877794   | 2s2.2p.4p       | 3P   | 1   | 2s2.2p.6d             | 3D*     | 1    |   3 - 3   |    |               T5520LS |                   |
C I       |                     |           |         1560.238    |  0.004    |                 | 6.e+04      | D    |   10.08128582    -    10.8757181  | 2s2.2p.4p       | 3P   | 0   | 2s2.2p.7s             | 3P*     | 1    |   1 - 3   |    |               T5520LS |                   |
C I       |                     |           |         1563.839    |  0.004    |                 | 4.2e+04     | D    |   10.08311538    -    10.8757181  | 2s2.2p.4p       | 3P   | 1   | 2s2.2p.7s             | 3P*     | 1    |   3 - 3   |    |               T5520LS |                   |
C I       |                     |           |         1564.21     |  0.03     |                 | 1.8e+03     | D    |   10.08537735    -    10.877794   | 2s2.2p.4p       | 3P   | 2   | 2s2.2p.6d             | 3D*     | 1    |   5 - 3   |    |               T5520LS |                   |
          |                     |           |                     |           |                 |             |      |                                   |                 |      |     |                       |         |      |           |    |                       |                   |
C I       |                     |           |         1565.211    |  0.007    |                 | 2.5e+04     | D    |   10.19792594    -    10.989834   | 2s2.2p.4p       | 1S   | 0   | 2s2.2p.(2P*<3/2>).7d  | 2[3/2]* | 1    |   1 - 3   |    |                 T5520 |                   |
C I       |                     |           |         1565.601    |  0.006    |                 | 1.7e+05     | D    |   10.08311538    -    10.874826   | 2s2.2p.4p       | 3P   | 1   | 2s2.2p.7s             | 3P*     | 0    |   3 - 1   |    |               T5520LS |                   |
C I       |                     |           |         1568.315    |  0.004    |                 | 7.e+04      | D    |   10.08537735    -    10.8757181  | 2s2.2p.4p       | 3P   | 2   | 2s2.2p.7s             | 3P*     | 1    |   5 - 3   |    |               T5520LS |                   |
C I       |         1572.73506  |  0.00020  |         1572.73529  |  0.00007  |           32000 | 1.1e+06     | C    |    9.63107176    -    10.41919123 | 2s2.2p.3d       | 1D*  | 2   | 2s2.2p.(2P*<3/2>).4f  | 2[3/2]  | 2    |   5 - 5   |    |                 T6070 |       L12175c183  |
C I       |         1578.44994  |  0.00017  |         1578.45012  |  0.00008  |           31000 | 1.4e+06     | C    |    9.63107176    -    10.41633783 | 2s2.2p.3d       | 1D*  | 2   | 2s2.2p.(2P*<3/2>).4f  | 2[5/2]  | 2    |   5 - 5   |    |                 T6070 |       L12175c183  |
          |                     |           |                     |           |                 |             |      |                                   |                 |      |     |                       |         |      |           |    |                       |                   |
C I       |         1578.4888   |  0.0003   |         1578.48896  |  0.00005  |           32000 | 7.1e+05     | C    |    9.63107176    -    10.41631850 | 2s2.2p.3d       | 1D*  | 2   | 2s2.2p.(2P*<3/2>).4f  | 2[5/2]  | 3    |   5 - 7   |    |                 T6070 |       L12175c183  |
C I       |         1585.26055  |  0.00018  |         1585.26037  |  0.00005  |          57000q | 2.1e+06     | C    |    9.63107176    -    10.41296434 | 2s2.2p.3d       | 1D*  | 2   | 2s2.2p.(2P*<3/2>).4f  | 2[7/2]  | 3    |   5 - 7   |    |                 T6070 |       L12175c183  |
C II      |                     |           |         1586.868    |  0.010    |                 | 2.46e+06    | B    |   22.041240      -    22.822340   | 2s.2p.(3P*).3s  | 2P*  | 1/2 | 2s2.6d                | 2D      | 3/2  |   2 - 4   |    |               T5109LS |                   |
C I       |                     |           |         1588.27398  |  0.00005  |               m |             |      |    8.85066275    -     9.63107176 | 2s2.2p.3p       | 3P   | 2   | 2s2.2p.3d             | 1D*     | 2    |   5 - 5   |    |                       |           L12175  |
C II      |                     |           |         1591.481    |  0.010    |                 | 2.93e+06    | B    |   22.043589      -    22.822426   | 2s.2p.(3P*).3s  | 2P*  | 3/2 | 2s2.6d                | 2D      | 5/2  |   4 - 6   |    |               T5109LS |                   |
          |                     |           |                     |           |                 |             |      |                                   |                 |      |     |                       |         |      |           |    |                       |                   |
C II      |                     |           |         1591.656    |  0.010    |                 | 4.88e+05    | B    |   22.043589      -    22.822340   | 2s.2p.(3P*).3s  | 2P*  | 3/2 | 2s2.6d                | 2D      | 3/2  |   4 - 4   |    |               T5109LS |                   |
C I       |         1600.4868   |  0.0003   |         1600.48711  |  0.00008  |         160000q | 6.4e+06     | C    |    9.63107176    -    10.40552557 | 2s2.2p.3d       | 1D*  | 2   | 2s2.2p.(2P*<1/2>).4f  | 2[7/2]  | 3    |   5 - 7   |    |                 T6070 |       L12175c183  |
C I       |                     |           |         1602.14163  |  0.00008  |                 | 2.5e+05     | C    |    9.63107176    -    10.40472579 | 2s2.2p.3d       | 1D*  | 2   | 2s2.2p.(2P*<1/2>).4f  | 2[5/2]  | 2    |   5 - 5   |    |                 T6070 |                   |
C I       |         1602.17002  |  0.00003  |         1602.170013 |  0.000027 |          150000 | 6.2e+06     | C    |    9.63107176    -    10.40471209 | 2s2.2p.3d       | 1D*  | 2   | 2s2.2p.(2P*<1/2>).4f  | 2[5/2]  | 3    |   5 - 7   |    |                 T6070 |       L12175c183  |
C III     |                     |           |         1622.12     |  0.10     |                 | 1.17e+07    | B    |   44.477214      -    45.2413     | 1s2.2s.6d       | 1D   | 2   | 1s2.2s.7p             | 1P*     | 1    |   5 - 3   |    |                 T5633 |                   |
          |                     |           |                     |           |                 |             |      |                                   |                 |      |     |                       |         |      |           |    |                       |                   |
C I       |         1633.3915   |  0.0003   |         1633.39113  |  0.00008  |           33000 | 6.1e+05     | C    |    9.00258374    -     9.76143649 | 2s2.2p.3p       | 1D   | 2   | 2s2.2p.3d             | 1P*     | 1    |   5 - 3   |    |           T6070,T4828 |       L12175c183  |
C I       |         1641.57315  |  0.00011  |         1641.57335  |  0.00007  |           35000 | 2.8e+05     | D    |    9.33030700    -    10.08537735 | 2s.2p3          | 3P*  | 1   | 2s2.2p.4p             | 3P      | 2    |   3 - 5   |    |                T6070n |       L12175c183  |
C I       |         1641.92173  |  0.00003  |         1641.921694 |  0.000026 |          120000 | 1.0e+06     | D    |    9.33046719    -    10.08537735 | 2s.2p3          | 3P*  | 2   | 2s2.2p.4p             | 3P      | 2    |   5 - 5   |    |                T6070n |       L12175c183  |
C I       |         1646.50579  |  0.00014  |         1646.50583  |  0.00008  |           24000 | 2.9e+05     | D    |    9.33030700    -    10.08311538 | 2s.2p3          | 3P*  | 1   | 2s2.2p.4p             | 3P      | 1    |   3 - 3   |    |                T6070n |       L12175c183  |
C I       |         1646.85606  |  0.00011  |         1646.85626  |  0.00005  |           44000 | 6.e+05      | D    |    9.33046719    -    10.08311538 | 2s.2p3          | 3P*  | 2   | 2s2.2p.4p             | 3P      | 1    |   5 - 3   |    |                T6070n |       L12175c183  |
          |                     |           |                     |           |                 |             |      |                                   |                 |      |     |                       |         |      |           |    |                       |                   |
C I       |         1647.09396  |  0.00011  |         1647.09391  |  0.00008  |           20000 | 3.7e+05     | D    |    9.33057579    -    10.08311538 | 2s.2p3          | 3P*  | 0   | 2s2.2p.4p             | 3P      | 1    |   1 - 3   |    |                T6070n |       L12175c183  |
C I       |                     |           |         1649.630    |  0.005    |                 | 1.2e+05     | C    |   10.13817181    -    10.889554   | 2s2.2p.4p       | 1D   | 2   | 2s2.2p.6d             | 1P*     | 1    |   5 - 3   |    |                 T5520 |                   |
C I       |         1650.51718  |  0.00011  |         1650.51710  |  0.00008  |           22000 | 1.3e+06     | D    |    9.33030700    -    10.08128582 | 2s.2p3          | 3P*  | 1   | 2s2.2p.4p             | 3P      | 0    |   3 - 1   |    |                T6070n |       L12175c183  |
C I       |                     |           |         1655.978    |  0.008    |                 | 2.0e+04     | D    |   10.13817181    -    10.886674   | 2s2.2p.4p       | 1D   | 2   | 2s2.2p.6d             | 1F*     | 3    |   5 - 7   |    |                 T5520 |                   |
C I       |                     |           |         1660.738    |  0.004    |                 | 2.2e+05     | C    |   10.13817181    -    10.884529   | 2s2.2p.4p       | 1D   | 2   | 2s2.2p.7s             | 1P*     | 1    |   5 - 3   |    |                 T5520 |                   |
          |                     |           |                     |           |                 |             |      |                                   |                 |      |     |                       |         |      |           |    |                       |                   |
C I       |         1685.5005   |  0.0007   |         1685.50171  |  0.00014  |           19000 | 1.2e+06     | C    |    9.68378581    -    10.41917717 | 2s2.2p.4s       | 3P*  | 0   | 2s2.2p.(2P*<3/2>).4f  | 2[3/2]  | 1    |   1 - 3   |    |                 T6070 |       L12175c183  |
C I       |                     |           |         1686.291    |  0.004    |          m(P I) | 1.3e+06     | D    |    9.98852470    -    10.7235719  | 2s2.2p.4p       | 1P   | 1   | 2s2.2p.5d             | 1P*     | 1    |   3 - 3   |    |                 T5520 |           L12175  |
C I       |         1688.8219   |  0.0003   |         1688.82148  |  0.00009  |           25000 | 1.1e+06     | C    |    9.68524545    -    10.41919123 | 2s2.2p.4s       | 3P*  | 1   | 2s2.2p.(2P*<3/2>).4f  | 2[3/2]  | 2    |   3 - 5   |    |                 T6070 |       L12175c183  |
C I       |         1688.8530   |  0.0005   |         1688.85383  |  0.00011  |            9400 | 8.3e+05     | C    |    9.68524545    -    10.41917717 | 2s2.2p.4s       | 3P*  | 1   | 2s2.2p.(2P*<3/2>).4f  | 2[3/2]  | 1    |   3 - 3   |    |                 T6070 |       L12175c183  |
C I       |         1689.03857  |  0.00003  |         1689.03856  |  0.00003  |          760000 | 1.24e+07    | B    |    9.00258374    -     9.73643519 | 2s2.2p.3p       | 1D   | 2   | 2s2.2p.3d             | 1F*     | 3    |   5 - 7   |    |     T5520,T6070,T4828 |       L12175c183  |
          |                     |           |                     |           |                 |             |      |                                   |                 |      |     |                       |         |      |           |    |                       |                   |
C V       |                     |           |         1694.31     |  0.10     |                 | 5.083e+05   | AA   |  353.5293        -   354.26085    | 1s.3p           | 3P*  | 1   | 1s.3d                 | 3D      | 2    |   3 - 5   |    |               T5997LS |                   |
C V       |                     |           |         1694.54     |  0.10     |                 | 2.823e+05   | AA   |  353.5293        -   354.26075    | 1s.3p           | 3P*  | 1   | 1s.3d                 | 3D      | 1    |   3 - 3   |    |               T5997LS |                   |
C V       |                     |           |         1694.97     |  0.10     |                 | 3.761e+05   | AA   |  353.52947       -   354.26075    | 1s.3p           | 3P*  | 0   | 1s.3d                 | 3D      | 1    |   1 - 3   |    |               T5997LS |                   |
C I       |         1695.4128   |  0.0006   |         1695.41285  |  0.00009  |           11000 | 5.1e+05     | C    |    9.68524545    -    10.41633783 | 2s2.2p.4s       | 3P*  | 1   | 2s2.2p.(2P*<3/2>).4f  | 2[5/2]  | 2    |   3 - 5   |    |                 T6070 |       L12175c183  |
C I       |                     |           |         1696.52064  |  0.00009  |                 | 1.2e+04     | D    |    9.83329434    -    10.56390933 | 2s2.2p.3d       | 3P*  | 2   | 2s2.2p.5p             | 3P      | 2    |   5 - 5   |    |               T5520LS |                   |
          |                     |           |                     |           |                 |             |      |                                   |                 |      |     |                       |         |      |           |    |                       |                   |
C I       |                     |           |         1697.80858  |  0.00009  |                 | 2.9e+05     | C    |    9.68913048    -    10.41919123 | 2s2.2p.4s       | 3P*  | 2   | 2s2.2p.(2P*<3/2>).4f  | 2[3/2]  | 2    |   5 - 5   |    |                 T6070 |                   |
C I       |                     |           |         1697.84128  |  0.00012  |                 | 4.6e+04     | C    |    9.68913048    -    10.41917717 | 2s2.2p.4s       | 3P*  | 2   | 2s2.2p.(2P*<3/2>).4f  | 2[3/2]  | 1    |   5 - 3   |    |                 T6070 |                   |
C I       |                     |           |         1698.80994  |  0.00012  |                 | 3.8e+03     | D    |    9.83427891    -    10.56390933 | 2s2.2p.3d       | 3P*  | 1   | 2s2.2p.5p             | 3P      | 2    |   3 - 5   |    |               T5520LS |                   |
C I       |                     |           |         1700.76580  |  0.00012  |                 | 6.e+03      | D    |    9.83329434    -    10.56208570 | 2s2.2p.3d       | 3P*  | 2   | 2s2.2p.5p             | 3P      | 1    |   5 - 3   |    |               T5520LS |                   |
C V       |                     |           |         1702.53     |  0.10     |                 | 6.680e+05   | AA   |  353.5342        -   354.2623     | 1s.3p           | 3P*  | 2   | 1s.3d                 | 3D      | 3    |   5 - 7   |    |               T5997LS |                   |
          |                     |           |                     |           |                 |             |      |                                   |                 |      |     |                       |         |      |           |    |                       |                   |
C I       |                     |           |         1703.06658  |  0.00015  |                 | 3.8e+03     | D    |    9.83427891    -    10.56208570 | 2s2.2p.3d       | 3P*  | 1   | 2s2.2p.5p             | 3P      | 1    |   3 - 3   |    |               T5520LS |                   |
C I       |                     |           |         1704.33797  |  0.00015  |                 | 5.e+03      | D    |    9.83482184    -    10.56208570 | 2s2.2p.3d       | 3P*  | 0   | 2s2.2p.5p             | 3P      | 1    |   1 - 3   |    |               T5520LS |                   |
C I       |                     |           |         1704.47043  |  0.00009  |                 | 1.4e+05     | C    |    9.68913048    -    10.41633783 | 2s2.2p.4s       | 3P*  | 2   | 2s2.2p.(2P*<3/2>).4f  | 2[5/2]  | 2    |   5 - 5   |    |                 T6070 |                   |
C I       |         1704.51561  |  0.00009  |         1704.51572  |  0.00004  |           51000 | 2.1e+06     | C    |    9.68913048    -    10.41631850 | 2s2.2p.4s       | 3P*  | 2   | 2s2.2p.(2P*<3/2>).4f  | 2[5/2]  | 3    |   5 - 7   |    |                 T6070 |       L12175c183  |
C I       |                     |           |         1704.884    |  0.009    |                 | 4.4e+04     | C    |   10.13817181    -    10.865203   | 2s2.2p.4p       | 1D   | 2   | 2s2.2p.6d             | 1D*     | 2    |   5 - 5   |    |                 T5520 |                   |
          |                     |           |                     |           |                 |             |      |                                   |                 |      |     |                       |         |      |           |    |                       |                   |
C V       |                     |           |         1705.87     |  0.10     |                 | 1.660e+05   | AA   |  353.5342        -   354.26085    | 1s.3p           | 3P*  | 2   | 1s.3d                 | 3D      | 2    |   5 - 5   |    |               T5997LS |                   |
C V       |                     |           |         1706.11     |  0.10     |                 | 1.844e+04   | AA   |  353.5342        -   354.26075    | 1s.3p           | 3P*  | 2   | 1s.3d                 | 3D      | 1    |   5 - 3   |    |               T5997LS |                   |
C I       |                     |           |         1707.858    |  0.005    |                 | 6.e+04      | D    |    9.98852470    -    10.7142897  | 2s2.2p.4p       | 1P   | 1   | 2s2.2p.6s             | 1P*     | 1    |   3 - 3   |    |                 T5520 |                   |
C I       |         1708.6250   |  0.0008   |         1708.62462  |  0.00009  |            3800 | 1.0e+05     | D    |    9.33030700    -    10.05574629 | 2s.2p3          | 3P*  | 1   | 2s2.2p.4p             | 3S      | 1    |   3 - 3   |    |                T6070n |       L12175c183  |
C I       |                     |           |         1708.686    |  0.009    |                 | 1.5e+04     | D    |    9.83427891    -    10.559692   | 2s2.2p.3d       | 3P*  | 1   | 2s2.2p.5p             | 3P      | 0    |   3 - 1   |    |               T5520LS |                   |
          |                     |           |                     |           |                 |             |      |                                   |                 |      |     |                       |         |      |           |    |                       |                   |
C I       |         1709.0014   |  0.0008   |         1709.00200  |  0.00004  |            3900 | 6.e+04      | D    |    9.33046719    -    10.05574629 | 2s.2p3          | 3P*  | 2   | 2s2.2p.4p             | 3S      | 1    |   5 - 3   |    |                T6070n |       L12175c183  |
C I       |         1709.2573   |  0.0005   |         1709.25793  |  0.00009  |            6400 | 4.5e+04     | D    |    9.33057579    -    10.05574629 | 2s.2p3          | 3P*  | 0   | 2s2.2p.4p             | 3S      | 1    |   1 - 3   |    |                T6070n |       L12175c183  |
C I       |                     |           |         1712.63718  |  0.00012  |                 | 8.1e+04     | C    |    9.69545159    -    10.41919123 | 2s2.2p.3d       | 3F*  | 2   | 2s2.2p.(2P*<3/2>).4f  | 2[3/2]  | 2    |   5 - 5   |    |                 T6070 |                   |
C I       |                     |           |         1712.67045  |  0.00012  |                 | 3.4e+04     | C    |    9.69545159    -    10.41917717 | 2s2.2p.3d       | 3F*  | 2   | 2s2.2p.(2P*<3/2>).4f  | 2[3/2]  | 1    |   5 - 3   |    |                 T6070 |                   |
C I       |                     |           |         1717.47675  |  0.00009  |                 | 1.9e+04     | C    |    9.69749097    -    10.41919123 | 2s2.2p.3d       | 3F*  | 3   | 2s2.2p.(2P*<3/2>).4f  | 2[3/2]  | 2    |   7 - 5   |    |                 T6070 |                   |
          |                     |           |                     |           |                 |             |      |                                   |                 |      |     |                       |         |      |           |    |                       |                   |
C I       |                     |           |         1719.41614  |  0.00009  |                 | 4.0e+04     | C    |    9.69545159    -    10.41633783 | 2s2.2p.3d       | 3F*  | 2   | 2s2.2p.(2P*<3/2>).4f  | 2[5/2]  | 2    |   5 - 5   |    |                 T6070 |                   |
C I       |         1719.456    |  0.008    |         1719.46223  |  0.00007  |          7100bl | 4.8e+04     | C    |    9.69545159    -    10.41631850 | 2s2.2p.3d       | 3F*  | 2   | 2s2.2p.(2P*<3/2>).4f  | 2[5/2]  | 3    |   5 - 7   |    |                 T6070 |        L9405c186  |
C I       |         1722.7751   |  0.0014   |         1722.77595  |  0.00009  |            2300 | 1.5e+05     | C    |    9.68524545    -    10.40472579 | 2s2.2p.4s       | 3P*  | 1   | 2s2.2p.(2P*<1/2>).4f  | 2[5/2]  | 2    |   3 - 5   |    |                 T6070 |       L12175c183  |
C I       |         1723.44899  |  0.00015  |         1723.44885  |  0.00012  |         120000q | 4.9e+06     | C    |    9.69749097    -    10.41669040 | 2s2.2p.3d       | 3F*  | 3   | 2s2.2p.(2P*<3/2>).4f  | 2[9/2]  | 4    |   7 - 9   |    |                 T6070 |       L12175c183  |
C I       |                     |           |         1724.29415  |  0.00009  |                 | 4.5e+04     | C    |    9.69749097    -    10.41633783 | 2s2.2p.3d       | 3F*  | 3   | 2s2.2p.(2P*<3/2>).4f  | 2[5/2]  | 2    |   7 - 5   |    |                 T6070 |                   |
          |                     |           |                     |           |                 |             |      |                                   |                 |      |     |                       |         |      |           |    |                       |                   |
C I       |         1724.331    |  0.008    |         1724.34050  |  0.00006  |          6400bl | 8.1e+03     | C    |    9.69749097    -    10.41631850 | 2s2.2p.3d       | 3F*  | 3   | 2s2.2p.(2P*<3/2>).4f  | 2[5/2]  | 3    |   7 - 7   |    |                 T6070 |        L9405c186  |
C I       |         1727.50021  |  0.00003  |         1727.50022  |  0.00003  |          160000 | 8.8e+06     | C    |    9.69545159    -    10.41296434 | 2s2.2p.3d       | 3F*  | 2   | 2s2.2p.(2P*<3/2>).4f  | 2[7/2]  | 3    |   5 - 7   |    |                 T6070 |       L12175c183  |
C I       |         1730.169    |  0.008    |         1730.19534  |  0.00009  |     48000bl(Fe) | 5.9e+04     | C    |    9.68913048    -    10.40552557 | 2s2.2p.4s       | 3P*  | 2   | 2s2.2p.(2P*<1/2>).4f  | 2[7/2]  | 3    |   5 - 7   |    |                 T6070 |        L9405c186  |
C I       |                     |           |         1732.12906  |  0.00008  |                 | 4.0e+04     | C    |    9.68913048    -    10.40472579 | 2s2.2p.4s       | 3P*  | 2   | 2s2.2p.(2P*<1/2>).4f  | 2[5/2]  | 2    |   5 - 5   |    |                 T6070 |                   |
C I       |         1732.1611   |  0.0005   |         1732.16223  |  0.00005  |          61000q | 4.4e+05     | C    |    9.68913048    -    10.40471209 | 2s2.2p.4s       | 3P*  | 2   | 2s2.2p.(2P*<1/2>).4f  | 2[5/2]  | 3    |   5 - 7   |    |                 T6070 |       L12175c183  |
          |                     |           |                     |           |                 |             |      |                                   |                 |      |     |                       |         |      |           |    |                       |                   |
C I       |         1732.34283  |  0.00018  |         1732.34307  |  0.00015  |          100000 | 4.4e+06     | C    |    9.69749097    -    10.41299788 | 2s2.2p.3d       | 3F*  | 3   | 2s2.2p.(2P*<3/2>).4f  | 2[7/2]  | 4    |   7 - 9   |    |                 T6070 |       L12175c183  |
C I       |         1732.42424  |  0.00018  |         1732.42427  |  0.00006  |           24000 | 1.5e+06     | C    |    9.69749097    -    10.41296434 | 2s2.2p.3d       | 3F*  | 3   | 2s2.2p.(2P*<3/2>).4f  | 2[7/2]  | 3    |   7 - 7   |    |                 T6070 |       L12175c183  |
C I       |         1733.7381   |  0.0004   |         1733.73838  |  0.00012  |           11000 | 4.0e+05     | C    |    9.70175932    -    10.41669040 | 2s2.2p.3d       | 3F*  | 4   | 2s2.2p.(2P*<3/2>).4f  | 2[9/2]  | 4    |   9 - 9   |    |                 T6070 |       L12175c183  |
C I       |         1733.85771  |  0.00003  |         1733.85771  |  0.00003  |          390000 | 1.6e+07     | C    |    9.70175932    -    10.41664120 | 2s2.2p.3d       | 3F*  | 4   | 2s2.2p.(2P*<3/2>).4f  | 2[9/2]  | 5    |   9 - 11  |    |                 T6070 |       L12175c183  |
